Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,<>,source
2:2:0:3,-1,2,2,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:2:0:4,-1,2,2,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:2:1:0,-1,2,2,1,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:2:1:1,22506.32272,2,2,1,1,3 14 (3.0:87.0)[true-Van]:5 11 (5.0:93.0)[false-Walker]:31 11 (31.0:21.0)[false-Walker]:9 7 (9.0:93.0)[false-City Cargo Bike]:27 13 (27.0:29.0)[false-Van]:22 15 (22.0:19.0)[false-City Cargo Bike]:4 15 (4.0:69.0)[true-Van]:15 14 (15.0:65.0)[false-City Cargo Bike]:36 11 (36.0:91.0)[false-Van]:24 6 (24.0:79.0)[false-City Cargo Bike]:29 15 (29.0:59.0)[false-City Cargo Bike]:8 22 (8.0:29.0)[false-City Cargo Bike]:18 4 (18.0:19.0)[true-Van]:19 19 (19.0:21.0)[false-City Cargo Bike]:6 18 (6.0:33.0)[false-Van]:21 20 (21.0:41.0)[false-City Cargo Bike]:10 18 (10.0:55.0)[false-City Cargo Bike]:16 9 (16.0:69.0)[false-City Cargo Bike]:7 2 (7.0:71.0)[false-City Cargo Bike]:2 1 (2.0:1.0)[false-City Cargo Bike]:17 10 (17.0:3.0)[false-Van]:33 12 (33.0:15.0)[false-Van]:26 19 (26.0:27.0)[false-City Cargo Bike]:28 8 (28.0:25.0)[false-Van]:34 2 (34.0:31.0)[false-Van]:23 11 (23.0:15.0)[false-Van]:14 2 (14.0:5.0)[false-City Cargo Bike]:35 23 (35.0:71.0)[false-Van]:13 21 (13.0:57.0)[true-Van]:30 18 (30.0:27.0)[false-Van]:32 21 (32.0:61.0)[false-City Cargo Bike]:11 23 (11.0:23.0)[true-Van]:12 12 (12.0:19.0)[false-City Cargo Bike]:20 2 (20.0:67.0)[true-Van]:25 13 (25.0:19.0)[false-Walker]:,SOL:R:Van::R:Van:3:5:31:9:27:22::R:Van:4:15:36:24:29:8::R:Van:18:19:6:21:10:16:7:2::R:Van:17:33:26:28:34:23:14:35::R:Van:13:30:32::R:Van:11:12::R:Van:20:25:,22506.32272,8,112531.6136,338554.8408,960,337594.8408,10881.08624,NaN,9672.995452,3215.18896,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,RndSwap:simple
2:2:1:2,28932.96501,2,2,1,2,24 6 (24.0:79.0)[true-Van]:3 14 (3.0:87.0)[true-Van]:2 1 (2.0:1.0)[false-City Cargo Bike]:6 18 (6.0:33.0)[true-Van]:20 2 (20.0:67.0)[false-Walker]:4 15 (4.0:69.0)[false-City Cargo Bike]:31 11 (31.0:21.0)[false-Walker]:29 15 (29.0:59.0)[false-Van]:5 11 (5.0:93.0)[false-City Cargo Bike]:9 7 (9.0:93.0)[false-City Cargo Bike]:7 2 (7.0:71.0)[false-Van]:12 12 (12.0:19.0)[false-Van]:13 21 (13.0:57.0)[false-Van]:35 23 (35.0:71.0)[false-Walker]:33 12 (33.0:15.0)[false-City Cargo Bike]:28 8 (28.0:25.0)[false-Walker]:11 23 (11.0:23.0)[false-Van]:10 18 (10.0:55.0)[false-Van]:34 2 (34.0:31.0)[false-City Cargo Bike]:22 15 (22.0:19.0)[false-Van]:16 9 (16.0:69.0)[false-Van]:17 10 (17.0:3.0)[false-Van]:18 4 (18.0:19.0)[false-Van]:15 14 (15.0:65.0)[false-Walker]:36 11 (36.0:91.0)[false-Walker]:8 22 (8.0:29.0)[false-Van]:14 2 (14.0:5.0)[false-Van]:19 19 (19.0:21.0)[false-Van]:21 20 (21.0:41.0)[false-Van]:27 13 (27.0:29.0)[false-Van]:23 11 (23.0:15.0)[false-Van]:25 13 (25.0:19.0)[false-Van]:26 19 (26.0:27.0)[false-Van]:30 18 (30.0:27.0)[false-Van]:32 21 (32.0:61.0)[false-Van]:,SOL:R:Van::R:Van:24::R:Van:3:2::R:Van:6:20:4:31:29:5:9:7:12::R:Van:13:35:33:28:11::R:Van:10:34:22:16:17:18:15:36::R:Van:8:14:19:21:27:23:25::R:Van:26:30:32:,28932.96501,8,144664.8251,434954.4752,960,433994.4752,10766.97142,NaN,12427.27072,4133.280716,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,RndSwap:simple
2:2:1:3,-1,2,2,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:2:1:4,-1,2,2,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:2:2:0,-1,2,2,2,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:2:2:1,22506.65075,2,2,2,1,2 1 (2.0:1.0)[true-Van]:3 14 (3.0:87.0)[true-Van]:4 15 (4.0:69.0)[false-City Cargo Bike]:24 6 (24.0:79.0)[false-City Cargo Bike]:28 8 (28.0:25.0)[false-Van]:5 11 (5.0:93.0)[false-Van]:9 7 (9.0:93.0)[false-City Cargo Bike]:14 2 (14.0:5.0)[false-City Cargo Bike]:33 12 (33.0:15.0)[true-Van]:8 22 (8.0:29.0)[false-City Cargo Bike]:18 4 (18.0:19.0)[true-Van]:21 20 (21.0:41.0)[true-Van]:10 18 (10.0:55.0)[false-City Cargo Bike]:16 9 (16.0:69.0)[false-City Cargo Bike]:7 2 (7.0:71.0)[false-City Cargo Bike]:26 19 (26.0:27.0)[false-City Cargo Bike]:17 10 (17.0:3.0)[false-Van]:12 12 (12.0:19.0)[false-City Cargo Bike]:22 15 (22.0:19.0)[true-Van]:27 13 (27.0:29.0)[false-Van]:19 19 (19.0:21.0)[false-City Cargo Bike]:6 18 (6.0:33.0)[false-Van]:34 2 (34.0:31.0)[false-Van]:31 11 (31.0:21.0)[false-Walker]:35 23 (35.0:71.0)[false-Van]:23 11 (23.0:15.0)[false-Van]:13 21 (13.0:57.0)[true-Van]:30 18 (30.0:27.0)[false-Van]:32 21 (32.0:61.0)[false-City Cargo Bike]:29 15 (29.0:59.0)[false-City Cargo Bike]:11 23 (11.0:23.0)[true-Van]:20 2 (20.0:67.0)[false-Walker]:15 14 (15.0:65.0)[false-Van]:36 11 (36.0:91.0)[false-Van]:25 13 (25.0:19.0)[false-Van]:,SOL:R:Van::R:Van:2::R:Van:3:4:24:28:5:9:14::R:Van:33:8::R:Van:18::R:Van:21:10:16:7:26:17:12::R:Van:22:27:19:6:34:31::R:Van:35:23::R:Van:13:30:32:29::R:Van:11:20:15:36:25:,22506.65075,10,112533.2537,338799.7612,1200,337599.7612,11814.22736,NaN,9679.993177,3215.235821,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,RndSwap:simple
2:2:2:2,28932.90818,2,2,2,2,3 14 (3.0:87.0)[true-Van]:4 15 (4.0:69.0)[false-Van]:29 15 (29.0:59.0)[true-Van]:7 2 (7.0:71.0)[false-Van]:9 7 (9.0:93.0)[false-Van]:10 18 (10.0:55.0)[false-Van]:11 23 (11.0:23.0)[true-Van]:12 12 (12.0:19.0)[false-Van]:13 21 (13.0:57.0)[false-Van]:32 21 (32.0:61.0)[false-City Cargo Bike]:20 2 (20.0:67.0)[false-Walker]:14 2 (14.0:5.0)[false-City Cargo Bike]:36 11 (36.0:91.0)[true-Van]:17 10 (17.0:3.0)[false-Van]:35 23 (35.0:71.0)[true-Van]:33 12 (33.0:15.0)[false-City Cargo Bike]:28 8 (28.0:25.0)[false-Walker]:30 18 (30.0:27.0)[true-Van]:34 2 (34.0:31.0)[false-City Cargo Bike]:16 9 (16.0:69.0)[false-Van]:18 4 (18.0:19.0)[false-City Cargo Bike]:8 22 (8.0:29.0)[false-City Cargo Bike]:25 13 (25.0:19.0)[true-Van]:15 14 (15.0:65.0)[false-City Cargo Bike]:19 19 (19.0:21.0)[false-City Cargo Bike]:2 1 (2.0:1.0)[true-Van]:23 11 (23.0:15.0)[true-Van]:21 20 (21.0:41.0)[false-Van]:24 6 (24.0:79.0)[false-City Cargo Bike]:26 19 (26.0:27.0)[false-City Cargo Bike]:5 11 (5.0:93.0)[false-Van]:27 13 (27.0:29.0)[false-City Cargo Bike]:22 15 (22.0:19.0)[false-City Cargo Bike]:6 18 (6.0:33.0)[false-Van]:31 11 (31.0:21.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:3:4::R:Van:29:7:9:10::R:Van:11:12:13:32:20:14::R:Van:36:17::R:Van:35:33:28::R:Van:30:34:16:18:8::R:Van:25:15:19::R:Van:2::R:Van:23:21:24:26:5:27:22::R:Van:6:31:,28932.90818,11,144664.5409,435313.6228,1320,433993.6228,9988.633533,NaN,12437.53208,4133.272598,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,RndSwap:simple
2:2:2:3,80071.32895,2,2,2,3,33 12 (33.0:15.0)[false-Van]:6 18 (6.0:33.0)[false-City Cargo Bike]:14 2 (14.0:5.0)[false-City Cargo Bike]:2 1 (2.0:1.0)[false-City Cargo Bike]:19 19 (19.0:21.0)[false-City Cargo Bike]:4 15 (4.0:69.0)[true-Van]:3 14 (3.0:87.0)[false-City Cargo Bike]:8 22 (8.0:29.0)[true-Van]:21 20 (21.0:41.0)[false-City Cargo Bike]:18 4 (18.0:19.0)[false-Van]:9 7 (9.0:93.0)[false-City Cargo Bike]:17 10 (17.0:3.0)[false-City Cargo Bike]:7 2 (7.0:71.0)[false-City Cargo Bike]:10 18 (10.0:55.0)[false-City Cargo Bike]:11 23 (11.0:23.0)[false-City Cargo Bike]:12 12 (12.0:19.0)[false-City Cargo Bike]:15 14 (15.0:65.0)[false-City Cargo Bike]:32 21 (32.0:61.0)[false-City Cargo Bike]:16 9 (16.0:69.0)[false-City Cargo Bike]:20 2 (20.0:67.0)[false-City Cargo Bike]:22 15 (22.0:19.0)[false-City Cargo Bike]:24 6 (24.0:79.0)[false-City Cargo Bike]:23 11 (23.0:15.0)[false-Van]:25 13 (25.0:19.0)[false-City Cargo Bike]:13 21 (13.0:57.0)[false-Van]:35 23 (35.0:71.0)[true-City Cargo Bike]:34 2 (34.0:31.0)[false-City Cargo Bike]:28 8 (28.0:25.0)[false-Walker]:36 11 (36.0:91.0)[false-Van]:5 11 (5.0:93.0)[false-City Cargo Bike]:26 19 (26.0:27.0)[true-Van]:30 18 (30.0:27.0)[false-Van]:27 13 (27.0:29.0)[false-Van]:31 11 (31.0:21.0)[false-Van]:29 15 (29.0:59.0)[false-City Cargo Bike]:,SOL:R:Van:33:6:14:2:19::R:Van:4:3::R:Van:8:21:18:9:17:7:10::R:City Cargo Bike:11::R:City Cargo Bike:12::R:City Cargo Bike:15::R:City Cargo Bike:32::R:City Cargo Bike:16::R:City Cargo Bike:20::R:City Cargo Bike:22::R:City Cargo Bike:24::R:Van:23:25:13::R:City Cargo Bike:35::R:City Cargo Bike:34:28::R:Van:36:5::R:Van:26:30:27:31:29:,80071.32895,16,168686.9519,599948.7328,1220,598728.7328,10993.40966,1878.387309,17141.39237,4819.627197,38,0,0,63,69,0,0,31,42,0,0,58,69,0,0,31,RndSwap:simple
2:2:2:4,-1,2,2,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:2:3:0,-1,2,2,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:2:3:1,22509.09099,2,2,3,1,33 12 (33.0:15.0)[true-Van]:6 18 (6.0:33.0)[false-City Cargo Bike]:21 20 (21.0:41.0)[false-City Cargo Bike]:2 1 (2.0:1.0)[true-Van]:4 15 (4.0:69.0)[true-Van]:3 14 (3.0:87.0)[false-Van]:9 7 (9.0:93.0)[false-City Cargo Bike]:20 2 (20.0:67.0)[false-Walker]:32 21 (32.0:61.0)[false-Van]:34 2 (34.0:31.0)[false-Walker]:28 8 (28.0:25.0)[false-Van]:22 15 (22.0:19.0)[false-City Cargo Bike]:8 22 (8.0:29.0)[true-Van]:18 4 (18.0:19.0)[true-Van]:10 18 (10.0:55.0)[true-Van]:7 2 (7.0:71.0)[false-Van]:13 21 (13.0:57.0)[false-City Cargo Bike]:11 23 (11.0:23.0)[false-Van]:15 14 (15.0:65.0)[true-Van]:16 9 (16.0:69.0)[false-Van]:25 13 (25.0:19.0)[false-City Cargo Bike]:5 11 (5.0:93.0)[false-City Cargo Bike]:29 15 (29.0:59.0)[false-City Cargo Bike]:12 12 (12.0:19.0)[false-City Cargo Bike]:23 11 (23.0:15.0)[true-Van]:24 6 (24.0:79.0)[true-Van]:17 10 (17.0:3.0)[false-City Cargo Bike]:26 19 (26.0:27.0)[true-Van]:30 18 (30.0:27.0)[false-Van]:27 13 (27.0:29.0)[false-Van]:31 11 (31.0:21.0)[false-Van]:14 2 (14.0:5.0)[false-City Cargo Bike]:35 23 (35.0:71.0)[true-Van]:36 11 (36.0:91.0)[false-Walker]:19 19 (19.0:21.0)[false-Van]:,SOL:R:Van::R:Van:33:6:21::R:Van:2::R:Van:4:3:9:20:32:34:28:22::R:Van:8::R:Van:18::R:Van:10:7:13:11::R:Van:15:16:25:5:29:12::R:Van:23::R:Van:24:17::R:Van:26:30:27:31:14::R:Van:35:36:19:,22509.09099,12,112545.4549,339076.3648,1440,337636.3648,9532.491561,NaN,9687.896138,3215.584427,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,init
2:2:3:2,28932.97921,2,2,3,2,8 22 (8.0:29.0)[true-Van]:22 15 (22.0:19.0)[false-Van]:2 1 (2.0:1.0)[true-Van]:14 2 (14.0:5.0)[true-Van]:4 15 (4.0:69.0)[true-Van]:6 18 (6.0:33.0)[false-City Cargo Bike]:25 13 (25.0:19.0)[false-City Cargo Bike]:10 18 (10.0:55.0)[true-Van]:7 2 (7.0:71.0)[false-City Cargo Bike]:13 21 (13.0:57.0)[false-City Cargo Bike]:11 23 (11.0:23.0)[false-Van]:15 14 (15.0:65.0)[true-Van]:16 9 (16.0:69.0)[false-Van]:5 11 (5.0:93.0)[false-City Cargo Bike]:32 21 (32.0:61.0)[false-City Cargo Bike]:19 19 (19.0:21.0)[false-City Cargo Bike]:21 20 (21.0:41.0)[true-Van]:33 12 (33.0:15.0)[false-City Cargo Bike]:17 10 (17.0:3.0)[false-City Cargo Bike]:26 19 (26.0:27.0)[false-City Cargo Bike]:28 8 (28.0:25.0)[false-Van]:34 2 (34.0:31.0)[false-Van]:31 11 (31.0:21.0)[false-Walker]:9 7 (9.0:93.0)[false-Walker]:23 11 (23.0:15.0)[false-City Cargo Bike]:30 18 (30.0:27.0)[false-Van]:29 15 (29.0:59.0)[false-City Cargo Bike]:18 4 (18.0:19.0)[false-Walker]:3 14 (3.0:87.0)[true-Van]:12 12 (12.0:19.0)[true-Van]:20 2 (20.0:67.0)[true-Van]:36 11 (36.0:91.0)[false-Walker]:35 23 (35.0:71.0)[false-Walker]:24 6 (24.0:79.0)[false-Van]:27 13 (27.0:29.0)[false-Van]:,SOL:R:Van::R:Van:8:22::R:Van:2::R:Van:14::R:Van:4:6:25::R:Van:10:7:13:11::R:Van:15:16:5:32:19::R:Van:21:33:17:26:28:34:31:9:23::R:Van:30:29:18::R:Van:3::R:Van:12::R:Van:20:36:35:24:27:,28932.97921,12,144664.896,435434.6881,1440,433994.6881,9886.233044,NaN,12440.99109,4133.282744,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,RndSwap:simple
2:2:3:3,80136.95228,2,2,3,3,29 15 (29.0:59.0)[false-City Cargo Bike]:3 14 (3.0:87.0)[false-City Cargo Bike]:26 19 (26.0:27.0)[false-Van]:7 2 (7.0:71.0)[false-City Cargo Bike]:9 7 (9.0:93.0)[false-Van]:12 12 (12.0:19.0)[false-City Cargo Bike]:19 19 (19.0:21.0)[false-Walker]:2 1 (2.0:1.0)[false-Walker]:10 18 (10.0:55.0)[false-City Cargo Bike]:14 2 (14.0:5.0)[false-Walker]:8 22 (8.0:29.0)[false-City Cargo Bike]:32 21 (32.0:61.0)[false-City Cargo Bike]:22 15 (22.0:19.0)[false-Van]:36 11 (36.0:91.0)[false-Van]:11 23 (11.0:23.0)[true-City Cargo Bike]:18 4 (18.0:19.0)[false-City Cargo Bike]:16 9 (16.0:69.0)[false-City Cargo Bike]:4 15 (4.0:69.0)[false-City Cargo Bike]:20 2 (20.0:67.0)[false-City Cargo Bike]:21 20 (21.0:41.0)[false-City Cargo Bike]:31 11 (31.0:21.0)[false-Van]:25 13 (25.0:19.0)[false-City Cargo Bike]:28 8 (28.0:25.0)[false-City Cargo Bike]:15 14 (15.0:65.0)[false-City Cargo Bike]:30 18 (30.0:27.0)[false-Van]:33 12 (33.0:15.0)[false-City Cargo Bike]:5 11 (5.0:93.0)[false-Van]:6 18 (6.0:33.0)[false-Van]:13 21 (13.0:57.0)[false-Van]:17 10 (17.0:3.0)[true-Van]:23 11 (23.0:15.0)[false-City Cargo Bike]:35 23 (35.0:71.0)[true-Van]:34 2 (34.0:31.0)[false-City Cargo Bike]:24 6 (24.0:79.0)[true-Van]:27 13 (27.0:29.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:29::R:City Cargo Bike:3::R:Van:26:7:9:12:19:2:10:14::R:City Cargo Bike:8::R:City Cargo Bike:32::R:Van:22:36::R:City Cargo Bike:11::R:City Cargo Bike:18::R:City Cargo Bike:16::R:City Cargo Bike:4::R:City Cargo Bike:20::R:City Cargo Bike:21::R:Van:31:25:28:15:30:33:5::R:Van:6:13::R:Van:17:23::R:Van:35:34::R:Van:24:27:,80136.95228,18,168622.4401,600082.2488,1390,598692.2488,11285.66391,NaN,17145.20711,4817.784003,39,0,0,61,71,0,0,29,42,0,0,58,67,0,0,33,init
2:2:3:4,-1,2,2,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:2:4:0,-1,2,2,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:2:4:1,26756.88654,2,2,4,1,5 11 (5.0:93.0)[true-Van]:34 2 (34.0:31.0)[false-Walker]:22 15 (22.0:19.0)[false-Van]:9 7 (9.0:93.0)[true-Van]:3 14 (3.0:87.0)[false-Van]:28 8 (28.0:25.0)[false-Walker]:7 2 (7.0:71.0)[false-City Cargo Bike]:20 2 (20.0:67.0)[false-Walker]:4 15 (4.0:69.0)[false-Van]:21 20 (21.0:41.0)[false-Van]:31 11 (31.0:21.0)[false-Van]:6 18 (6.0:33.0)[false-Walker]:24 6 (24.0:79.0)[true-Van]:13 21 (13.0:57.0)[false-City Cargo Bike]:17 10 (17.0:3.0)[false-Van]:33 12 (33.0:15.0)[true-Van]:35 23 (35.0:71.0)[false-City Cargo Bike]:11 23 (11.0:23.0)[false-Van]:10 18 (10.0:55.0)[true-Van]:16 9 (16.0:69.0)[false-City Cargo Bike]:32 21 (32.0:61.0)[false-City Cargo Bike]:18 4 (18.0:19.0)[false-Van]:15 14 (15.0:65.0)[true-Van]:36 11 (36.0:91.0)[false-Walker]:19 19 (19.0:21.0)[false-Van]:2 1 (2.0:1.0)[true-Van]:14 2 (14.0:5.0)[true-Van]:27 13 (27.0:29.0)[true-Van]:29 15 (29.0:59.0)[false-Van]:23 11 (23.0:15.0)[false-Van]:12 12 (12.0:19.0)[true-Van]:25 13 (25.0:19.0)[true-Van]:26 19 (26.0:27.0)[true-City Cargo Bike]:30 18 (30.0:27.0)[false-Van]:8 22 (8.0:29.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:5:34:22::R:Van:9:3:28:7:20:4:21:31:6::R:Van:24:13:17::R:Van:33:35:11::R:Van:10:16:32:18::R:Van:15:36:19::R:Van:2::R:Van:14::R:Van:27:29:23::R:Van:12::R:Van:25::R:City Cargo Bike:26::R:Van:30:8:,26756.88654,14,118467.3054,363138.767,1610,361528.767,11433.61445,NaN,10375.39334,3384.780153,93,0,0,7,97,0,0,3,89,0,0,11,96,0,0,4,AddRoute:CargoBike:simple
2:2:4:2,29038.67224,2,2,4,2,5 11 (5.0:93.0)[true-Van]:22 15 (22.0:19.0)[false-Van]:9 7 (9.0:93.0)[true-Van]:7 2 (7.0:71.0)[false-City Cargo Bike]:20 2 (20.0:67.0)[false-Walker]:34 2 (34.0:31.0)[false-Walker]:3 14 (3.0:87.0)[false-Van]:28 8 (28.0:25.0)[false-Walker]:21 20 (21.0:41.0)[false-Van]:24 6 (24.0:79.0)[true-Van]:31 11 (31.0:21.0)[false-Van]:6 18 (6.0:33.0)[false-Walker]:13 21 (13.0:57.0)[false-City Cargo Bike]:17 10 (17.0:3.0)[false-Van]:33 12 (33.0:15.0)[true-Van]:35 23 (35.0:71.0)[false-City Cargo Bike]:11 23 (11.0:23.0)[false-Van]:10 18 (10.0:55.0)[true-Van]:16 9 (16.0:69.0)[false-City Cargo Bike]:4 15 (4.0:69.0)[false-Van]:32 21 (32.0:61.0)[false-City Cargo Bike]:18 4 (18.0:19.0)[false-Van]:15 14 (15.0:65.0)[true-Van]:36 11 (36.0:91.0)[false-Walker]:19 19 (19.0:21.0)[false-Van]:2 1 (2.0:1.0)[true-Van]:14 2 (14.0:5.0)[true-Van]:27 13 (27.0:29.0)[true-Van]:29 15 (29.0:59.0)[false-Van]:23 11 (23.0:15.0)[false-Van]:12 12 (12.0:19.0)[true-Van]:25 13 (25.0:19.0)[true-Van]:26 19 (26.0:27.0)[false-Van]:8 22 (8.0:29.0)[true-Van]:30 18 (30.0:27.0)[true-Van]:,SOL:R:Van::R:Van:5:22::R:Van:9:7:20:34:3:28:21::R:Van:24:31:6:13:17::R:Van:33:35:11::R:Van:10:16:4:32:18::R:Van:15:36:19::R:Van:2::R:Van:14::R:Van:27:29:23::R:Van:12::R:Van:25:26::R:Van:8::R:Van:30:,29038.67224,14,145193.3612,437260.0835,1680,435580.0835,10708.62842,NaN,12493.14524,4148.381748,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,init
2:2:4:3,80996.59767,2,2,4,3,3 14 (3.0:87.0)[true-Van]:8 22 (8.0:29.0)[false-City Cargo Bike]:6 18 (6.0:33.0)[true-Van]:10 18 (10.0:55.0)[false-City Cargo Bike]:5 11 (5.0:93.0)[false-Walker]:34 2 (34.0:31.0)[false-City Cargo Bike]:9 7 (9.0:93.0)[false-City Cargo Bike]:22 15 (22.0:19.0)[false-City Cargo Bike]:4 15 (4.0:69.0)[true-Walker]:7 2 (7.0:71.0)[false-City Cargo Bike]:27 13 (27.0:29.0)[false-City Cargo Bike]:13 21 (13.0:57.0)[false-City Cargo Bike]:15 14 (15.0:65.0)[false-City Cargo Bike]:19 19 (19.0:21.0)[false-City Cargo Bike]:20 2 (20.0:67.0)[true-City Cargo Bike]:14 2 (14.0:5.0)[false-City Cargo Bike]:2 1 (2.0:1.0)[false-City Cargo Bike]:21 20 (21.0:41.0)[false-City Cargo Bike]:24 6 (24.0:79.0)[false-City Cargo Bike]:33 12 (33.0:15.0)[false-City Cargo Bike]:28 8 (28.0:25.0)[false-Walker]:29 15 (29.0:59.0)[false-Van]:11 23 (11.0:23.0)[true-Van]:32 21 (32.0:61.0)[false-City Cargo Bike]:12 12 (12.0:19.0)[false-City Cargo Bike]:17 10 (17.0:3.0)[false-City Cargo Bike]:16 9 (16.0:69.0)[true-Van]:18 4 (18.0:19.0)[true-Van]:23 11 (23.0:15.0)[false-Van]:25 13 (25.0:19.0)[false-Van]:26 19 (26.0:27.0)[false-Van]:30 18 (30.0:27.0)[false-Van]:31 11 (31.0:21.0)[true-Van]:35 23 (35.0:71.0)[true-Van]:36 11 (36.0:91.0)[false-Van]:,SOL:R:Van::R:Van:3:8::R:Van:6:10:5:34:9:22::R:Walker:4::R:City Cargo Bike:7::R:City Cargo Bike:27::R:City Cargo Bike:13::R:City Cargo Bike:15::R:City Cargo Bike:19::R:City Cargo Bike:20:14:2::R:City Cargo Bike:21::R:City Cargo Bike:24::R:City Cargo Bike:33::R:Walker:28::R:Van:29::R:Van:11:32:12:17::R:Van:16::R:Van:18:23:25:26:30::R:Van:31::R:Van:35:36:,80996.59767,20,168131.7464,600765.736,1630,599135.736,10255.43804,NaN,17164.73531,4803.764183,45,10,0,45,63,6,0,31,42,11,0,47,69,5,0,25,AddRoute:LargeVan:simple
2:2:4:4,-1,2,2,4,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:3:0:0,-1,2,3,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
