Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,,source
3:3:3:0,-1.0,3,3,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:3:3:1,-1.0,3,3,3,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:3:3:2,63077.31123453414,3,3,3,2,3 14 (3.0:97.0)[true-Van]:4 5 (4.0:23.0)[false-City Cargo Bike]:6 22 (6.0:3.0)[true-Van]:7 25 (7.0:5.0)[false-City Cargo Bike]:37 25 (37.0:33.0)[false-City Cargo Bike]:45 7 (45.0:37.0)[false-City Cargo Bike]:9 18 (9.0:51.0)[false-City Cargo Bike]:10 10 (10.0:67.0)[false-City Cargo Bike]:11 26 (11.0:89.0)[true-Van]:12 14 (12.0:71.0)[false-City Cargo Bike]:33 3 (33.0:27.0)[true-Van]:46 16 (46.0:53.0)[false-Walker]:17 24 (17.0:71.0)[false-City Cargo Bike]:41 9 (41.0:45.0)[true-Van]:8 2 (8.0:41.0)[false-City Cargo Bike]:5 11 (5.0:77.0)[true-City Cargo Bike]:28 15 (28.0:53.0)[false-City Cargo Bike]:13 22 (13.0:11.0)[false-City Cargo Bike]:16 18 (16.0:57.0)[true-Van]:2 20 (2.0:1.0)[true-Walker]:25 8 (25.0:77.0)[false-Van]:23 5 (23.0:11.0)[false-Van]:14 9 (14.0:85.0)[false-Van]:15 11 (15.0:57.0)[false-City Cargo Bike]:42 14 (42.0:83.0)[true-Van]:43 4 (43.0:69.0)[false-Van]:22 8 (22.0:87.0)[false-City Cargo Bike]:38 23 (38.0:23.0)[false-Walker]:19 23 (19.0:39.0)[false-City Cargo Bike]:26 16 (26.0:3.0)[true-Van]:31 10 (31.0:89.0)[false-Walker]:20 16 (20.0:13.0)[false-Van]:30 2 (30.0:81.0)[false-City Cargo Bike]:48 16 (48.0:75.0)[false-Walker]:34 20 (34.0:95.0)[false-Walker]:18 15 (18.0:61.0)[false-City Cargo Bike]:21 14 (21.0:43.0)[false-City Cargo Bike]:29 9 (29.0:73.0)[false-City Cargo Bike]:32 2 (32.0:11.0)[false-City Cargo Bike]:35 3 (35.0:63.0)[false-Van]:24 12 (24.0:21.0)[false-City Cargo Bike]:40 16 (40.0:47.0)[false-City Cargo Bike]:36 13 (36.0:37.0)[false-City Cargo Bike]:39 8 (39.0:13.0)[false-Van]:47 18 (47.0:97.0)[false-Walker]:44 13 (44.0:13.0)[false-Van]:27 12 (27.0:47.0)[false-Van]:,SOL:R:Van::R:Van:3:4::R:Van:6:7:37:45:9::R:City Cargo Bike:10::R:Van:11:12::R:Van:33:46:17::R:Van:41:8::R:City Cargo Bike:5::R:City Cargo Bike:28::R:City Cargo Bike:13::R:Van:16::R:Walker:2::R:Van:25:23:14:15::R:Van:42:43:22:38:19::R:Van:26:31:20:30:48:34:18::R:City Cargo Bike:21::R:City Cargo Bike:29::R:City Cargo Bike:32:35::R:City Cargo Bike:24::R:City Cargo Bike:40::R:City Cargo Bike:36::R:Van:39:47:44:27:,63077.31123453414,22.0,111023.75636754485,416686.3890246849,1870.0,414816.3890246849,12088.025949905625,NaN,8865.66785158904,2362.2075822881884,50.0,5.0,0.0,45.0,74.0,2.0,0.0,23.0,35.0,8.0,0.0,57.0,77.0,3.0,0.0,20.0,CrossOver:simple
3:3:3:3,55282.52811725977,3,3,3,3,39 8 (39.0:13.0)[true-Van]:32 2 (32.0:11.0)[false-City Cargo Bike]:42 14 (42.0:83.0)[false-Van]:33 3 (33.0:27.0)[false-Van]:2 20 (2.0:1.0)[false-Van]:6 22 (6.0:3.0)[false-City Cargo Bike]:34 20 (34.0:95.0)[false-Van]:8 2 (8.0:41.0)[false-Walker]:7 25 (7.0:5.0)[true-Van]:19 23 (19.0:39.0)[false-City Cargo Bike]:23 5 (23.0:11.0)[true-Van]:26 16 (26.0:3.0)[false-City Cargo Bike]:24 12 (24.0:21.0)[false-City Cargo Bike]:37 25 (37.0:33.0)[true-Van]:45 7 (45.0:37.0)[false-City Cargo Bike]:36 13 (36.0:37.0)[false-Van]:9 18 (9.0:51.0)[false-City Cargo Bike]:10 10 (10.0:67.0)[true-Van]:3 14 (3.0:97.0)[true-Van]:4 5 (4.0:23.0)[false-City Cargo Bike]:22 8 (22.0:87.0)[true-Van]:30 2 (30.0:81.0)[false-City Cargo Bike]:5 11 (5.0:77.0)[false-City Cargo Bike]:11 26 (11.0:89.0)[true-Van]:46 16 (46.0:53.0)[false-City Cargo Bike]:13 22 (13.0:11.0)[false-City Cargo Bike]:38 23 (38.0:23.0)[false-City Cargo Bike]:15 11 (15.0:57.0)[false-City Cargo Bike]:12 14 (12.0:71.0)[false-City Cargo Bike]:20 16 (20.0:13.0)[false-City Cargo Bike]:21 14 (21.0:43.0)[false-City Cargo Bike]:35 3 (35.0:63.0)[false-City Cargo Bike]:14 9 (14.0:85.0)[false-City Cargo Bike]:40 16 (40.0:47.0)[false-City Cargo Bike]:25 8 (25.0:77.0)[false-City Cargo Bike]:29 9 (29.0:73.0)[false-Van]:17 24 (17.0:71.0)[false-City Cargo Bike]:43 4 (43.0:69.0)[false-Van]:48 16 (48.0:75.0)[false-Walker]:16 18 (16.0:57.0)[false-Van]:28 15 (28.0:53.0)[true-Walker]:31 10 (31.0:89.0)[false-Van]:18 15 (18.0:61.0)[false-Van]:41 9 (41.0:45.0)[true-Van]:47 18 (47.0:97.0)[false-Walker]:44 13 (44.0:13.0)[false-Van]:27 12 (27.0:47.0)[false-Van]:,SOL:R:Van::R:Van:39:32:42:33:2:6:34:8::R:Van:7:19::R:Van:23:26:24::R:Van:37:45:36:9::R:Van:10::R:Van:3:4::R:Van:22:30:5::R:Van:11:46:13:38:15::R:City Cargo Bike:12::R:City Cargo Bike:20::R:City Cargo Bike:21::R:City Cargo Bike:35::R:City Cargo Bike:14::R:City Cargo Bike:40::R:City Cargo Bike:25::R:Van:29:17:43:48:16::R:Walker:28::R:Van:31:18::R:Van:41:47:44:27:,55282.52811725977,20.0,128483.47723028174,446462.09703325207,1840.0,444622.09703325207,12812.511027564618,NaN,9499.19355389898,2733.6910048996115,60.0,5.0,0.0,35.0,83.0,2.0,0.0,15.0,46.0,6.0,0.0,48.0,85.0,2.0,0.0,13.0,CrossOver:simple
3:3:3:4,78492.19663752239,3,3,3,4,3 14 (3.0:97.0)[true-Van]:4 5 (4.0:23.0)[false-City Cargo Bike]:6 22 (6.0:3.0)[true-Van]:7 25 (7.0:5.0)[false-City Cargo Bike]:8 2 (8.0:41.0)[false-City Cargo Bike]:45 7 (45.0:37.0)[true-Van]:40 16 (40.0:47.0)[false-City Cargo Bike]:9 18 (9.0:51.0)[false-City Cargo Bike]:10 10 (10.0:67.0)[true-Walker]:38 23 (38.0:23.0)[true-Van]:13 22 (13.0:11.0)[false-Van]:2 20 (2.0:1.0)[false-Walker]:15 11 (15.0:57.0)[false-City Cargo Bike]:16 18 (16.0:57.0)[true-Van]:12 14 (12.0:71.0)[true-Van]:37 25 (37.0:33.0)[false-City Cargo Bike]:14 9 (14.0:85.0)[false-Van]:17 24 (17.0:71.0)[false-City Cargo Bike]:30 2 (30.0:81.0)[true-Van]:42 14 (42.0:83.0)[false-Van]:43 4 (43.0:69.0)[false-Van]:46 16 (46.0:53.0)[false-Walker]:19 23 (19.0:39.0)[false-City Cargo Bike]:20 16 (20.0:13.0)[false-City Cargo Bike]:36 13 (36.0:37.0)[false-City Cargo Bike]:18 15 (18.0:61.0)[false-City Cargo Bike]:11 26 (11.0:89.0)[false-City Cargo Bike]:5 11 (5.0:77.0)[false-City Cargo Bike]:44 13 (44.0:13.0)[false-City Cargo Bike]:34 20 (34.0:95.0)[false-Van]:26 16 (26.0:3.0)[true-Van]:22 8 (22.0:87.0)[false-Walker]:48 16 (48.0:75.0)[false-Walker]:47 18 (47.0:97.0)[false-City Cargo Bike]:23 5 (23.0:11.0)[false-Van]:21 14 (21.0:43.0)[false-City Cargo Bike]:24 12 (24.0:21.0)[false-City Cargo Bike]:25 8 (25.0:77.0)[false-City Cargo Bike]:31 10 (31.0:89.0)[false-Walker]:27 12 (27.0:47.0)[false-City Cargo Bike]:28 15 (28.0:53.0)[false-City Cargo Bike]:29 9 (29.0:73.0)[false-City Cargo Bike]:35 3 (35.0:63.0)[false-City Cargo Bike]:39 8 (39.0:13.0)[false-City Cargo Bike]:32 2 (32.0:11.0)[false-City Cargo Bike]:33 3 (33.0:27.0)[false-Walker]:41 9 (41.0:45.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:3:4::R:Van:6:7:8::R:Van:45:40:9::R:Walker:10::R:Van:38:13:2:15::R:Van:16::R:Van:12:37:14:17::R:Van:30:42:43:46:19:20:36::R:City Cargo Bike:18::R:City Cargo Bike:11::R:City Cargo Bike:5::R:City Cargo Bike:44::R:Van:34::R:Van:26:22:48:47:23:21:24:25::R:Walker:31::R:City Cargo Bike:27::R:City Cargo Bike:28::R:City Cargo Bike:29::R:City Cargo Bike:35::R:City Cargo Bike:39:32::R:Walker:33::R:City Cargo Bike:41:,78492.19663752239,23.0,130898.82450027265,499171.33697575366,1850.0,497321.33697575366,12557.788755449004,NaN,10620.666744164972,2785.0813723462265,43.0,13.0,0.0,43.0,70.0,6.0,0.0,23.0,33.0,15.0,0.0,51.0,77.0,4.0,0.0,20.0,CrossOver:simple
3:3:4:0,-1.0,3,3,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:3:4:1,-1.0,3,3,4,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:3:4:2,-1.0,3,3,4,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:3:4:3,109141.86712560843,3,3,4,3,12 14 (12.0:71.0)[true-Van]:3 14 (3.0:97.0)[true-Walker]:4 5 (4.0:23.0)[false-City Cargo Bike]:5 11 (5.0:77.0)[true-Van]:6 22 (6.0:3.0)[false-City Cargo Bike]:8 2 (8.0:41.0)[false-City Cargo Bike]:45 7 (45.0:37.0)[true-City Cargo Bike]:2 20 (2.0:1.0)[false-Van]:9 18 (9.0:51.0)[false-City Cargo Bike]:26 16 (26.0:3.0)[true-Van]:10 10 (10.0:67.0)[false-City Cargo Bike]:40 16 (40.0:47.0)[true-Walker]:13 22 (13.0:11.0)[true-Van]:15 11 (15.0:57.0)[false-City Cargo Bike]:16 18 (16.0:57.0)[true-City Cargo Bike]:17 24 (17.0:71.0)[false-City Cargo Bike]:18 15 (18.0:61.0)[false-City Cargo Bike]:19 23 (19.0:39.0)[false-City Cargo Bike]:20 16 (20.0:13.0)[false-City Cargo Bike]:7 25 (7.0:5.0)[false-City Cargo Bike]:21 14 (21.0:43.0)[false-City Cargo Bike]:11 26 (11.0:89.0)[false-City Cargo Bike]:28 15 (28.0:53.0)[true-Walker]:14 9 (14.0:85.0)[false-Van]:23 5 (23.0:11.0)[false-Van]:30 2 (30.0:81.0)[false-City Cargo Bike]:42 14 (42.0:83.0)[false-Van]:43 4 (43.0:69.0)[false-Van]:31 10 (31.0:89.0)[false-Van]:46 16 (46.0:53.0)[false-Walker]:22 8 (22.0:87.0)[false-Walker]:27 12 (27.0:47.0)[false-City Cargo Bike]:37 25 (37.0:33.0)[false-City Cargo Bike]:32 2 (32.0:11.0)[false-City Cargo Bike]:24 12 (24.0:21.0)[false-City Cargo Bike]:35 3 (35.0:63.0)[false-Van]:29 9 (29.0:73.0)[false-City Cargo Bike]:25 8 (25.0:77.0)[true-Walker]:34 20 (34.0:95.0)[false-City Cargo Bike]:36 13 (36.0:37.0)[false-City Cargo Bike]:38 23 (38.0:23.0)[false-City Cargo Bike]:39 8 (39.0:13.0)[false-City Cargo Bike]:33 3 (33.0:27.0)[false-City Cargo Bike]:44 13 (44.0:13.0)[false-Van]:47 18 (47.0:97.0)[false-Van]:48 16 (48.0:75.0)[false-Van]:41 9 (41.0:45.0)[false-Van]:,SOL:R:Van::R:Van:12::R:Walker:3::R:City Cargo Bike:4::R:Van:5:6:8::R:City Cargo Bike:45::R:Van:2:9::R:Van:26:10::R:Walker:40::R:Van:13:15::R:City Cargo Bike:16::R:City Cargo Bike:17::R:City Cargo Bike:18::R:City Cargo Bike:19::R:City Cargo Bike:20::R:City Cargo Bike:7::R:City Cargo Bike:21::R:City Cargo Bike:11::R:Walker:28::R:Van:14:23:30:42:43:31:46:22:27::R:City Cargo Bike:37::R:City Cargo Bike:32::R:City Cargo Bike:24::R:Van:35:29::R:Walker:25::R:City Cargo Bike:34::R:City Cargo Bike:36::R:City Cargo Bike:38::R:City Cargo Bike:39::R:City Cargo Bike:33::R:Van:44:47:48:41:,109141.86712560843,31.0,103865.23187398232,490513.3371235709,2180.0,488333.3371235709,11825.994952157153,NaN,10436.453981352572,2209.8985505102623,29.0,13.0,0.0,58.0,53.0,9.0,0.0,38.0,19.0,16.0,0.0,65.0,47.0,8.0,0.0,45.0,CrossOver:simple
3:3:4:4,103065.81957262049,3,3,4,4,2 20 (2.0:1.0)[true-Van]:30 2 (30.0:81.0)[false-City Cargo Bike]:7 25 (7.0:5.0)[false-Walker]:46 16 (46.0:53.0)[false-City Cargo Bike]:13 22 (13.0:11.0)[false-Walker]:8 2 (8.0:41.0)[false-Van]:3 14 (3.0:97.0)[true-Van]:29 9 (29.0:73.0)[false-City Cargo Bike]:44 13 (44.0:13.0)[false-City Cargo Bike]:4 5 (4.0:23.0)[false-Walker]:6 22 (6.0:3.0)[true-Van]:23 5 (23.0:11.0)[false-City Cargo Bike]:34 20 (34.0:95.0)[false-City Cargo Bike]:26 16 (26.0:3.0)[false-City Cargo Bike]:9 18 (9.0:51.0)[false-Walker]:17 24 (17.0:71.0)[true-Van]:10 10 (10.0:67.0)[true-Walker]:20 16 (20.0:13.0)[false-City Cargo Bike]:11 26 (11.0:89.0)[true-Walker]:38 23 (38.0:23.0)[false-Walker]:12 14 (12.0:71.0)[false-Walker]:14 9 (14.0:85.0)[true-Van]:22 8 (22.0:87.0)[true-Walker]:40 16 (40.0:47.0)[false-City Cargo Bike]:47 18 (47.0:97.0)[false-City Cargo Bike]:31 10 (31.0:89.0)[false-Walker]:43 4 (43.0:69.0)[false-City Cargo Bike]:24 12 (24.0:21.0)[false-City Cargo Bike]:15 11 (15.0:57.0)[false-Walker]:48 16 (48.0:75.0)[false-Van]:41 9 (41.0:45.0)[false-City Cargo Bike]:5 11 (5.0:77.0)[false-Walker]:45 7 (45.0:37.0)[true-Van]:42 14 (42.0:83.0)[false-City Cargo Bike]:16 18 (16.0:57.0)[false-Walker]:27 12 (27.0:47.0)[true-Van]:19 23 (19.0:39.0)[true-Walker]:21 14 (21.0:43.0)[false-City Cargo Bike]:32 2 (32.0:11.0)[false-City Cargo Bike]:25 8 (25.0:77.0)[false-City Cargo Bike]:37 25 (37.0:33.0)[false-City Cargo Bike]:18 15 (18.0:61.0)[false-Walker]:39 8 (39.0:13.0)[true-Van]:28 15 (28.0:53.0)[false-City Cargo Bike]:35 3 (35.0:63.0)[true-Walker]:33 3 (33.0:27.0)[false-City Cargo Bike]:36 13 (36.0:37.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:30:7:46:13:8::R:Van:3:29:44:4::R:Van:6:23:34:26:9::R:Van:17::R:Walker:10::R:City Cargo Bike:20::R:Walker:11::R:Walker:38::R:Walker:12::R:Van:14::R:Walker:22::R:City Cargo Bike:40::R:City Cargo Bike:47::R:Walker:31::R:City Cargo Bike:43::R:City Cargo Bike:24::R:Walker:15::R:Van:48:41:5::R:Van:45:42:16::R:Van:27::R:Walker:19::R:City Cargo Bike:21::R:City Cargo Bike:32:25::R:City Cargo Bike:37::R:Walker:18::R:Van:39:28::R:Walker:35::R:City Cargo Bike:33::R:City Cargo Bike:36:,103065.81957262049,30.0,118101.45736172554,515395.4282857274,2200.0,513195.4282857274,12445.044966205534,NaN,10965.860176292072,2512.7969651430967,33.0,33.0,0.0,33.0,55.0,21.0,0.0,23.0,23.0,35.0,0.0,42.0,56.0,23.0,0.0,21.0,AddRoute:Pedestrian:simple
3:4:0:0,-1.0,3,4,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:4:0:1,19658.508433155937,3,4,0,1,3 14 (3.0:97.0)[true-Van]:6 22 (6.0:3.0)[false-City Cargo Bike]:7 25 (7.0:5.0)[false-City Cargo Bike]:8 2 (8.0:41.0)[false-City Cargo Bike]:9 18 (9.0:51.0)[false-Van]:10 10 (10.0:67.0)[true-Van]:12 14 (12.0:71.0)[false-City Cargo Bike]:13 22 (13.0:11.0)[true-Van]:31 10 (31.0:89.0)[false-City Cargo Bike]:15 11 (15.0:57.0)[false-City Cargo Bike]:34 20 (34.0:95.0)[true-Van]:17 24 (17.0:71.0)[false-City Cargo Bike]:48 16 (48.0:75.0)[false-City Cargo Bike]:24 12 (24.0:21.0)[false-City Cargo Bike]:19 23 (19.0:39.0)[false-City Cargo Bike]:2 20 (2.0:1.0)[false-Van]:35 3 (35.0:63.0)[false-Van]:32 2 (32.0:11.0)[false-Van]:30 2 (30.0:81.0)[false-City Cargo Bike]:14 9 (14.0:85.0)[false-Van]:4 5 (4.0:23.0)[false-City Cargo Bike]:42 14 (42.0:83.0)[false-Van]:43 4 (43.0:69.0)[false-Van]:46 16 (46.0:53.0)[false-Walker]:18 15 (18.0:61.0)[false-City Cargo Bike]:26 16 (26.0:3.0)[true-Van]:20 16 (20.0:13.0)[false-Van]:22 8 (22.0:87.0)[false-Walker]:28 15 (28.0:53.0)[false-Van]:11 26 (11.0:89.0)[false-City Cargo Bike]:16 18 (16.0:57.0)[false-Van]:29 9 (29.0:73.0)[false-Van]:25 8 (25.0:77.0)[false-Van]:38 23 (38.0:23.0)[false-Van]:23 5 (23.0:11.0)[false-Van]:33 3 (33.0:27.0)[false-Van]:37 25 (37.0:33.0)[false-Van]:39 8 (39.0:13.0)[false-Van]:40 16 (40.0:47.0)[false-City Cargo Bike]:5 11 (5.0:77.0)[false-Van]:21 14 (21.0:43.0)[false-Van]:41 9 (41.0:45.0)[false-Van]:47 18 (47.0:97.0)[false-Walker]:36 13 (36.0:37.0)[false-Van]:45 7 (45.0:37.0)[false-Walker]:44 13 (44.0:13.0)[false-Van]:27 12 (27.0:47.0)[false-Van]:,SOL:R:Van::R:Van:3:6:7:8:9::R:Van:10:12::R:Van:13:31:15::R:Van:34:17:48:24:19::R:Van:2:35:32:30:14:4:42:43:46:18::R:Van:26:20:22:28:11:16::R:Van:29:25:38:23:33:37:39:40::R:Van:5:21:41:47:36:45:44:27:,19658.508433155937,9.0,98292.54216577968,295957.62649733905,1080.0,294877.62649733905,15148.65343958193,NaN,6296.970776539129,2091.330684378291,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RndSwap:simple
3:4:0:2,22260.864345241687,3,4,0,2,2 20 (2.0:1.0)[false-Van]:3 14 (3.0:97.0)[false-Van]:7 25 (7.0:5.0)[false-Van]:5 11 (5.0:77.0)[false-Van]:39 8 (39.0:13.0)[false-City Cargo Bike]:35 3 (35.0:63.0)[false-Van]:9 18 (9.0:51.0)[false-Van]:12 14 (12.0:71.0)[false-Van]:25 8 (25.0:77.0)[false-Van]:23 5 (23.0:11.0)[false-Van]:17 24 (17.0:71.0)[false-Van]:11 26 (11.0:89.0)[false-Van]:14 9 (14.0:85.0)[false-Van]:32 2 (32.0:11.0)[false-Walker]:15 11 (15.0:57.0)[false-Van]:33 3 (33.0:27.0)[false-Van]:46 16 (46.0:53.0)[false-City Cargo Bike]:6 22 (6.0:3.0)[false-Van]:18 15 (18.0:61.0)[false-Van]:19 23 (19.0:39.0)[false-City Cargo Bike]:13 22 (13.0:11.0)[false-Van]:20 16 (20.0:13.0)[false-Van]:29 9 (29.0:73.0)[false-Van]:40 16 (40.0:47.0)[false-Van]:24 12 (24.0:21.0)[false-Van]:26 16 (26.0:3.0)[false-Van]:8 2 (8.0:41.0)[false-Van]:44 13 (44.0:13.0)[false-Van]:4 5 (4.0:23.0)[false-Van]:10 10 (10.0:67.0)[true-Van]:16 18 (16.0:57.0)[true-Van]:30 2 (30.0:81.0)[false-City Cargo Bike]:42 14 (42.0:83.0)[false-Van]:43 4 (43.0:69.0)[false-Van]:36 13 (36.0:37.0)[false-Van]:22 8 (22.0:87.0)[false-Walker]:48 16 (48.0:75.0)[false-Walker]:38 23 (38.0:23.0)[true-Van]:31 10 (31.0:89.0)[false-Van]:28 15 (28.0:53.0)[false-Van]:37 25 (37.0:33.0)[false-Van]:21 14 (21.0:43.0)[false-Van]:41 9 (41.0:45.0)[true-Van]:34 20 (34.0:95.0)[false-Van]:47 18 (47.0:97.0)[false-Walker]:45 7 (45.0:37.0)[false-Walker]:27 12 (27.0:47.0)[false-Van]:,SOL:R:Van:2:3:7:5:39:35:9::R:Van:12:25:23:17:11:14:32:15::R:Van:33:46:6:18:19::R:Van:13:20:29:40:24:26:8::R:Van:44:4::R:Van:10::R:Van:16:30:42:43:36:22:48::R:Van:38:31:28:37:21::R:Van:41:34:47:45:27:,22260.864345241687,9.0,111304.32172620847,334992.96517862537,1080.0,333912.96517862537,16302.013287275462,1337.729071549516,7127.509897417561,2368.1770580044354,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RndSwap:simple
3:4:0:3,37550.71541311387,3,4,0,3,13 22 (13.0:11.0)[true-Van]:3 14 (3.0:97.0)[false-Van]:4 5 (4.0:23.0)[false-City Cargo Bike]:5 11 (5.0:77.0)[false-City Cargo Bike]:2 20 (2.0:1.0)[false-Van]:6 22 (6.0:3.0)[false-Van]:43 4 (43.0:69.0)[false-Van]:7 25 (7.0:5.0)[false-Van]:8 2 (8.0:41.0)[false-City Cargo Bike]:23 5 (23.0:11.0)[false-City Cargo Bike]:45 7 (45.0:37.0)[false-City Cargo Bike]:9 18 (9.0:51.0)[false-City Cargo Bike]:10 10 (10.0:67.0)[false-City Cargo Bike]:11 26 (11.0:89.0)[true-Van]:12 14 (12.0:71.0)[false-City Cargo Bike]:15 11 (15.0:57.0)[false-City Cargo Bike]:16 18 (16.0:57.0)[true-Walker]:17 24 (17.0:71.0)[false-City Cargo Bike]:35 3 (35.0:63.0)[false-Van]:25 8 (25.0:77.0)[false-Van]:14 9 (14.0:85.0)[false-Van]:32 2 (32.0:11.0)[false-Walker]:33 3 (33.0:27.0)[false-Van]:46 16 (46.0:53.0)[false-City Cargo Bike]:18 15 (18.0:61.0)[false-Van]:19 23 (19.0:39.0)[false-City Cargo Bike]:20 16 (20.0:13.0)[false-Van]:29 9 (29.0:73.0)[false-Van]:40 16 (40.0:47.0)[false-Van]:24 12 (24.0:21.0)[false-Van]:26 16 (26.0:3.0)[false-Van]:44 13 (44.0:13.0)[false-Van]:30 2 (30.0:81.0)[false-City Cargo Bike]:27 12 (27.0:47.0)[false-Van]:28 15 (28.0:53.0)[false-Van]:34 20 (34.0:95.0)[false-City Cargo Bike]:36 13 (36.0:37.0)[true-Van]:42 14 (42.0:83.0)[false-Van]:37 25 (37.0:33.0)[false-Walker]:38 23 (38.0:23.0)[false-Van]:21 14 (21.0:43.0)[false-Van]:22 8 (22.0:87.0)[false-Van]:47 18 (47.0:97.0)[false-Van]:39 8 (39.0:13.0)[false-Van]:31 10 (31.0:89.0)[false-Walker]:48 16 (48.0:75.0)[false-Van]:41 9 (41.0:45.0)[false-Van]:,SOL:R:Van::R:Van:13:3:4:5:2:6:43::R:Van:7:8:23:45:9:10::R:Van:11:12:15::R:Walker:16::R:City Cargo Bike:17::R:Van:35:25:14:32:33:46:18:19:20::R:Van:29:40:24:26:44:30:27:28::R:City Cargo Bike:34::R:Van:36:42:37:38:21:22::R:Van:47:39:31:48:41:,37550.71541311387,11.0,130963.97834909306,416717.7745338697,1110.0,415607.7745338697,14813.075811454031,NaN,8866.335628380206,2786.4676244487882,73.0,9.0,0.0,18.0,94.0,2.0,0.0,4.0,70.0,5.0,0.0,25.0,90.0,3.0,0.0,7.0,CrossOver:simple
3:4:0:4,-1.0,3,4,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:4:1:0,-1.0,3,4,1,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
