Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,<>,source
2:0:3:2,32256.6884,2,0,3,2,7 12 (7.0:58.0)[true-Van]:14 16 (14.0:84.0)[false-Van]:18 19 (18.0:91.0)[true-Van]:27 2 (27.0:80.0)[false-Van]:4 6 (4.0:49.0)[true-Van]:3 21 (3.0:50.0)[false-Walker]:21 8 (21.0:50.0)[false-City Cargo Bike]:30 2 (30.0:20.0)[false-City Cargo Bike]:32 9 (32.0:98.0)[false-Van]:29 15 (29.0:23.0)[true-Van]:5 19 (5.0:13.0)[false-City Cargo Bike]:20 24 (20.0:93.0)[false-City Cargo Bike]:25 24 (25.0:61.0)[true-Van]:15 3 (15.0:61.0)[false-City Cargo Bike]:6 7 (6.0:29.0)[true-Van]:24 8 (24.0:42.0)[false-City Cargo Bike]:2 19 (2.0:96.0)[false-City Cargo Bike]:17 18 (17.0:88.0)[true-Van]:22 12 (22.0:98.0)[true-Van]:8 16 (8.0:84.0)[false-Van]:9 6 (9.0:14.0)[true-Van]:10 16 (10.0:2.0)[false-City Cargo Bike]:11 8 (11.0:3.0)[false-City Cargo Bike]:12 14 (12.0:5.0)[false-City Cargo Bike]:23 4 (23.0:5.0)[false-City Cargo Bike]:31 14 (31.0:85.0)[false-City Cargo Bike]:28 20 (28.0:57.0)[true-Van]:16 22 (16.0:1.0)[false-City Cargo Bike]:26 24 (26.0:9.0)[true-Van]:19 1 (19.0:19.0)[false-Walker]:13 21 (13.0:98.0)[false-Van]:,SOL:R:Van::R:Van:7:14::R:Van:18:27::R:Van:4:3:21:30:32::R:Van:29:5:20::R:Van:25:15::R:Van:6:24:2::R:Van:17::R:Van:22:8::R:Van:9:10:11:12:23:31::R:Van:28:16::R:Van:26:19:13:,32256.6884,12,161283.442,485290.326,1440,483850.326,6206.330606,NaN,15654.52665,5202.691677,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,RndSwap:simple
2:0:3:3,76310.47128,2,0,3,3,7 12 (7.0:58.0)[true-Van]:14 16 (14.0:84.0)[true-Van]:22 12 (22.0:98.0)[false-City Cargo Bike]:20 24 (20.0:93.0)[false-City Cargo Bike]:31 14 (31.0:85.0)[false-City Cargo Bike]:32 9 (32.0:98.0)[false-City Cargo Bike]:18 19 (18.0:91.0)[false-Walker]:9 6 (9.0:14.0)[false-Van]:8 16 (8.0:84.0)[true-Van]:27 2 (27.0:80.0)[false-City Cargo Bike]:29 15 (29.0:23.0)[false-Van]:24 8 (24.0:42.0)[false-Walker]:3 21 (3.0:50.0)[false-City Cargo Bike]:23 4 (23.0:5.0)[false-Van]:30 2 (30.0:20.0)[false-City Cargo Bike]:2 19 (2.0:96.0)[true-Van]:17 18 (17.0:88.0)[false-Van]:15 3 (15.0:61.0)[true-Van]:4 6 (4.0:49.0)[false-City Cargo Bike]:21 8 (21.0:50.0)[false-Van]:26 24 (26.0:9.0)[true-Van]:5 19 (5.0:13.0)[false-Van]:16 22 (16.0:1.0)[true-Van]:19 1 (19.0:19.0)[false-Walker]:25 24 (25.0:61.0)[true-Walker]:6 7 (6.0:29.0)[true-City Cargo Bike]:10 16 (10.0:2.0)[false-City Cargo Bike]:11 8 (11.0:3.0)[false-City Cargo Bike]:12 14 (12.0:5.0)[false-City Cargo Bike]:28 20 (28.0:57.0)[true-Van]:13 21 (13.0:98.0)[false-Walker]:,SOL:R:Van::R:Van:7::R:Van:14:22:20:31:32:18:9::R:Van:8:27:29:24:3:23:30::R:Van:2:17::R:Van:15:4:21::R:Van:26:5::R:Van:16:19::R:Walker:25::R:City Cargo Bike:6::R:City Cargo Bike:10::R:City Cargo Bike:11::R:City Cargo Bike:12::R:Van:28:13:,76310.47128,14,203255.6764,682415.7012,1330,681085.7012,6659.344426,NaN,22013.40972,6556.634722,64,7,0,29,84,3,0,13,53,5,0,42,83,6,0,11,init
2:0:3:4,-1,2,0,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:0:4:0,-1,2,0,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:0:4:1,28834.64385,2,0,4,1,8 16 (8.0:84.0)[true-Van]:7 12 (7.0:58.0)[true-Van]:3 21 (3.0:50.0)[true-Van]:4 6 (4.0:49.0)[false-Van]:6 7 (6.0:29.0)[false-Van]:30 2 (30.0:20.0)[false-City Cargo Bike]:21 8 (21.0:50.0)[false-Walker]:28 20 (28.0:57.0)[false-Van]:31 14 (31.0:85.0)[false-City Cargo Bike]:9 6 (9.0:14.0)[true-Van]:10 16 (10.0:2.0)[false-Van]:11 8 (11.0:3.0)[false-Van]:19 1 (19.0:19.0)[false-Van]:12 14 (12.0:5.0)[false-Van]:14 16 (14.0:84.0)[false-Van]:5 19 (5.0:13.0)[true-Van]:13 21 (13.0:98.0)[false-Van]:22 12 (22.0:98.0)[true-Van]:15 3 (15.0:61.0)[true-Van]:16 22 (16.0:1.0)[false-Van]:27 2 (27.0:80.0)[false-City Cargo Bike]:32 9 (32.0:98.0)[false-Walker]:20 24 (20.0:93.0)[true-Van]:2 19 (2.0:96.0)[true-City Cargo Bike]:24 8 (24.0:42.0)[false-Van]:23 4 (23.0:5.0)[false-Van]:17 18 (17.0:88.0)[false-Van]:25 24 (25.0:61.0)[true-Van]:26 24 (26.0:9.0)[true-Van]:29 15 (29.0:23.0)[false-City Cargo Bike]:18 19 (18.0:91.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:8::R:Van:7::R:Van:3:4:6:30:21:28:31::R:Van:9:10:11:19:12:14::R:Van:5:13::R:Van:22::R:Van:15:16:27:32::R:Van:20::R:City Cargo Bike:2::R:Van:24:23:17::R:Van:25::R:Van:26:29:18:,28834.64385,13,136370.3121,413722.0991,1490,412232.0991,7066.33201,NaN,13345.87416,4399.042325,92,0,0,8,97,0,0,3,95,0,0,5,95,0,0,5,AddRoute:CargoBike:simple
2:0:4:2,32259.00263,2,0,4,2,7 12 (7.0:58.0)[true-Van]:14 16 (14.0:84.0)[false-Van]:18 19 (18.0:91.0)[true-Van]:27 2 (27.0:80.0)[false-Van]:4 6 (4.0:49.0)[true-Van]:3 21 (3.0:50.0)[false-Walker]:21 8 (21.0:50.0)[false-City Cargo Bike]:30 2 (30.0:20.0)[false-City Cargo Bike]:32 9 (32.0:98.0)[false-Van]:29 15 (29.0:23.0)[true-Van]:5 19 (5.0:13.0)[false-City Cargo Bike]:20 24 (20.0:93.0)[false-City Cargo Bike]:25 24 (25.0:61.0)[true-Van]:15 3 (15.0:61.0)[false-City Cargo Bike]:6 7 (6.0:29.0)[true-Van]:24 8 (24.0:42.0)[false-City Cargo Bike]:2 19 (2.0:96.0)[true-Van]:17 18 (17.0:88.0)[true-Van]:22 12 (22.0:98.0)[true-Van]:8 16 (8.0:84.0)[false-Van]:9 6 (9.0:14.0)[true-Van]:10 16 (10.0:2.0)[false-City Cargo Bike]:11 8 (11.0:3.0)[false-City Cargo Bike]:12 14 (12.0:5.0)[false-City Cargo Bike]:23 4 (23.0:5.0)[false-City Cargo Bike]:16 22 (16.0:1.0)[false-City Cargo Bike]:31 14 (31.0:85.0)[false-City Cargo Bike]:28 20 (28.0:57.0)[true-Van]:26 24 (26.0:9.0)[true-Van]:19 1 (19.0:19.0)[false-Walker]:13 21 (13.0:98.0)[false-Van]:,SOL:R:Van::R:Van:7:14::R:Van:18:27::R:Van:4:3:21:30:32::R:Van:29:5:20::R:Van:25:15::R:Van:6:24::R:Van:2::R:Van:17::R:Van:22:8::R:Van:9:10:11:12:23:16:31::R:Van:28::R:Van:26:19:13:,32259.00263,13,161295.0132,485445.0395,1560,483885.0395,6649.99365,NaN,15659.5174,5203.064941,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,AddRoute:LargeVan:simple
2:0:4:3,76482.91952,2,0,4,3,8 16 (8.0:84.0)[true-City Cargo Bike]:7 12 (7.0:58.0)[true-City Cargo Bike]:32 9 (32.0:98.0)[false-City Cargo Bike]:4 6 (4.0:49.0)[false-City Cargo Bike]:27 2 (27.0:80.0)[false-Van]:3 21 (3.0:50.0)[false-City Cargo Bike]:21 8 (21.0:50.0)[false-City Cargo Bike]:30 2 (30.0:20.0)[false-City Cargo Bike]:29 15 (29.0:23.0)[false-City Cargo Bike]:5 19 (5.0:13.0)[false-City Cargo Bike]:20 24 (20.0:93.0)[true-Van]:31 14 (31.0:85.0)[true-Van]:23 4 (23.0:5.0)[true-Van]:26 24 (26.0:9.0)[false-Van]:10 16 (10.0:2.0)[true-Van]:6 7 (6.0:29.0)[false-Van]:9 6 (9.0:14.0)[true-Van]:14 16 (14.0:84.0)[false-Van]:22 12 (22.0:98.0)[true-Van]:17 18 (17.0:88.0)[false-Van]:18 19 (18.0:91.0)[false-Walker]:24 8 (24.0:42.0)[false-Walker]:2 19 (2.0:96.0)[true-Van]:28 20 (28.0:57.0)[false-Van]:15 3 (15.0:61.0)[false-Walker]:16 22 (16.0:1.0)[false-City Cargo Bike]:11 8 (11.0:3.0)[false-Van]:12 14 (12.0:5.0)[false-Van]:13 21 (13.0:98.0)[false-Van]:19 1 (19.0:19.0)[true-Van]:25 24 (25.0:61.0)[false-Walker]:,SOL:R:City Cargo Bike::R:City Cargo Bike:8::R:City Cargo Bike:7::R:City Cargo Bike:32::R:City Cargo Bike:4:27::R:City Cargo Bike:3::R:City Cargo Bike:21:30::R:City Cargo Bike:29::R:City Cargo Bike:5::R:Van:20::R:Van:31::R:Van:23:26::R:Van:10:6::R:Van:9:14::R:Van:22:17:18:24::R:Van:2:28:15:16:11:12::R:Van:13::R:Van:19:25:,76482.91952,18,203514.5543,683633.6803,1530,682103.6803,5121.264741,NaN,22052.69937,6564.985624,50,0,0,50,68,0,0,32,53,0,0,47,73,0,0,27,init
2:0:4:4,-1,2,0,4,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:1:0:0,-1,2,1,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:1:0:1,27165.66423,2,1,0,1,4 6 (4.0:49.0)[true-Van]:31 14 (31.0:85.0)[false-City Cargo Bike]:22 12 (22.0:98.0)[false-City Cargo Bike]:20 24 (20.0:93.0)[false-City Cargo Bike]:8 16 (8.0:84.0)[true-Van]:32 9 (32.0:98.0)[false-City Cargo Bike]:18 19 (18.0:91.0)[false-Walker]:17 18 (17.0:88.0)[false-Van]:27 2 (27.0:80.0)[false-Van]:24 8 (24.0:42.0)[false-Walker]:3 21 (3.0:50.0)[false-City Cargo Bike]:29 15 (29.0:23.0)[false-Van]:30 2 (30.0:20.0)[false-City Cargo Bike]:23 4 (23.0:5.0)[false-Van]:7 12 (7.0:58.0)[false-Van]:2 19 (2.0:96.0)[false-Van]:5 19 (5.0:13.0)[false-Van]:6 7 (6.0:29.0)[false-Van]:9 6 (9.0:14.0)[false-Van]:10 16 (10.0:2.0)[false-Van]:21 8 (21.0:50.0)[false-Van]:14 16 (14.0:84.0)[false-Van]:15 3 (15.0:61.0)[false-Walker]:16 22 (16.0:1.0)[false-City Cargo Bike]:12 14 (12.0:5.0)[false-City Cargo Bike]:11 8 (11.0:3.0)[false-Van]:28 20 (28.0:57.0)[false-Van]:13 21 (13.0:98.0)[true-Van]:25 24 (25.0:61.0)[false-Van]:19 1 (19.0:19.0)[false-Walker]:26 24 (26.0:9.0)[false-Van]:,SOL:R:Van::R:Van:4:31:22:20::R:Van:8:32:18:17:27:24:3::R:Van:29:30:23:7:2:5:6:9:10::R:Van:21:14:15:16:12:11:28::R:Van:13:25:19:26:,27165.66423,6,135828.3212,408204.9635,720,407484.9635,11047.2519,NaN,13167.90205,4381.558747,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,RndSwap:simple
2:1:0:2,32256.37849,2,1,0,2,2 19 (2.0:96.0)[false-Van]:3 21 (3.0:50.0)[false-Van]:4 6 (4.0:49.0)[false-Van]:7 12 (7.0:58.0)[true-Van]:8 16 (8.0:84.0)[false-Van]:9 6 (9.0:14.0)[false-Van]:10 16 (10.0:2.0)[false-Van]:11 8 (11.0:3.0)[false-Van]:13 21 (13.0:98.0)[true-Van]:5 19 (5.0:13.0)[false-Van]:32 9 (32.0:98.0)[false-Van]:14 16 (14.0:84.0)[false-Van]:28 20 (28.0:57.0)[false-Van]:15 3 (15.0:61.0)[false-Van]:16 22 (16.0:1.0)[false-Van]:17 18 (17.0:88.0)[false-Van]:18 19 (18.0:91.0)[false-Van]:20 24 (20.0:93.0)[false-Van]:6 7 (6.0:29.0)[false-Van]:12 14 (12.0:5.0)[false-Van]:23 4 (23.0:5.0)[false-Van]:30 2 (30.0:20.0)[false-Van]:24 8 (24.0:42.0)[false-Van]:22 12 (22.0:98.0)[false-Van]:31 14 (31.0:85.0)[false-Van]:19 1 (19.0:19.0)[false-Van]:25 24 (25.0:61.0)[false-Walker]:21 8 (21.0:50.0)[false-Van]:26 24 (26.0:9.0)[false-Van]:27 2 (27.0:80.0)[false-Van]:29 15 (29.0:23.0)[false-Van]:,SOL:R:Van:2:3:4::R:Van:7:8:9:10:11::R:Van:13:5:32:14:28:15::R:Van:16:17:18:20:6::R:Van:12:23:30:24:22:31:19:25:21::R:Van:26:27:29:,32256.37849,6,161281.8925,484565.6774,720,483845.6774,11118.78089,1428.204192,15631.15088,5202.641692,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,DelRoute:LargeVan:simple
2:1:0:3,-1,2,1,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:1:0:4,-1,2,1,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:1:1:0,-1,2,1,1,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:1:1:1,27164.93108,2,1,1,1,19 1 (19.0:19.0)[false-Van]:5 19 (5.0:13.0)[false-Van]:21 8 (21.0:50.0)[false-Van]:6 7 (6.0:29.0)[false-Van]:30 2 (30.0:20.0)[false-City Cargo Bike]:7 12 (7.0:58.0)[false-Van]:9 6 (9.0:14.0)[true-Van]:10 16 (10.0:2.0)[false-Van]:14 16 (14.0:84.0)[false-Van]:18 19 (18.0:91.0)[false-Walker]:25 24 (25.0:61.0)[true-Van]:32 9 (32.0:98.0)[false-City Cargo Bike]:22 12 (22.0:98.0)[false-City Cargo Bike]:24 8 (24.0:42.0)[false-Walker]:3 21 (3.0:50.0)[false-City Cargo Bike]:29 15 (29.0:23.0)[true-Van]:23 4 (23.0:5.0)[false-City Cargo Bike]:20 24 (20.0:93.0)[false-City Cargo Bike]:2 19 (2.0:96.0)[true-Van]:27 2 (27.0:80.0)[false-Van]:31 14 (31.0:85.0)[false-City Cargo Bike]:4 6 (4.0:49.0)[true-Van]:16 22 (16.0:1.0)[false-Van]:11 8 (11.0:3.0)[false-Van]:12 14 (12.0:5.0)[false-Van]:17 18 (17.0:88.0)[false-Van]:15 3 (15.0:61.0)[true-Van]:8 16 (8.0:84.0)[true-Van]:28 20 (28.0:57.0)[false-Van]:13 21 (13.0:98.0)[false-Walker]:26 24 (26.0:9.0)[false-Van]:,SOL:R:Van:19:5:21:6:30:7::R:Van:9:10:14:18::R:Van:25:32:22:24:3::R:Van:29:23:20::R:Van:2:27:31::R:Van:4:16:11:12:17::R:Van:15::R:Van:8:28:13:26:,27164.93108,8,135824.6554,408433.9662,960,407473.9662,7853.577952,1282.296041,13175.28923,4381.440497,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,RndSwap:simple
2:1:1:2,32256.37849,2,1,1,2,2 19 (2.0:96.0)[true-Van]:3 21 (3.0:50.0)[false-Van]:4 6 (4.0:49.0)[false-Van]:7 12 (7.0:58.0)[true-Van]:8 16 (8.0:84.0)[false-Van]:9 6 (9.0:14.0)[false-Van]:10 16 (10.0:2.0)[false-Van]:11 8 (11.0:3.0)[false-Van]:13 21 (13.0:98.0)[true-Van]:5 19 (5.0:13.0)[false-Van]:32 9 (32.0:98.0)[false-Van]:14 16 (14.0:84.0)[false-Van]:28 20 (28.0:57.0)[false-Van]:15 3 (15.0:61.0)[false-Van]:16 22 (16.0:1.0)[false-Van]:17 18 (17.0:88.0)[false-Van]:18 19 (18.0:91.0)[false-Van]:20 24 (20.0:93.0)[false-Van]:6 7 (6.0:29.0)[false-Van]:12 14 (12.0:5.0)[false-Van]:23 4 (23.0:5.0)[false-Van]:30 2 (30.0:20.0)[false-Van]:24 8 (24.0:42.0)[false-Van]:22 12 (22.0:98.0)[false-Van]:31 14 (31.0:85.0)[false-Van]:19 1 (19.0:19.0)[false-Van]:25 24 (25.0:61.0)[false-Walker]:21 8 (21.0:50.0)[false-Van]:26 24 (26.0:9.0)[false-Van]:27 2 (27.0:80.0)[false-Van]:29 15 (29.0:23.0)[false-Van]:,SOL:R:Van::R:Van:2:3:4::R:Van:7:8:9:10:11::R:Van:13:5:32:14:28:15::R:Van:16:17:18:20:6::R:Van:12:23:30:24:22:31:19:25:21::R:Van:26:27:29:,32256.37849,7,161281.8925,484685.6774,840,483845.6774,11118.78089,NaN,15635.02185,5202.641692,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,RndSwap:simple
2:1:1:3,78614.12893,2,1,1,3,9 6 (9.0:14.0)[false-City Cargo Bike]:4 6 (4.0:49.0)[false-City Cargo Bike]:27 2 (27.0:80.0)[false-Van]:3 21 (3.0:50.0)[true-Van]:21 8 (21.0:50.0)[false-City Cargo Bike]:30 2 (30.0:20.0)[false-City Cargo Bike]:32 9 (32.0:98.0)[true-Van]:5 19 (5.0:13.0)[false-City Cargo Bike]:20 24 (20.0:93.0)[false-City Cargo Bike]:2 19 (2.0:96.0)[false-City Cargo Bike]:16 22 (16.0:1.0)[false-City Cargo Bike]:25 24 (25.0:61.0)[true-Van]:15 3 (15.0:61.0)[false-City Cargo Bike]:13 21 (13.0:98.0)[false-City Cargo Bike]:6 7 (6.0:29.0)[false-City Cargo Bike]:29 15 (29.0:23.0)[false-City Cargo Bike]:24 8 (24.0:42.0)[true-Van]:14 16 (14.0:84.0)[false-City Cargo Bike]:17 18 (17.0:88.0)[false-City Cargo Bike]:22 12 (22.0:98.0)[false-City Cargo Bike]:7 12 (7.0:58.0)[false-City Cargo Bike]:8 16 (8.0:84.0)[false-Van]:10 16 (10.0:2.0)[false-City Cargo Bike]:12 14 (12.0:5.0)[false-City Cargo Bike]:23 4 (23.0:5.0)[false-City Cargo Bike]:11 8 (11.0:3.0)[false-City Cargo Bike]:19 1 (19.0:19.0)[false-Van]:31 14 (31.0:85.0)[false-City Cargo Bike]:28 20 (28.0:57.0)[true-Van]:18 19 (18.0:91.0)[false-Walker]:26 24 (26.0:9.0)[false-Van]:,SOL:R:City Cargo Bike:9::R:City Cargo Bike:4:27::R:Van:3:21:30::R:Van:32:5:20:2:16::R:Van:25:15:13:6:29::R:Van:24:14:17:22:7:8:10::R:City Cargo Bike:12::R:City Cargo Bike:23::R:City Cargo Bike:11:19::R:City Cargo Bike:31::R:Van:28:18:26:,78614.12893,11,202163.4825,683753.3122,900,682853.3122,11456.13557,2393.572537,22056.55846,6521.40266,45,0,0,55,74,0,0,26,51,0,0,49,87,0,0,13,RndSwap:simple
2:1:1:4,-1,2,1,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:1:2:0,-1,2,1,2,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:1:2:1,27164.93108,2,1,2,1,19 1 (19.0:19.0)[true-Van]:5 19 (5.0:13.0)[false-Van]:21 8 (21.0:50.0)[false-Van]:6 7 (6.0:29.0)[false-Van]:7 12 (7.0:58.0)[false-Van]:9 6 (9.0:14.0)[true-Van]:10 16 (10.0:2.0)[false-Van]:14 16 (14.0:84.0)[false-Van]:24 8 (24.0:42.0)[false-Walker]:18 19 (18.0:91.0)[false-Walker]:25 24 (25.0:61.0)[true-Van]:32 9 (32.0:98.0)[false-City Cargo Bike]:22 12 (22.0:98.0)[false-City Cargo Bike]:3 21 (3.0:50.0)[false-City Cargo Bike]:29 15 (29.0:23.0)[true-Van]:30 2 (30.0:20.0)[false-City Cargo Bike]:23 4 (23.0:5.0)[false-City Cargo Bike]:20 24 (20.0:93.0)[false-City Cargo Bike]:2 19 (2.0:96.0)[true-Van]:27 2 (27.0:80.0)[false-Van]:31 14 (31.0:85.0)[false-City Cargo Bike]:4 6 (4.0:49.0)[true-Van]:16 22 (16.0:1.0)[false-Van]:11 8 (11.0:3.0)[false-Van]:12 14 (12.0:5.0)[false-Van]:17 18 (17.0:88.0)[false-Van]:15 3 (15.0:61.0)[true-Van]:8 16 (8.0:84.0)[true-Van]:28 20 (28.0:57.0)[false-Van]:13 21 (13.0:98.0)[false-Walker]:26 24 (26.0:9.0)[false-Van]:,SOL:R:Van::R:Van:19:5:21:6:7::R:Van:9:10:14:24:18::R:Van:25:32:22:3::R:Van:29:30:23:20::R:Van:2:27:31::R:Van:4:16:11:12:17::R:Van:15::R:Van:8:28:13:26:,27164.93108,9,135824.6554,408553.9662,1080,407473.9662,9143.686572,NaN,13179.1602,4381.440497,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,RndSwap:simple
2:1:2:2,32256.59357,2,1,2,2,8 16 (8.0:84.0)[true-Van]:7 12 (7.0:58.0)[false-Van]:30 2 (30.0:20.0)[false-Van]:26 24 (26.0:9.0)[false-Van]:23 4 (23.0:5.0)[false-City Cargo Bike]:2 19 (2.0:96.0)[false-Van]:3 21 (3.0:50.0)[false-Van]:4 6 (4.0:49.0)[false-Van]:10 16 (10.0:2.0)[false-Van]:11 8 (11.0:3.0)[false-Van]:12 14 (12.0:5.0)[false-Van]:13 21 (13.0:98.0)[false-Van]:5 19 (5.0:13.0)[false-Van]:15 3 (15.0:61.0)[false-Van]:16 22 (16.0:1.0)[false-Van]:21 8 (21.0:50.0)[false-Van]:6 7 (6.0:29.0)[false-Van]:29 15 (29.0:23.0)[true-Van]:31 14 (31.0:85.0)[false-City Cargo Bike]:14 16 (14.0:84.0)[false-City Cargo Bike]:9 6 (9.0:14.0)[true-Van]:27 2 (27.0:80.0)[true-Van]:32 9 (32.0:98.0)[false-City Cargo Bike]:24 8 (24.0:42.0)[false-Van]:17 18 (17.0:88.0)[false-Van]:20 24 (20.0:93.0)[false-Van]:19 1 (19.0:19.0)[true-Van]:28 20 (28.0:57.0)[false-Van]:25 24 (25.0:61.0)[false-Walker]:22 12 (22.0:98.0)[true-Van]:18 19 (18.0:91.0)[true-Van]:,SOL:R:Van::R:Van:8:7:30:26:23:2:3::R:Van:4:10:11:12:13:5:15::R:Van:16:21:6::R:Van:29:31:14::R:Van:9::R:Van:27:32:24:17:20::R:Van:19:28:25::R:Van:22::R:Van:18:,32256.59357,10,161282.9678,485048.9035,1200,483848.9035,11348.73872,NaN,15646.73882,5202.676382,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,init
2:1:2:3,76310.47128,2,1,2,3,7 12 (7.0:58.0)[false-Van]:14 16 (14.0:84.0)[true-Van]:22 12 (22.0:98.0)[false-City Cargo Bike]:20 24 (20.0:93.0)[false-City Cargo Bike]:31 14 (31.0:85.0)[false-City Cargo Bike]:32 9 (32.0:98.0)[false-City Cargo Bike]:18 19 (18.0:91.0)[false-Walker]:9 6 (9.0:14.0)[false-Van]:8 16 (8.0:84.0)[true-Van]:27 2 (27.0:80.0)[false-City Cargo Bike]:29 15 (29.0:23.0)[false-Van]:24 8 (24.0:42.0)[false-Walker]:3 21 (3.0:50.0)[false-City Cargo Bike]:23 4 (23.0:5.0)[false-Van]:30 2 (30.0:20.0)[false-City Cargo Bike]:2 19 (2.0:96.0)[true-Van]:17 18 (17.0:88.0)[false-Van]:15 3 (15.0:61.0)[true-Van]:4 6 (4.0:49.0)[false-City Cargo Bike]:21 8 (21.0:50.0)[false-Van]:26 24 (26.0:9.0)[true-Van]:5 19 (5.0:13.0)[false-Van]:16 22 (16.0:1.0)[true-Van]:19 1 (19.0:19.0)[false-Walker]:25 24 (25.0:61.0)[true-Walker]:6 7 (6.0:29.0)[true-City Cargo Bike]:10 16 (10.0:2.0)[true-Walker]:11 8 (11.0:3.0)[false-City Cargo Bike]:12 14 (12.0:5.0)[false-City Cargo Bike]:28 20 (28.0:57.0)[true-Van]:13 21 (13.0:98.0)[false-Walker]:,SOL:R:Van:7::R:Van:14:22:20:31:32:18:9::R:Van:8:27:29:24:3:23:30::R:Van:2:17::R:Van:15:4:21::R:Van:26:5::R:Van:16:19::R:Walker:25::R:City Cargo Bike:6::R:Walker:10::R:City Cargo Bike:11::R:City Cargo Bike:12::R:Van:28:13:,76310.47128,13,203255.6764,682295.7012,1210,681085.7012,8895.736139,2538.255688,22009.53875,6556.634722,62,15,0,23,84,6,0,10,53,16,0,30,83,10,0,7,AddRoute:Pedestrian:simple
2:1:2:4,-1,2,1,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:1:3:0,-1,2,1,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
