Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,,source
2:4:2:3,184986.71235452182,2,4,2,3,11 7 (11.0:59.0)[false-City Cargo Bike]:3 18 (3.0:27.0)[false-Van]:9 20 (9.0:11.0)[false-City Cargo Bike]:39 26 (39.0:17.0)[false-Walker]:57 24 (57.0:77.0)[true-City Cargo Bike]:38 14 (38.0:59.0)[false-City Cargo Bike]:5 14 (5.0:33.0)[false-Van]:4 22 (4.0:21.0)[false-Van]:13 20 (13.0:71.0)[true-City Cargo Bike]:16 10 (16.0:79.0)[false-City Cargo Bike]:19 20 (19.0:27.0)[false-City Cargo Bike]:41 15 (41.0:89.0)[false-City Cargo Bike]:18 21 (18.0:67.0)[true-Van]:17 5 (17.0:59.0)[false-City Cargo Bike]:14 2 (14.0:53.0)[false-City Cargo Bike]:36 6 (36.0:65.0)[false-City Cargo Bike]:53 4 (53.0:49.0)[false-Van]:15 11 (15.0:87.0)[false-City Cargo Bike]:20 1 (20.0:81.0)[false-City Cargo Bike]:6 5 (6.0:19.0)[false-City Cargo Bike]:59 2 (59.0:83.0)[false-Van]:21 15 (21.0:59.0)[false-Van]:56 4 (56.0:85.0)[false-City Cargo Bike]:2 4 (2.0:7.0)[false-Van]:52 12 (52.0:63.0)[false-City Cargo Bike]:10 19 (10.0:21.0)[true-City Cargo Bike]:8 7 (8.0:69.0)[false-City Cargo Bike]:7 9 (7.0:59.0)[false-City Cargo Bike]:33 15 (33.0:83.0)[false-City Cargo Bike]:29 24 (29.0:71.0)[false-City Cargo Bike]:27 22 (27.0:83.0)[false-City Cargo Bike]:26 21 (26.0:59.0)[true-City Cargo Bike]:54 10 (54.0:83.0)[true-City Cargo Bike]:12 18 (12.0:99.0)[false-City Cargo Bike]:30 14 (30.0:37.0)[false-City Cargo Bike]:23 14 (23.0:73.0)[true-Van]:31 14 (31.0:29.0)[false-Van]:32 2 (32.0:19.0)[false-City Cargo Bike]:28 6 (28.0:5.0)[false-City Cargo Bike]:25 22 (25.0:3.0)[false-City Cargo Bike]:45 26 (45.0:83.0)[false-City Cargo Bike]:48 2 (48.0:35.0)[false-City Cargo Bike]:24 19 (24.0:41.0)[false-City Cargo Bike]:34 21 (34.0:97.0)[false-Walker]:61 18 (61.0:45.0)[false-City Cargo Bike]:55 23 (55.0:41.0)[false-City Cargo Bike]:40 15 (40.0:45.0)[true-City Cargo Bike]:49 15 (49.0:21.0)[false-Van]:37 23 (37.0:19.0)[false-City Cargo Bike]:22 15 (22.0:95.0)[false-City Cargo Bike]:42 23 (42.0:19.0)[false-City Cargo Bike]:58 17 (58.0:57.0)[false-Van]:43 7 (43.0:23.0)[false-Walker]:44 22 (44.0:23.0)[false-Walker]:46 20 (46.0:11.0)[false-Walker]:47 3 (47.0:17.0)[false-Walker]:50 2 (50.0:21.0)[false-Van]:35 15 (35.0:31.0)[false-City Cargo Bike]:62 19 (62.0:41.0)[false-Van]:51 21 (51.0:71.0)[false-Van]:60 20 (60.0:1.0)[false-Van]:63 8 (63.0:45.0)[false-Van]:,SOL:R:City Cargo Bike:11::R:Van:3:9:39::R:City Cargo Bike:57::R:City Cargo Bike:38::R:Van:5:4::R:City Cargo Bike:13::R:City Cargo Bike:16::R:City Cargo Bike:19::R:City Cargo Bike:41::R:Van:18:17:14:36:53:15:20:6:59:21:56:2:52::R:City Cargo Bike:10::R:City Cargo Bike:8::R:City Cargo Bike:7::R:City Cargo Bike:33::R:City Cargo Bike:29::R:City Cargo Bike:27::R:City Cargo Bike:26::R:City Cargo Bike:54::R:City Cargo Bike:12::R:City Cargo Bike:30::R:Van:23:31:32:28:25:45:48::R:City Cargo Bike:24::R:Walker:34::R:City Cargo Bike:61::R:City Cargo Bike:55::R:City Cargo Bike:40::R:Van:49:37:22:42:58:43::R:Walker:44::R:Walker:46::R:Walker:47:50::R:City Cargo Bike:35::R:Van:62:51:60:63:,184986.71235452182,32.0,230459.3092891179,971187.6288607506,2020.0,969167.6288607506,18870.12319815568,2766.982350304664,15664.316594528234,3717.08563369545,19.0,13.0,0.0,69.0,56.0,8.0,0.0,35.0,25.0,16.0,0.0,59.0,51.0,8.0,0.0,41.0,RndSwap:simple
2:4:2:4,-1.0,2,4,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
2:4:3:0,-1.0,2,4,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
2:4:3:1,88259.79266176658,2,4,3,1,11 7 (11.0:59.0)[true-Van]:36 6 (36.0:65.0)[true-Van]:3 18 (3.0:27.0)[false-Van]:61 18 (61.0:45.0)[false-Van]:6 5 (6.0:19.0)[false-City Cargo Bike]:2 4 (2.0:7.0)[false-City Cargo Bike]:4 22 (4.0:21.0)[false-City Cargo Bike]:5 14 (5.0:33.0)[false-City Cargo Bike]:7 9 (7.0:59.0)[false-City Cargo Bike]:17 5 (17.0:59.0)[false-City Cargo Bike]:9 20 (9.0:11.0)[true-Van]:56 4 (56.0:85.0)[false-City Cargo Bike]:10 19 (10.0:21.0)[false-City Cargo Bike]:59 2 (59.0:83.0)[false-City Cargo Bike]:14 2 (14.0:53.0)[false-Van]:35 15 (35.0:31.0)[false-City Cargo Bike]:60 20 (60.0:1.0)[false-Van]:15 11 (15.0:87.0)[false-City Cargo Bike]:49 15 (49.0:21.0)[true-Van]:31 14 (31.0:29.0)[false-City Cargo Bike]:16 10 (16.0:79.0)[false-City Cargo Bike]:57 24 (57.0:77.0)[true-City Cargo Bike]:40 15 (40.0:45.0)[false-City Cargo Bike]:41 15 (41.0:89.0)[false-City Cargo Bike]:33 15 (33.0:83.0)[true-Van]:18 21 (18.0:67.0)[true-Van]:20 1 (20.0:81.0)[true-Van]:53 4 (53.0:49.0)[true-Van]:48 2 (48.0:35.0)[false-City Cargo Bike]:62 19 (62.0:41.0)[false-Van]:44 22 (44.0:23.0)[false-City Cargo Bike]:27 22 (27.0:83.0)[false-City Cargo Bike]:26 21 (26.0:59.0)[true-City Cargo Bike]:12 18 (12.0:99.0)[true-Van]:54 10 (54.0:83.0)[true-City Cargo Bike]:28 6 (28.0:5.0)[true-Van]:43 7 (43.0:23.0)[false-Van]:38 14 (38.0:59.0)[false-City Cargo Bike]:63 8 (63.0:45.0)[false-Walker]:22 15 (22.0:95.0)[false-City Cargo Bike]:19 20 (19.0:27.0)[true-City Cargo Bike]:52 12 (52.0:63.0)[false-City Cargo Bike]:23 14 (23.0:73.0)[true-Van]:32 2 (32.0:19.0)[true-Van]:39 26 (39.0:17.0)[false-Walker]:50 2 (50.0:21.0)[false-Van]:25 22 (25.0:3.0)[false-City Cargo Bike]:45 26 (45.0:83.0)[false-City Cargo Bike]:13 20 (13.0:71.0)[false-City Cargo Bike]:24 19 (24.0:41.0)[true-Van]:58 17 (58.0:57.0)[false-City Cargo Bike]:29 24 (29.0:71.0)[false-Walker]:34 21 (34.0:97.0)[false-City Cargo Bike]:37 23 (37.0:19.0)[false-Van]:42 23 (42.0:19.0)[false-Van]:46 20 (46.0:11.0)[false-Van]:47 3 (47.0:17.0)[false-Van]:30 14 (30.0:37.0)[false-City Cargo Bike]:21 15 (21.0:59.0)[false-Van]:51 21 (51.0:71.0)[false-Van]:55 23 (55.0:41.0)[false-Van]:8 7 (8.0:69.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:11::R:Van:36:3:61:6:2:4:5:7::R:City Cargo Bike:17::R:Van:9:56:10:59:14:35:60:15::R:Van:49:31:16::R:City Cargo Bike:57::R:City Cargo Bike:40::R:City Cargo Bike:41::R:Van:33::R:Van:18::R:Van:20::R:Van:53:48:62:44:27::R:City Cargo Bike:26::R:Van:12::R:City Cargo Bike:54::R:Van:28:43:38:63:22::R:City Cargo Bike:19::R:City Cargo Bike:52::R:Van:23::R:Van:32:39:50:25:45:13::R:Van:24:58:29:34::R:Van:37:42:46:47:30:21::R:Van:51:55:8:,88259.79266176658,24.0,216660.5703978161,742157.0683578552,2320.0,739837.0683578552,17570.708081561173,NaN,11970.275296094438,3494.5253289970337,67.0,0.0,0.0,33.0,87.0,0.0,0.0,13.0,49.0,0.0,0.0,51.0,86.0,0.0,0.0,14.0,RndSwap:simple
2:4:3:2,90006.97660986343,2,4,3,2,11 7 (11.0:59.0)[true-Van]:36 6 (36.0:65.0)[true-Van]:3 18 (3.0:27.0)[false-Van]:61 18 (61.0:45.0)[false-Van]:6 5 (6.0:19.0)[false-City Cargo Bike]:2 4 (2.0:7.0)[false-City Cargo Bike]:4 22 (4.0:21.0)[false-City Cargo Bike]:5 14 (5.0:33.0)[false-City Cargo Bike]:7 9 (7.0:59.0)[false-City Cargo Bike]:17 5 (17.0:59.0)[false-City Cargo Bike]:9 20 (9.0:11.0)[true-Van]:56 4 (56.0:85.0)[false-City Cargo Bike]:10 19 (10.0:21.0)[false-City Cargo Bike]:59 2 (59.0:83.0)[false-City Cargo Bike]:46 20 (46.0:11.0)[false-Van]:14 2 (14.0:53.0)[false-Van]:35 15 (35.0:31.0)[false-City Cargo Bike]:15 11 (15.0:87.0)[false-City Cargo Bike]:49 15 (49.0:21.0)[true-Van]:60 20 (60.0:1.0)[false-Van]:31 14 (31.0:29.0)[false-City Cargo Bike]:16 10 (16.0:79.0)[false-City Cargo Bike]:57 24 (57.0:77.0)[true-City Cargo Bike]:40 15 (40.0:45.0)[false-City Cargo Bike]:41 15 (41.0:89.0)[false-City Cargo Bike]:33 15 (33.0:83.0)[true-Van]:18 21 (18.0:67.0)[true-Van]:20 1 (20.0:81.0)[true-Van]:53 4 (53.0:49.0)[true-Van]:48 2 (48.0:35.0)[false-City Cargo Bike]:62 19 (62.0:41.0)[false-Van]:44 22 (44.0:23.0)[false-City Cargo Bike]:27 22 (27.0:83.0)[false-City Cargo Bike]:26 21 (26.0:59.0)[true-City Cargo Bike]:12 18 (12.0:99.0)[true-Van]:54 10 (54.0:83.0)[true-City Cargo Bike]:28 6 (28.0:5.0)[true-Van]:43 7 (43.0:23.0)[false-Van]:38 14 (38.0:59.0)[false-City Cargo Bike]:63 8 (63.0:45.0)[false-Walker]:22 15 (22.0:95.0)[false-City Cargo Bike]:19 20 (19.0:27.0)[true-City Cargo Bike]:52 12 (52.0:63.0)[false-City Cargo Bike]:23 14 (23.0:73.0)[true-Van]:32 2 (32.0:19.0)[true-Van]:39 26 (39.0:17.0)[false-Walker]:50 2 (50.0:21.0)[false-Van]:25 22 (25.0:3.0)[false-City Cargo Bike]:45 26 (45.0:83.0)[false-City Cargo Bike]:13 20 (13.0:71.0)[false-City Cargo Bike]:24 19 (24.0:41.0)[true-Van]:58 17 (58.0:57.0)[false-City Cargo Bike]:29 24 (29.0:71.0)[false-Walker]:34 21 (34.0:97.0)[false-City Cargo Bike]:37 23 (37.0:19.0)[false-Van]:42 23 (42.0:19.0)[false-Van]:47 3 (47.0:17.0)[false-Van]:30 14 (30.0:37.0)[false-City Cargo Bike]:21 15 (21.0:59.0)[false-Van]:51 21 (51.0:71.0)[false-Van]:55 23 (55.0:41.0)[false-Van]:8 7 (8.0:69.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:11::R:Van:36:3:61:6:2:4:5:7::R:City Cargo Bike:17::R:Van:9:56:10:59:46:14:35:15::R:Van:49:60:31:16::R:City Cargo Bike:57::R:City Cargo Bike:40::R:City Cargo Bike:41::R:Van:33::R:Van:18::R:Van:20::R:Van:53:48:62:44:27::R:City Cargo Bike:26::R:Van:12::R:City Cargo Bike:54::R:Van:28:43:38:63:22::R:City Cargo Bike:19::R:City Cargo Bike:52::R:Van:23::R:Van:32:39:50:25:45:13::R:Van:24:58:29:34::R:Van:37:42:47:30:21:51::R:Van:55:8:,90006.97660986343,24.0,225396.4901383003,768364.8275793077,2320.0,766044.8275793077,17118.208315239808,NaN,12392.981089988834,3635.427260295166,67.0,0.0,0.0,33.0,87.0,0.0,0.0,13.0,50.0,0.0,0.0,50.0,86.0,0.0,0.0,14.0,RndSwap:simple
2:4:3:3,185085.0762245698,2,4,3,3,11 7 (11.0:59.0)[true-Van]:3 18 (3.0:27.0)[true-City Cargo Bike]:49 15 (49.0:21.0)[false-City Cargo Bike]:6 5 (6.0:19.0)[false-City Cargo Bike]:9 20 (9.0:11.0)[false-City Cargo Bike]:57 24 (57.0:77.0)[true-City Cargo Bike]:5 14 (5.0:33.0)[false-Van]:4 22 (4.0:21.0)[false-Van]:7 9 (7.0:59.0)[false-City Cargo Bike]:13 20 (13.0:71.0)[true-City Cargo Bike]:16 10 (16.0:79.0)[false-City Cargo Bike]:19 20 (19.0:27.0)[false-City Cargo Bike]:8 7 (8.0:69.0)[false-City Cargo Bike]:10 19 (10.0:21.0)[false-City Cargo Bike]:12 18 (12.0:99.0)[false-City Cargo Bike]:14 2 (14.0:53.0)[false-City Cargo Bike]:15 11 (15.0:87.0)[false-City Cargo Bike]:31 14 (31.0:29.0)[false-City Cargo Bike]:17 5 (17.0:59.0)[true-Van]:18 21 (18.0:67.0)[false-City Cargo Bike]:20 1 (20.0:81.0)[false-Walker]:2 4 (2.0:7.0)[true-Van]:21 15 (21.0:59.0)[false-City Cargo Bike]:50 2 (50.0:21.0)[false-Van]:22 15 (22.0:95.0)[false-Van]:58 17 (58.0:57.0)[false-Van]:47 3 (47.0:17.0)[false-Van]:56 4 (56.0:85.0)[false-City Cargo Bike]:37 23 (37.0:19.0)[false-City Cargo Bike]:23 14 (23.0:73.0)[false-City Cargo Bike]:24 19 (24.0:41.0)[true-Van]:25 22 (25.0:3.0)[false-City Cargo Bike]:28 6 (28.0:5.0)[false-City Cargo Bike]:41 15 (41.0:89.0)[false-City Cargo Bike]:33 15 (33.0:83.0)[false-City Cargo Bike]:34 21 (34.0:97.0)[false-City Cargo Bike]:27 22 (27.0:83.0)[false-City Cargo Bike]:29 24 (29.0:71.0)[false-City Cargo Bike]:30 14 (30.0:37.0)[false-City Cargo Bike]:62 19 (62.0:41.0)[false-Van]:52 12 (52.0:63.0)[false-Van]:44 22 (44.0:23.0)[false-City Cargo Bike]:42 23 (42.0:19.0)[false-City Cargo Bike]:32 2 (32.0:19.0)[false-City Cargo Bike]:38 14 (38.0:59.0)[false-City Cargo Bike]:35 15 (35.0:31.0)[false-City Cargo Bike]:36 6 (36.0:65.0)[false-City Cargo Bike]:45 26 (45.0:83.0)[false-City Cargo Bike]:26 21 (26.0:59.0)[false-City Cargo Bike]:40 15 (40.0:45.0)[false-City Cargo Bike]:39 26 (39.0:17.0)[false-City Cargo Bike]:48 2 (48.0:35.0)[false-City Cargo Bike]:43 7 (43.0:23.0)[true-Van]:53 4 (53.0:49.0)[false-Van]:59 2 (59.0:83.0)[false-Van]:54 10 (54.0:83.0)[true-City Cargo Bike]:46 20 (46.0:11.0)[false-Van]:51 21 (51.0:71.0)[false-Van]:55 23 (55.0:41.0)[false-Van]:60 20 (60.0:1.0)[false-Van]:61 18 (61.0:45.0)[false-Van]:63 8 (63.0:45.0)[false-Van]:,SOL:R:Van::R:Van:11::R:City Cargo Bike:3::R:City Cargo Bike:49::R:City Cargo Bike:6::R:City Cargo Bike:9::R:City Cargo Bike:57::R:Van:5:4:7::R:City Cargo Bike:13::R:City Cargo Bike:16::R:City Cargo Bike:19::R:City Cargo Bike:8::R:City Cargo Bike:10::R:City Cargo Bike:12::R:City Cargo Bike:14::R:City Cargo Bike:15::R:City Cargo Bike:31::R:Van:17:18:20::R:Van:2:21:50:22:58:47:56:37:23::R:Van:24:25:28:41:33:34::R:City Cargo Bike:27::R:City Cargo Bike:29::R:City Cargo Bike:30::R:Van:62:52:44:42:32:38::R:City Cargo Bike:35::R:City Cargo Bike:36::R:City Cargo Bike:45::R:City Cargo Bike:26::R:City Cargo Bike:40::R:City Cargo Bike:39::R:City Cargo Bike:48::R:Van:43:53:59::R:City Cargo Bike:54::R:Van:46:51:55:60::R:Van:61:63:,185085.0762245698,35.0,230301.80767169685,971404.8523955519,2450.0,968954.8523955519,16720.38542840571,NaN,15667.820199928256,3714.5452850273687,29.0,0.0,0.0,71.0,60.0,0.0,0.0,40.0,25.0,0.0,0.0,75.0,56.0,0.0,0.0,44.0,RndSwap:simple
2:4:3:4,-1.0,2,4,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
2:4:4:0,-1.0,2,4,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
2:4:4:1,-1.0,2,4,4,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
2:4:4:2,244149.14528747983,2,4,4,2,2 4 (2.0:7.0)[true-Van]:3 18 (3.0:27.0)[false-Van]:43 7 (43.0:23.0)[false-Van]:47 3 (47.0:17.0)[false-Walker]:4 22 (4.0:21.0)[false-Walker]:59 2 (59.0:83.0)[false-Van]:5 14 (5.0:33.0)[false-Van]:18 21 (18.0:67.0)[false-Van]:8 7 (8.0:69.0)[true-Van]:6 5 (6.0:19.0)[true-Van]:48 2 (48.0:35.0)[false-Van]:22 15 (22.0:95.0)[false-Van]:13 20 (13.0:71.0)[true-Van]:9 20 (9.0:11.0)[false-City Cargo Bike]:10 19 (10.0:21.0)[false-City Cargo Bike]:31 14 (31.0:29.0)[false-City Cargo Bike]:7 9 (7.0:59.0)[false-City Cargo Bike]:12 18 (12.0:99.0)[true-Van]:49 15 (49.0:21.0)[false-Van]:15 11 (15.0:87.0)[false-City Cargo Bike]:16 10 (16.0:79.0)[true-Van]:17 5 (17.0:59.0)[true-Van]:39 26 (39.0:17.0)[false-Van]:63 8 (63.0:45.0)[false-Walker]:58 17 (58.0:57.0)[false-Van]:40 15 (40.0:45.0)[false-Van]:30 14 (30.0:37.0)[false-City Cargo Bike]:14 2 (14.0:53.0)[false-Van]:19 20 (19.0:27.0)[false-Van]:20 1 (20.0:81.0)[false-Van]:57 24 (57.0:77.0)[true-Van]:23 14 (23.0:73.0)[false-City Cargo Bike]:24 19 (24.0:41.0)[true-Van]:26 21 (26.0:59.0)[false-City Cargo Bike]:25 22 (25.0:3.0)[false-City Cargo Bike]:28 6 (28.0:5.0)[false-City Cargo Bike]:41 15 (41.0:89.0)[false-City Cargo Bike]:29 24 (29.0:71.0)[true-Van]:53 4 (53.0:49.0)[true-City Cargo Bike]:56 4 (56.0:85.0)[false-Van]:34 21 (34.0:97.0)[false-City Cargo Bike]:27 22 (27.0:83.0)[false-City Cargo Bike]:60 20 (60.0:1.0)[false-Van]:35 15 (35.0:31.0)[false-City Cargo Bike]:44 22 (44.0:23.0)[false-City Cargo Bike]:42 23 (42.0:19.0)[false-City Cargo Bike]:54 10 (54.0:83.0)[false-City Cargo Bike]:11 7 (11.0:59.0)[false-Van]:51 21 (51.0:71.0)[false-Van]:21 15 (21.0:59.0)[false-Van]:37 23 (37.0:19.0)[false-City Cargo Bike]:52 12 (52.0:63.0)[false-Walker]:50 2 (50.0:21.0)[false-Walker]:38 14 (38.0:59.0)[false-City Cargo Bike]:36 6 (36.0:65.0)[false-City Cargo Bike]:33 15 (33.0:83.0)[false-City Cargo Bike]:32 2 (32.0:19.0)[false-City Cargo Bike]:62 19 (62.0:41.0)[false-Walker]:61 18 (61.0:45.0)[false-Walker]:55 23 (55.0:41.0)[false-Walker]:45 26 (45.0:83.0)[false-Walker]:46 20 (46.0:11.0)[false-City Cargo Bike]:,SOL:R:Van:2:3:43:59:5:18:48:22:49:20::R:Walker:47::R:Walker:4::R:Van:8:39:58:40:14:19:56:11::R:Van:6:60:51:21::R:Van:13::R:City Cargo Bike:9::R:City Cargo Bike:10::R:City Cargo Bike:31::R:City Cargo Bike:7::R:Van:12::R:City Cargo Bike:15::R:Van:16::R:Van:17::R:Walker:63::R:City Cargo Bike:30::R:Van:57::R:City Cargo Bike:23::R:Van:24::R:City Cargo Bike:26::R:City Cargo Bike:25::R:City Cargo Bike:28:32::R:City Cargo Bike:41::R:Van:29::R:City Cargo Bike:53::R:City Cargo Bike:34::R:City Cargo Bike:27::R:City Cargo Bike:35::R:City Cargo Bike:44::R:City Cargo Bike:42::R:City Cargo Bike:54::R:City Cargo Bike:37::R:Walker:52::R:Walker:50::R:City Cargo Bike:38::R:City Cargo Bike:36::R:City Cargo Bike:33::R:Walker:62::R:Walker:61::R:Walker:55::R:Walker:45::R:City Cargo Bike:46:,244149.14528747983,42.0,182099.17488510857,964556.1452762417,2800.0,961756.1452762417,18452.77672527716,3568.172372311549,15557.357181874866,2937.083465888848,24.0,21.0,0.0,55.0,47.0,15.0,0.0,39.0,15.0,28.0,0.0,58.0,43.0,15.0,0.0,41.0,DelRoute:LargeVan:advanced
2:4:4:3,232278.2043361444,2,4,4,3,2 4 (2.0:7.0)[true-Van]:3 18 (3.0:27.0)[false-Van]:43 7 (43.0:23.0)[false-Van]:47 3 (47.0:17.0)[false-Walker]:4 22 (4.0:21.0)[false-Walker]:59 2 (59.0:83.0)[false-Van]:5 14 (5.0:33.0)[false-Van]:18 21 (18.0:67.0)[false-Van]:8 7 (8.0:69.0)[true-Van]:6 5 (6.0:19.0)[true-Van]:48 2 (48.0:35.0)[false-Van]:22 15 (22.0:95.0)[false-Van]:13 20 (13.0:71.0)[true-Van]:9 20 (9.0:11.0)[false-City Cargo Bike]:10 19 (10.0:21.0)[false-City Cargo Bike]:31 14 (31.0:29.0)[false-City Cargo Bike]:7 9 (7.0:59.0)[false-City Cargo Bike]:12 18 (12.0:99.0)[true-Van]:49 15 (49.0:21.0)[true-Van]:15 11 (15.0:87.0)[false-City Cargo Bike]:16 10 (16.0:79.0)[true-Van]:17 5 (17.0:59.0)[true-Van]:39 26 (39.0:17.0)[false-Van]:63 8 (63.0:45.0)[false-Walker]:58 17 (58.0:57.0)[false-Van]:40 15 (40.0:45.0)[false-Van]:30 14 (30.0:37.0)[false-City Cargo Bike]:14 2 (14.0:53.0)[false-Van]:19 20 (19.0:27.0)[false-Van]:20 1 (20.0:81.0)[false-Van]:57 24 (57.0:77.0)[true-Van]:28 6 (28.0:5.0)[false-City Cargo Bike]:45 26 (45.0:83.0)[false-City Cargo Bike]:21 15 (21.0:59.0)[false-City Cargo Bike]:23 14 (23.0:73.0)[false-City Cargo Bike]:41 15 (41.0:89.0)[false-City Cargo Bike]:33 15 (33.0:83.0)[false-City Cargo Bike]:26 21 (26.0:59.0)[true-Van]:24 19 (24.0:41.0)[false-City Cargo Bike]:27 22 (27.0:83.0)[false-City Cargo Bike]:29 24 (29.0:71.0)[false-City Cargo Bike]:44 22 (44.0:23.0)[false-City Cargo Bike]:42 23 (42.0:19.0)[false-City Cargo Bike]:38 14 (38.0:59.0)[false-City Cargo Bike]:35 15 (35.0:31.0)[false-City Cargo Bike]:11 7 (11.0:59.0)[false-City Cargo Bike]:34 21 (34.0:97.0)[false-City Cargo Bike]:46 20 (46.0:11.0)[false-City Cargo Bike]:50 2 (50.0:21.0)[false-City Cargo Bike]:32 2 (32.0:19.0)[false-City Cargo Bike]:37 23 (37.0:19.0)[false-City Cargo Bike]:51 21 (51.0:71.0)[false-City Cargo Bike]:52 12 (52.0:63.0)[false-Van]:53 4 (53.0:49.0)[false-Van]:25 22 (25.0:3.0)[false-City Cargo Bike]:62 19 (62.0:41.0)[false-Van]:55 23 (55.0:41.0)[false-Van]:56 4 (56.0:85.0)[false-Van]:54 10 (54.0:83.0)[false-City Cargo Bike]:60 20 (60.0:1.0)[false-Van]:61 18 (61.0:45.0)[false-Van]:36 6 (36.0:65.0)[false-City Cargo Bike]:,SOL:R:Van:2:3:43:59:5:18:48:22:40:20::R:Walker:47::R:Walker:4::R:Van:8:39:58:14:19:52:53:56::R:Van:6:62:55:60:61::R:Van:13::R:City Cargo Bike:9::R:City Cargo Bike:10::R:City Cargo Bike:31::R:City Cargo Bike:7::R:Van:12::R:Van:49::R:City Cargo Bike:15::R:Van:16::R:Van:17::R:Walker:63::R:City Cargo Bike:30::R:Van:57::R:City Cargo Bike:28:50::R:City Cargo Bike:45::R:City Cargo Bike:21::R:City Cargo Bike:23::R:City Cargo Bike:41::R:City Cargo Bike:33::R:Van:26::R:City Cargo Bike:24::R:City Cargo Bike:27::R:City Cargo Bike:29::R:City Cargo Bike:44::R:City Cargo Bike:42::R:City Cargo Bike:38::R:City Cargo Bike:35::R:City Cargo Bike:11:32::R:City Cargo Bike:34::R:City Cargo Bike:46::R:City Cargo Bike:37::R:City Cargo Bike:51::R:City Cargo Bike:25::R:City Cargo Bike:54::R:City Cargo Bike:36:,232278.2043361444,40.0,228103.34025623917,1060325.0933385107,2700.0,1057625.0933385107,17107.307323113266,2908.437159330332,17102.01763449211,3679.086133165148,25.0,8.0,0.0,68.0,48.0,5.0,0.0,47.0,20.0,10.0,0.0,70.0,45.0,4.0,0.0,52.0,CrossOver:advanced
