Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,<>,source
2:2:1:4,-1,2,2,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:2:2:0,-1,2,2,2,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:2:2:1,19112.17573,2,2,2,1,2 16 (2.0:59.0)[true-Van]:7 23 (7.0:96.0)[false-Van]:6 8 (6.0:66.0)[false-Van]:13 24 (13.0:74.0)[false-Van]:32 6 (32.0:8.0)[false-Van]:8 7 (8.0:37.0)[false-Van]:9 27 (9.0:68.0)[false-Van]:25 2 (25.0:72.0)[false-Walker]:10 1 (10.0:78.0)[false-Van]:14 19 (14.0:60.0)[false-City Cargo Bike]:26 9 (26.0:37.0)[false-Van]:11 3 (11.0:82.0)[true-Van]:15 2 (15.0:78.0)[false-Van]:16 5 (16.0:36.0)[false-Van]:19 4 (19.0:10.0)[false-Van]:28 12 (28.0:75.0)[false-Van]:31 23 (31.0:25.0)[false-Van]:20 22 (20.0:98.0)[false-Van]:21 7 (21.0:92.0)[false-Van]:29 1 (29.0:11.0)[false-Van]:22 23 (22.0:43.0)[false-Van]:23 16 (23.0:53.0)[false-Van]:3 18 (3.0:96.0)[true-Van]:27 2 (27.0:16.0)[false-Van]:24 2 (24.0:78.0)[false-Van]:4 1 (4.0:47.0)[false-Van]:30 9 (30.0:9.0)[true-Van]:33 19 (33.0:12.0)[false-Van]:34 7 (34.0:50.0)[false-City Cargo Bike]:35 7 (35.0:26.0)[false-Van]:18 7 (18.0:73.0)[true-Van]:5 13 (5.0:26.0)[false-Van]:36 20 (36.0:18.0)[true-Van]:37 20 (37.0:22.0)[false-Van]:12 6 (12.0:93.0)[false-Van]:17 16 (17.0:45.0)[false-Van]:,SOL:R:Van::R:Van:2:7:6:13:32:8::R:Van:9:25:10:14:26::R:Van:11:15:16:19:28:31:20:21:29::R:Van:22:23::R:Van:3:27:24:4::R:Van:30:33:34:35::R:Van:18:5::R:Van:36:37:12:17:,19112.17573,9,95560.87865,287762.6359,1080,286682.6359,13440.15562,NaN,7993.406554,2654.468851,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,RndSwap:simple
2:2:2:2,24549.81221,2,2,2,2,2 16 (2.0:59.0)[true-Van]:7 23 (7.0:96.0)[false-Van]:3 18 (3.0:96.0)[false-Walker]:6 8 (6.0:66.0)[false-Van]:32 6 (32.0:8.0)[false-Van]:21 7 (21.0:92.0)[false-City Cargo Bike]:5 13 (5.0:26.0)[false-City Cargo Bike]:9 27 (9.0:68.0)[true-Van]:18 7 (18.0:73.0)[false-City Cargo Bike]:10 1 (10.0:78.0)[false-City Cargo Bike]:11 3 (11.0:82.0)[false-City Cargo Bike]:12 6 (12.0:93.0)[false-City Cargo Bike]:13 24 (13.0:74.0)[false-City Cargo Bike]:15 2 (15.0:78.0)[false-City Cargo Bike]:4 1 (4.0:47.0)[false-City Cargo Bike]:20 22 (20.0:98.0)[true-Van]:23 16 (23.0:53.0)[false-City Cargo Bike]:14 19 (14.0:60.0)[false-City Cargo Bike]:24 2 (24.0:78.0)[true-Van]:25 2 (25.0:72.0)[false-City Cargo Bike]:26 9 (26.0:37.0)[true-Van]:8 7 (8.0:37.0)[true-Van]:31 23 (31.0:25.0)[false-Van]:28 12 (28.0:75.0)[false-Van]:16 5 (16.0:36.0)[false-Van]:19 4 (19.0:10.0)[false-Van]:22 23 (22.0:43.0)[true-Van]:27 2 (27.0:16.0)[true-Van]:29 1 (29.0:11.0)[false-Van]:30 9 (30.0:9.0)[false-Van]:33 19 (33.0:12.0)[false-Van]:34 7 (34.0:50.0)[false-City Cargo Bike]:35 7 (35.0:26.0)[false-Van]:36 20 (36.0:18.0)[true-Van]:37 20 (37.0:22.0)[false-Van]:17 16 (17.0:45.0)[false-Van]:,SOL:R:Van::R:Van:2:7:3:6:32:21:5::R:Van:9:18:10:11:12:13:15:4::R:Van:20:23:14::R:Van:24:25::R:Van:26::R:Van:8:31:28:16:19::R:Van:22::R:Van:27:29:30:33:34:35::R:Van:36:37:17:,24549.81221,10,122749.061,369447.1831,1200,368247.1831,10830.64952,NaN,10262.42175,3409.69614,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,CrossOver:simple
2:2:2:3,70194.64535,2,2,2,3,7 23 (7.0:96.0)[false-Van]:3 18 (3.0:96.0)[false-Walker]:6 8 (6.0:66.0)[false-Van]:8 7 (8.0:37.0)[false-Van]:9 27 (9.0:68.0)[false-Van]:13 24 (13.0:74.0)[false-Van]:25 2 (25.0:72.0)[true-Van]:10 1 (10.0:78.0)[false-Van]:14 19 (14.0:60.0)[false-City Cargo Bike]:32 6 (32.0:8.0)[false-Van]:15 2 (15.0:78.0)[false-Van]:11 3 (11.0:82.0)[false-Van]:2 16 (2.0:59.0)[false-Van]:21 7 (21.0:92.0)[false-City Cargo Bike]:18 7 (18.0:73.0)[false-City Cargo Bike]:12 6 (12.0:93.0)[false-City Cargo Bike]:4 1 (4.0:47.0)[false-City Cargo Bike]:20 22 (20.0:98.0)[true-Van]:33 19 (33.0:12.0)[false-City Cargo Bike]:29 1 (29.0:11.0)[false-City Cargo Bike]:37 20 (37.0:22.0)[true-Van]:5 13 (5.0:26.0)[false-City Cargo Bike]:16 5 (16.0:36.0)[false-City Cargo Bike]:34 7 (34.0:50.0)[true-Van]:23 16 (23.0:53.0)[false-City Cargo Bike]:24 2 (24.0:78.0)[false-City Cargo Bike]:17 16 (17.0:45.0)[false-Van]:27 2 (27.0:16.0)[false-City Cargo Bike]:30 9 (30.0:9.0)[false-City Cargo Bike]:28 12 (28.0:75.0)[true-Van]:26 9 (26.0:37.0)[false-Van]:19 4 (19.0:10.0)[false-City Cargo Bike]:31 23 (31.0:25.0)[false-Van]:22 23 (22.0:43.0)[false-City Cargo Bike]:36 20 (36.0:18.0)[false-Van]:35 7 (35.0:26.0)[false-Van]:,SOL:R:Van:7:6:8:9:13:10:32:15::R:Walker:3::R:Van:25:11:2:17:26:31:36:35::R:City Cargo Bike:14::R:City Cargo Bike:21:4:29::R:City Cargo Bike:18:24::R:City Cargo Bike:12:27::R:Van:20::R:City Cargo Bike:33::R:Van:37::R:City Cargo Bike:5::R:City Cargo Bike:16:19::R:Van:34::R:City Cargo Bike:23::R:City Cargo Bike:30::R:Van:28::R:City Cargo Bike:22:,70194.64535,17,143235.4074,514071.35,1270,512801.35,10850.54245,1943.206971,14279.75972,3978.761317,35,6,0,59,56,3,0,42,41,9,0,50,63,4,0,33,RndSwap:advanced
2:2:2:4,-1,2,2,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:2:3:0,-1,2,2,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:2:3:1,23294.71548,2,2,3,1,2 16 (2.0:59.0)[true-Van]:19 4 (19.0:10.0)[true-Van]:7 23 (7.0:96.0)[false-Van]:3 18 (3.0:96.0)[false-City Cargo Bike]:6 8 (6.0:66.0)[false-Van]:9 27 (9.0:68.0)[true-Van]:26 9 (26.0:37.0)[false-Van]:37 20 (37.0:22.0)[true-Van]:27 2 (27.0:16.0)[false-Van]:5 13 (5.0:26.0)[false-City Cargo Bike]:10 1 (10.0:78.0)[true-Van]:11 3 (11.0:82.0)[false-City Cargo Bike]:13 24 (13.0:74.0)[false-City Cargo Bike]:36 20 (36.0:18.0)[false-Van]:14 19 (14.0:60.0)[false-City Cargo Bike]:15 2 (15.0:78.0)[true-Van]:16 5 (16.0:36.0)[false-City Cargo Bike]:17 16 (17.0:45.0)[true-Van]:4 1 (4.0:47.0)[true-Van]:20 22 (20.0:98.0)[true-Van]:21 7 (21.0:92.0)[false-Van]:28 12 (28.0:75.0)[false-Van]:35 7 (35.0:26.0)[false-City Cargo Bike]:22 23 (22.0:43.0)[false-Van]:23 16 (23.0:53.0)[true-Van]:32 6 (32.0:8.0)[true-Van]:24 2 (24.0:78.0)[false-Van]:18 7 (18.0:73.0)[false-City Cargo Bike]:12 6 (12.0:93.0)[false-City Cargo Bike]:25 2 (25.0:72.0)[false-Van]:29 1 (29.0:11.0)[false-Van]:31 23 (31.0:25.0)[false-City Cargo Bike]:33 19 (33.0:12.0)[false-Van]:30 9 (30.0:9.0)[false-Van]:34 7 (34.0:50.0)[false-Van]:8 7 (8.0:37.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2::R:Van:19:7:3:6::R:Van:9:26::R:Van:37:27:5::R:Van:10:11:13:36:14::R:Van:15:16::R:Van:17::R:Van:4::R:Van:20:21:28:35:22::R:Van:23::R:Van:32:24:18:12:25:29:31:33:30:34:8:,23294.71548,12,116473.5774,350860.7322,1440,349420.7322,11104.02001,NaN,9746.13145,3235.37715,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,RndSwap:simple
2:2:3:2,24564.07729,2,2,3,2,4 1 (4.0:47.0)[true-Van]:19 4 (19.0:10.0)[true-Van]:12 6 (12.0:93.0)[false-City Cargo Bike]:3 18 (3.0:96.0)[false-City Cargo Bike]:6 8 (6.0:66.0)[false-Van]:9 27 (9.0:68.0)[true-Van]:26 9 (26.0:37.0)[false-Van]:37 20 (37.0:22.0)[true-Van]:5 13 (5.0:26.0)[false-City Cargo Bike]:10 1 (10.0:78.0)[true-Van]:11 3 (11.0:82.0)[false-City Cargo Bike]:13 24 (13.0:74.0)[false-City Cargo Bike]:36 20 (36.0:18.0)[false-Van]:14 19 (14.0:60.0)[false-City Cargo Bike]:15 2 (15.0:78.0)[true-Van]:16 5 (16.0:36.0)[false-City Cargo Bike]:17 16 (17.0:45.0)[true-Van]:20 22 (20.0:98.0)[true-Van]:21 7 (21.0:92.0)[false-Van]:28 12 (28.0:75.0)[false-Van]:35 7 (35.0:26.0)[false-City Cargo Bike]:22 23 (22.0:43.0)[false-Van]:23 16 (23.0:53.0)[true-Van]:2 16 (2.0:59.0)[true-Van]:24 2 (24.0:78.0)[false-Van]:18 7 (18.0:73.0)[false-City Cargo Bike]:25 2 (25.0:72.0)[false-Van]:27 2 (27.0:16.0)[false-Van]:7 23 (7.0:96.0)[false-Van]:29 1 (29.0:11.0)[false-Van]:31 23 (31.0:25.0)[false-City Cargo Bike]:32 6 (32.0:8.0)[true-Van]:33 19 (33.0:12.0)[false-Van]:30 9 (30.0:9.0)[false-Van]:34 7 (34.0:50.0)[false-Van]:8 7 (8.0:37.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:4::R:Van:19:12:3:6::R:Van:9:26::R:Van:37:5::R:Van:10:11:13:36:14::R:Van:15:16::R:Van:17::R:Van:20:21:28:35:22::R:Van:23::R:Van:2:24:18:25:27:7:29:31::R:Van:32:33:30:34:8:,24564.07729,12,122820.3864,369901.1593,1440,368461.1593,10632.21518,NaN,10275.0322,3411.677401,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,RndSwap:simple
2:2:3:3,70222.30471,2,2,3,3,2 16 (2.0:59.0)[false-Van]:21 7 (21.0:92.0)[false-Van]:3 18 (3.0:96.0)[false-Van]:32 6 (32.0:8.0)[false-Van]:9 27 (9.0:68.0)[false-Walker]:7 23 (7.0:96.0)[false-Van]:12 6 (12.0:93.0)[false-Van]:6 8 (6.0:66.0)[false-Van]:8 7 (8.0:37.0)[false-City Cargo Bike]:33 19 (33.0:12.0)[true-Van]:28 12 (28.0:75.0)[false-City Cargo Bike]:10 1 (10.0:78.0)[false-City Cargo Bike]:11 3 (11.0:82.0)[true-Van]:30 9 (30.0:9.0)[false-City Cargo Bike]:29 1 (29.0:11.0)[true-City Cargo Bike]:31 23 (31.0:25.0)[true-Van]:5 13 (5.0:26.0)[false-City Cargo Bike]:25 2 (25.0:72.0)[true-Van]:18 7 (18.0:73.0)[false-City Cargo Bike]:15 2 (15.0:78.0)[false-City Cargo Bike]:13 24 (13.0:74.0)[false-City Cargo Bike]:4 1 (4.0:47.0)[false-Van]:24 2 (24.0:78.0)[false-City Cargo Bike]:16 5 (16.0:36.0)[false-City Cargo Bike]:37 20 (37.0:22.0)[true-Van]:22 23 (22.0:43.0)[false-Van]:17 16 (17.0:45.0)[false-City Cargo Bike]:19 4 (19.0:10.0)[false-Van]:14 19 (14.0:60.0)[true-Van]:20 22 (20.0:98.0)[false-City Cargo Bike]:23 16 (23.0:53.0)[false-Van]:27 2 (27.0:16.0)[false-Van]:26 9 (26.0:37.0)[false-Van]:34 7 (34.0:50.0)[false-City Cargo Bike]:35 7 (35.0:26.0)[false-Van]:36 20 (36.0:18.0)[false-Van]:,SOL:R:Van:2:21:3:32:7:12:6:4:19:27:35::R:Walker:9::R:City Cargo Bike:8:10::R:Van:33:22:23:26:36::R:City Cargo Bike:28::R:Van:11::R:City Cargo Bike:30::R:City Cargo Bike:29:18::R:Van:31::R:City Cargo Bike:5::R:Van:25::R:City Cargo Bike:15:24:16::R:City Cargo Bike:13::R:Van:37::R:City Cargo Bike:17::R:Van:14::R:City Cargo Bike:20::R:City Cargo Bike:34:,70222.30471,18,143243.6107,514267.9973,1390,512877.9973,13376.53728,1762.972199,14285.22215,3978.989187,39,6,0,56,58,3,0,39,41,5,0,54,62,7,0,31,RndSwap:advanced
2:2:3:4,-1,2,2,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:2:4:0,-1,2,2,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:2:4:1,45401.49001,2,2,4,1,27 2 (27.0:16.0)[true-Van]:2 16 (2.0:59.0)[true-Van]:7 23 (7.0:96.0)[true-Van]:3 18 (3.0:96.0)[false-Walker]:6 8 (6.0:66.0)[false-Van]:4 1 (4.0:47.0)[false-Van]:32 6 (32.0:8.0)[true-Van]:8 7 (8.0:37.0)[false-Van]:9 27 (9.0:68.0)[true-Van]:13 24 (13.0:74.0)[false-Van]:10 1 (10.0:78.0)[false-Van]:14 19 (14.0:60.0)[false-City Cargo Bike]:5 13 (5.0:26.0)[true-Van]:25 2 (25.0:72.0)[true-Van]:15 2 (15.0:78.0)[false-Van]:11 3 (11.0:82.0)[false-Van]:16 5 (16.0:36.0)[false-Van]:18 7 (18.0:73.0)[true-Van]:24 2 (24.0:78.0)[false-Van]:19 4 (19.0:10.0)[false-Van]:20 22 (20.0:98.0)[false-Van]:31 23 (31.0:25.0)[false-Van]:21 7 (21.0:92.0)[false-Van]:22 23 (22.0:43.0)[false-Van]:23 16 (23.0:53.0)[false-Van]:12 6 (12.0:93.0)[true-Van]:28 12 (28.0:75.0)[false-City Cargo Bike]:35 7 (35.0:26.0)[false-City Cargo Bike]:29 1 (29.0:11.0)[false-City Cargo Bike]:17 16 (17.0:45.0)[false-City Cargo Bike]:30 9 (30.0:9.0)[true-City Cargo Bike]:33 19 (33.0:12.0)[false-City Cargo Bike]:34 7 (34.0:50.0)[false-City Cargo Bike]:26 9 (26.0:37.0)[false-City Cargo Bike]:36 20 (36.0:18.0)[false-City Cargo Bike]:37 20 (37.0:22.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:27::R:Van:2::R:Van:7:3:6:4::R:Van:32:8::R:Van:9:13:10:14::R:Van:5::R:Van:25:15:11:16::R:Van:18:24:19:20:31:21:22::R:Van:23::R:Van:12:28:35:29:17::R:City Cargo Bike:30::R:City Cargo Bike:33::R:City Cargo Bike:34::R:City Cargo Bike:26::R:City Cargo Bike:36::R:City Cargo Bike:37:,45401.49001,17,105404.252,366474.0353,1620,364854.0353,13417.68723,NaN,10179.83431,2927.895889,65,0,0,35,83,0,0,17,46,0,0,54,79,0,0,21,CrossOver:simple
2:2:4:2,30551.84426,2,2,4,2,2 16 (2.0:59.0)[true-Van]:19 4 (19.0:10.0)[true-Walker]:7 23 (7.0:96.0)[false-Van]:21 7 (21.0:92.0)[false-Van]:18 7 (18.0:73.0)[false-Walker]:3 18 (3.0:96.0)[false-Walker]:11 3 (11.0:82.0)[false-Van]:12 6 (12.0:93.0)[false-City Cargo Bike]:27 2 (27.0:16.0)[false-Van]:10 1 (10.0:78.0)[false-City Cargo Bike]:6 8 (6.0:66.0)[false-Van]:4 1 (4.0:47.0)[true-Van]:33 19 (33.0:12.0)[true-Van]:22 23 (22.0:43.0)[false-Van]:28 12 (28.0:75.0)[true-Van]:30 9 (30.0:9.0)[false-City Cargo Bike]:29 1 (29.0:11.0)[false-City Cargo Bike]:31 23 (31.0:25.0)[false-City Cargo Bike]:5 13 (5.0:26.0)[true-Van]:25 2 (25.0:72.0)[true-Van]:35 7 (35.0:26.0)[false-Van]:15 2 (15.0:78.0)[false-City Cargo Bike]:24 2 (24.0:78.0)[false-City Cargo Bike]:13 24 (13.0:74.0)[false-City Cargo Bike]:16 5 (16.0:36.0)[false-City Cargo Bike]:37 20 (37.0:22.0)[true-Van]:17 16 (17.0:45.0)[false-City Cargo Bike]:14 19 (14.0:60.0)[true-Van]:9 27 (9.0:68.0)[true-Van]:20 22 (20.0:98.0)[false-City Cargo Bike]:8 7 (8.0:37.0)[false-Van]:23 16 (23.0:53.0)[true-Van]:34 7 (34.0:50.0)[true-Van]:32 6 (32.0:8.0)[false-Van]:36 20 (36.0:18.0)[false-Van]:26 9 (26.0:37.0)[false-Van]:,SOL:R:Van::R:Van:2::R:Walker:19::R:Van:7:21:18:3:11:12:27:10:6::R:Van:4::R:Van:33:22::R:Van:28:30:29:31::R:Van:5::R:Van:25:35:15:24:13:16::R:Van:37:17::R:Van:14::R:Van:9:20:8::R:Van:23::R:Van:34:32:36:26:,30551.84426,14,134508.1947,412434.9947,1610,410824.9947,10788.2725,NaN,11456.52763,3736.338741,93,7,0,0,97,3,0,0,88,12,0,0,99,1,0,0,AddRoute:Pedestrian:simple
2:2:4:3,71543.71185,2,2,4,3,2 16 (2.0:59.0)[false-Van]:12 6 (12.0:93.0)[false-City Cargo Bike]:3 18 (3.0:96.0)[false-City Cargo Bike]:6 8 (6.0:66.0)[false-Van]:4 1 (4.0:47.0)[false-City Cargo Bike]:37 20 (37.0:22.0)[true-Van]:7 23 (7.0:96.0)[false-Van]:33 19 (33.0:12.0)[true-Van]:36 20 (36.0:18.0)[false-City Cargo Bike]:19 4 (19.0:10.0)[false-City Cargo Bike]:21 7 (21.0:92.0)[false-Van]:15 2 (15.0:78.0)[false-City Cargo Bike]:10 1 (10.0:78.0)[false-City Cargo Bike]:28 12 (28.0:75.0)[true-Van]:11 3 (11.0:82.0)[false-Van]:30 9 (30.0:9.0)[false-City Cargo Bike]:29 1 (29.0:11.0)[false-City Cargo Bike]:31 23 (31.0:25.0)[false-City Cargo Bike]:5 13 (5.0:26.0)[true-Van]:25 2 (25.0:72.0)[false-Van]:24 2 (24.0:78.0)[false-City Cargo Bike]:32 6 (32.0:8.0)[true-Van]:8 7 (8.0:37.0)[true-Van]:9 27 (9.0:68.0)[false-Van]:13 24 (13.0:74.0)[false-Van]:26 9 (26.0:37.0)[false-Walker]:14 19 (14.0:60.0)[false-City Cargo Bike]:16 5 (16.0:36.0)[false-Van]:18 7 (18.0:73.0)[true-Van]:20 22 (20.0:98.0)[false-Van]:22 23 (22.0:43.0)[false-Van]:23 16 (23.0:53.0)[false-City Cargo Bike]:34 7 (34.0:50.0)[true-Van]:17 16 (17.0:45.0)[false-City Cargo Bike]:27 2 (27.0:16.0)[false-City Cargo Bike]:35 7 (35.0:26.0)[false-City Cargo Bike]:,SOL:R:Van:2:6:7:21:11:25:9:16::R:City Cargo Bike:12:4:15::R:City Cargo Bike:3::R:Van:37:13:20:22::R:Van:33::R:City Cargo Bike:36::R:City Cargo Bike:19:10:29:24::R:Van:28::R:City Cargo Bike:30::R:City Cargo Bike:31::R:Van:5::R:Van:32::R:Van:8::R:Walker:26::R:City Cargo Bike:14::R:Van:18::R:City Cargo Bike:23::R:Van:34::R:City Cargo Bike:17::R:City Cargo Bike:27:35:,71543.71185,20,142540.4946,515322.7097,1630,513692.7097,12424.02306,1666.299135,14314.51971,3959.458183,45,5,0,50,53,3,0,44,40,4,0,56,62,2,0,36,CrossOver:advanced
2:2:4:4,-1,2,2,4,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:3:0:0,-1,2,3,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:3:0:1,19111.36551,2,3,0,1,2 16 (2.0:59.0)[false-Van]:21 7 (21.0:92.0)[false-City Cargo Bike]:7 23 (7.0:96.0)[false-Van]:6 8 (6.0:66.0)[false-Van]:5 13 (5.0:26.0)[false-City Cargo Bike]:9 27 (9.0:68.0)[true-Van]:24 2 (24.0:78.0)[true-Van]:18 7 (18.0:73.0)[false-City Cargo Bike]:32 6 (32.0:8.0)[false-Walker]:10 1 (10.0:78.0)[false-City Cargo Bike]:11 3 (11.0:82.0)[false-City Cargo Bike]:37 20 (37.0:22.0)[false-City Cargo Bike]:12 6 (12.0:93.0)[false-City Cargo Bike]:13 24 (13.0:74.0)[false-City Cargo Bike]:14 19 (14.0:60.0)[false-City Cargo Bike]:15 2 (15.0:78.0)[false-City Cargo Bike]:4 1 (4.0:47.0)[false-City Cargo Bike]:20 22 (20.0:98.0)[true-Van]:23 16 (23.0:53.0)[false-City Cargo Bike]:22 23 (22.0:43.0)[false-City Cargo Bike]:27 2 (27.0:16.0)[false-City Cargo Bike]:25 2 (25.0:72.0)[false-City Cargo Bike]:28 12 (28.0:75.0)[false-City Cargo Bike]:3 18 (3.0:96.0)[false-Walker]:29 1 (29.0:11.0)[true-Van]:30 9 (30.0:9.0)[false-City Cargo Bike]:16 5 (16.0:36.0)[false-City Cargo Bike]:8 7 (8.0:37.0)[false-City Cargo Bike]:17 16 (17.0:45.0)[false-Van]:26 9 (26.0:37.0)[false-Van]:34 7 (34.0:50.0)[true-Van]:19 4 (19.0:10.0)[false-City Cargo Bike]:31 23 (31.0:25.0)[false-Van]:33 19 (33.0:12.0)[false-Van]:36 20 (36.0:18.0)[false-Van]:35 7 (35.0:26.0)[false-Van]:,SOL:R:Van:2:21:7:6:5::R:Van:9::R:Van:24:18:32:10:11:37:12:13:14:15:4::R:Van:20:23:22:27:25:28:3::R:Van:29:30:16:8:17:26::R:Van:34:19:31:33:36:35:,19111.36551,6,95556.82755,287390.4827,720,286670.4827,14590.74148,1007.269102,7983.068963,2654.356321,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,DelRoute:LargeVan:simple
2:3:0:2,24550.39764,2,3,0,2,2 16 (2.0:59.0)[false-Van]:7 23 (7.0:96.0)[false-Van]:3 18 (3.0:96.0)[false-City Cargo Bike]:6 8 (6.0:66.0)[false-Van]:4 1 (4.0:47.0)[false-City Cargo Bike]:12 6 (12.0:93.0)[false-City Cargo Bike]:33 19 (33.0:12.0)[true-Van]:19 4 (19.0:10.0)[false-City Cargo Bike]:15 2 (15.0:78.0)[false-City Cargo Bike]:21 7 (21.0:92.0)[false-Van]:28 12 (28.0:75.0)[true-Van]:11 3 (11.0:82.0)[false-Van]:30 9 (30.0:9.0)[false-City Cargo Bike]:29 1 (29.0:11.0)[false-City Cargo Bike]:10 1 (10.0:78.0)[false-City Cargo Bike]:31 23 (31.0:25.0)[false-City Cargo Bike]:35 7 (35.0:26.0)[false-Van]:18 7 (18.0:73.0)[false-Van]:8 7 (8.0:37.0)[false-Van]:9 27 (9.0:68.0)[false-Van]:14 19 (14.0:60.0)[false-Van]:13 24 (13.0:74.0)[false-Van]:16 5 (16.0:36.0)[false-Van]:20 22 (20.0:98.0)[false-Van]:22 23 (22.0:43.0)[false-Van]:23 16 (23.0:53.0)[true-Van]:36 20 (36.0:18.0)[false-Van]:24 2 (24.0:78.0)[false-Van]:25 2 (25.0:72.0)[false-Van]:27 2 (27.0:16.0)[false-City Cargo Bike]:26 9 (26.0:37.0)[false-Van]:5 13 (5.0:26.0)[false-Van]:34 7 (34.0:50.0)[false-Van]:32 6 (32.0:8.0)[false-City Cargo Bike]:17 16 (17.0:45.0)[false-Van]:37 20 (37.0:22.0)[false-Van]:,SOL:R:Van:2:7:3:6:4:12::R:Van:33:19:15:21::R:Van:28:11:30:29:10:31:35:18:8:9::R:Van:14:13:16:20:22::R:Van:23:36:24:25:27:26:5:34:32:17::R:Van:37:,24550.39764,6,122751.9882,368975.9647,720,368255.9647,13683.67036,1263.223169,10249.33235,3409.777451,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,DelRoute:LargeVan:simple
2:3:0:3,-1,2,3,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:3:0:4,-1,2,3,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:3:1:0,-1,2,3,1,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
