Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,<>,source
2:1:1:2,26842.35579,2,1,1,2,6 15 (6.0:91.0)[true-Van]:21 13 (21.0:71.0)[false-City Cargo Bike]:12 7 (12.0:51.0)[false-Walker]:5 15 (5.0:97.0)[false-Van]:28 3 (28.0:71.0)[false-City Cargo Bike]:34 1 (34.0:55.0)[false-Van]:3 3 (3.0:39.0)[false-Van]:16 5 (16.0:55.0)[true-Van]:29 15 (29.0:19.0)[false-Van]:31 19 (31.0:87.0)[false-Van]:8 7 (8.0:55.0)[false-Van]:9 25 (9.0:57.0)[false-Van]:4 24 (4.0:3.0)[true-Van]:10 13 (10.0:21.0)[false-Van]:22 16 (22.0:31.0)[false-Van]:13 5 (13.0:11.0)[false-Van]:14 14 (14.0:43.0)[false-Van]:11 5 (11.0:47.0)[false-Van]:15 13 (15.0:63.0)[true-Van]:26 23 (26.0:23.0)[false-Van]:19 9 (19.0:49.0)[false-Van]:2 23 (2.0:67.0)[true-Van]:7 24 (7.0:55.0)[false-City Cargo Bike]:17 24 (17.0:35.0)[false-City Cargo Bike]:32 4 (32.0:19.0)[false-City Cargo Bike]:33 15 (33.0:1.0)[false-City Cargo Bike]:18 15 (18.0:27.0)[true-Van]:23 13 (23.0:27.0)[false-Van]:30 12 (30.0:65.0)[false-Van]:20 16 (20.0:29.0)[false-Van]:24 24 (24.0:67.0)[false-Van]:25 20 (25.0:87.0)[false-Van]:27 20 (27.0:89.0)[true-Van]:,SOL:R:Van::R:Van:6:21:12:5:28:34:3::R:Van:16:29:31:8:9::R:Van:4:10:22:13:14:11::R:Van:15:26:19::R:Van:2:7:17:32:33::R:Van:18:23:30:20:24:25::R:Van:27:,26842.35579,8,134211.779,403595.3369,960,402635.3369,7169.263325,NaN,12230.16172,4067.023605,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,RndSwap:simple
2:1:1:3,-1,2,1,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:1:1:4,-1,2,1,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:1:2:0,-1,2,1,2,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:1:2:1,19392.7597,2,1,2,1,21 13 (21.0:71.0)[true-Van]:2 23 (2.0:67.0)[true-Van]:34 1 (34.0:55.0)[true-Van]:19 9 (19.0:49.0)[false-City Cargo Bike]:28 3 (28.0:71.0)[false-City Cargo Bike]:32 4 (32.0:19.0)[false-Van]:30 12 (30.0:65.0)[false-Van]:20 16 (20.0:29.0)[false-City Cargo Bike]:18 15 (18.0:27.0)[true-Van]:14 14 (14.0:43.0)[false-City Cargo Bike]:17 24 (17.0:35.0)[false-City Cargo Bike]:15 13 (15.0:63.0)[false-City Cargo Bike]:25 20 (25.0:87.0)[true-Van]:5 15 (5.0:97.0)[false-City Cargo Bike]:6 15 (6.0:91.0)[false-City Cargo Bike]:24 24 (24.0:67.0)[false-City Cargo Bike]:3 3 (3.0:39.0)[true-Van]:11 5 (11.0:47.0)[false-City Cargo Bike]:10 13 (10.0:21.0)[false-City Cargo Bike]:13 5 (13.0:11.0)[false-City Cargo Bike]:4 24 (4.0:3.0)[false-City Cargo Bike]:16 5 (16.0:55.0)[false-Van]:31 19 (31.0:87.0)[true-Van]:27 20 (27.0:89.0)[false-Van]:12 7 (12.0:51.0)[false-Walker]:7 24 (7.0:55.0)[false-City Cargo Bike]:9 25 (9.0:57.0)[false-City Cargo Bike]:22 16 (22.0:31.0)[false-Van]:23 13 (23.0:27.0)[false-Van]:26 23 (26.0:23.0)[false-Van]:33 15 (33.0:1.0)[false-Van]:29 15 (29.0:19.0)[false-Van]:8 7 (8.0:55.0)[false-Van]:,SOL:R:Van::R:Van:21::R:Van:2::R:Van:34:19:28:32:30:20::R:Van:18:14:17:15::R:Van:25:5:6:24::R:Van:3:11:10:13:4:16::R:Van:31:27:12:7:9::R:Van:22:23:26:33:29:8:,19392.7597,9,96963.79849,291971.3955,1080,290891.3955,7153.604779,NaN,8847.618044,2938.296924,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,init
2:1:2:2,26842.43212,2,1,2,2,2 23 (2.0:67.0)[false-Van]:3 3 (3.0:39.0)[true-Van]:34 1 (34.0:55.0)[false-Van]:4 24 (4.0:3.0)[false-Van]:9 25 (9.0:57.0)[true-Van]:6 15 (6.0:91.0)[false-Van]:7 24 (7.0:55.0)[true-Van]:29 15 (29.0:19.0)[false-Van]:26 23 (26.0:23.0)[false-Van]:10 13 (10.0:21.0)[false-Van]:5 15 (5.0:97.0)[false-Van]:28 3 (28.0:71.0)[false-Van]:19 9 (19.0:49.0)[false-Van]:22 16 (22.0:31.0)[false-Van]:13 5 (13.0:11.0)[false-Van]:14 14 (14.0:43.0)[false-Van]:11 5 (11.0:47.0)[true-Van]:15 13 (15.0:63.0)[false-Van]:17 24 (17.0:35.0)[true-Van]:31 19 (31.0:87.0)[false-Van]:12 7 (12.0:51.0)[false-Van]:30 12 (30.0:65.0)[false-Van]:8 7 (8.0:55.0)[false-Van]:32 4 (32.0:19.0)[true-Van]:33 15 (33.0:1.0)[false-Van]:18 15 (18.0:27.0)[false-Van]:20 16 (20.0:29.0)[false-Walker]:16 5 (16.0:55.0)[false-Walker]:21 13 (21.0:71.0)[true-Van]:23 13 (23.0:27.0)[false-Walker]:24 24 (24.0:67.0)[false-Van]:27 20 (27.0:89.0)[false-Van]:25 20 (25.0:87.0)[false-Van]:,SOL:R:Van:2::R:Van:3:34:4::R:Van:9:6::R:Van:7:29:26:10:5:28::R:Van:19:22:13:14::R:Van:11:15::R:Van:17:31:12:30:8::R:Van:32:33:18:20:16::R:Van:21:23:24:27:25:,26842.43212,9,134212.1606,403716.4817,1080,402636.4817,7015.363323,974.9341551,12233.83278,4067.035169,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,RndSwap:simple
2:1:2:3,80657.10349,2,1,2,3,21 13 (21.0:71.0)[false-Van]:12 7 (12.0:51.0)[true-Van]:30 12 (30.0:65.0)[false-City Cargo Bike]:20 16 (20.0:29.0)[false-City Cargo Bike]:7 24 (7.0:55.0)[false-City Cargo Bike]:3 3 (3.0:39.0)[false-Van]:4 24 (4.0:3.0)[true-Van]:33 15 (33.0:1.0)[true-City Cargo Bike]:22 16 (22.0:31.0)[false-Van]:5 15 (5.0:97.0)[false-Van]:6 15 (6.0:91.0)[false-City Cargo Bike]:9 25 (9.0:57.0)[true-Van]:18 15 (18.0:27.0)[false-City Cargo Bike]:2 23 (2.0:67.0)[false-City Cargo Bike]:29 15 (29.0:19.0)[false-City Cargo Bike]:17 24 (17.0:35.0)[false-City Cargo Bike]:10 13 (10.0:21.0)[false-City Cargo Bike]:11 5 (11.0:47.0)[false-City Cargo Bike]:13 5 (13.0:11.0)[false-City Cargo Bike]:14 14 (14.0:43.0)[false-City Cargo Bike]:34 1 (34.0:55.0)[false-City Cargo Bike]:19 9 (19.0:49.0)[false-City Cargo Bike]:23 13 (23.0:27.0)[false-City Cargo Bike]:24 24 (24.0:67.0)[false-City Cargo Bike]:25 20 (25.0:87.0)[false-City Cargo Bike]:15 13 (15.0:63.0)[false-City Cargo Bike]:26 23 (26.0:23.0)[false-City Cargo Bike]:27 20 (27.0:89.0)[true-Van]:28 3 (28.0:71.0)[false-City Cargo Bike]:8 7 (8.0:55.0)[false-City Cargo Bike]:31 19 (31.0:87.0)[false-Van]:16 5 (16.0:55.0)[false-City Cargo Bike]:32 4 (32.0:19.0)[false-Van]:,SOL:R:Van:21::R:Van:12:30:20:7:3::R:Van:4::R:City Cargo Bike:33::R:Van:22:5:6::R:Van:9:18:2:29::R:City Cargo Bike:17::R:City Cargo Bike:10::R:City Cargo Bike:11:13::R:City Cargo Bike:14::R:City Cargo Bike:34:19::R:City Cargo Bike:23::R:City Cargo Bike:24::R:City Cargo Bike:25::R:City Cargo Bike:15::R:City Cargo Bike:26::R:Van:27:28:8:31:16:32:,80657.10349,17,145010.6571,539611.9155,1270,538341.9155,6600.820825,1887.278271,16351.87623,4394.262337,35,0,0,65,61,0,0,39,36,0,0,64,61,0,0,39,RndSwap:simple
2:1:2:4,-1,2,1,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:1:3:0,-1,2,1,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:1:3:1,21044.11765,2,1,3,1,21 13 (21.0:71.0)[true-Van]:2 23 (2.0:67.0)[true-Van]:34 1 (34.0:55.0)[true-Van]:19 9 (19.0:49.0)[false-City Cargo Bike]:28 3 (28.0:71.0)[false-City Cargo Bike]:32 4 (32.0:19.0)[false-Van]:20 16 (20.0:29.0)[false-City Cargo Bike]:14 14 (14.0:43.0)[false-City Cargo Bike]:17 24 (17.0:35.0)[false-City Cargo Bike]:15 13 (15.0:63.0)[false-City Cargo Bike]:25 20 (25.0:87.0)[true-Van]:24 24 (24.0:67.0)[false-City Cargo Bike]:5 15 (5.0:97.0)[true-Van]:6 15 (6.0:91.0)[true-Van]:18 15 (18.0:27.0)[true-Van]:13 5 (13.0:11.0)[false-City Cargo Bike]:11 5 (11.0:47.0)[false-City Cargo Bike]:10 13 (10.0:21.0)[false-City Cargo Bike]:4 24 (4.0:3.0)[false-City Cargo Bike]:16 5 (16.0:55.0)[false-Van]:31 19 (31.0:87.0)[true-Van]:27 20 (27.0:89.0)[false-Van]:12 7 (12.0:51.0)[false-Walker]:22 16 (22.0:31.0)[false-Van]:7 24 (7.0:55.0)[false-Van]:9 25 (9.0:57.0)[false-Van]:3 3 (3.0:39.0)[true-Van]:23 13 (23.0:27.0)[false-Van]:26 23 (26.0:23.0)[false-Van]:30 12 (30.0:65.0)[false-Van]:33 15 (33.0:1.0)[false-Van]:29 15 (29.0:19.0)[false-Van]:8 7 (8.0:55.0)[false-Van]:,SOL:R:Van::R:Van:21::R:Van:2::R:Van:34:19:28:32:20:14:17:15::R:Van:25:24::R:Van:5::R:Van:6::R:Van:18:13:11:10:4:16::R:Van:31:27:12:22:7::R:Van:9::R:Van:3:23:26:30:33:29:8:,21044.11765,11,105220.5882,316981.7647,1320,315661.7647,7730.151277,NaN,9605.508022,3188.502674,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,RndSwap:simple
2:1:3:2,26843.32869,2,1,3,2,2 23 (2.0:67.0)[true-Van]:3 3 (3.0:39.0)[true-Van]:4 24 (4.0:3.0)[false-Walker]:5 15 (5.0:97.0)[false-Walker]:16 5 (16.0:55.0)[false-Van]:26 23 (26.0:23.0)[true-Van]:24 24 (24.0:67.0)[false-City Cargo Bike]:6 15 (6.0:91.0)[false-Walker]:7 24 (7.0:55.0)[true-Van]:8 7 (8.0:55.0)[true-Van]:14 14 (14.0:43.0)[true-Van]:9 25 (9.0:57.0)[false-Walker]:10 13 (10.0:21.0)[true-Van]:33 15 (33.0:1.0)[false-Van]:13 5 (13.0:11.0)[false-Walker]:20 16 (20.0:29.0)[false-Walker]:12 7 (12.0:51.0)[false-Walker]:31 19 (31.0:87.0)[false-Van]:15 13 (15.0:63.0)[false-Van]:17 24 (17.0:35.0)[false-Van]:22 16 (22.0:31.0)[true-Van]:18 15 (18.0:27.0)[false-Van]:19 9 (19.0:49.0)[false-Van]:29 15 (29.0:19.0)[false-Van]:27 20 (27.0:89.0)[false-Van]:28 3 (28.0:71.0)[false-Van]:34 1 (34.0:55.0)[false-Van]:21 13 (21.0:71.0)[false-Van]:23 13 (23.0:27.0)[false-Van]:25 20 (25.0:87.0)[false-Van]:11 5 (11.0:47.0)[false-Walker]:30 12 (30.0:65.0)[false-Van]:32 4 (32.0:19.0)[false-Van]:,SOL:R:Van::R:Van:2::R:Van:3:4:5:16::R:Van:26:24:6::R:Van:7::R:Van:8::R:Van:14:9::R:Van:10:33:13:20:12:31:15::R:Van:17::R:Van:22:18:19:29:27:28:34:21::R:Van:23:25:11:30:32:,26843.32869,11,134216.6435,403969.9304,1320,402649.9304,7873.985338,NaN,12241.51304,4067.171014,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,RndSwap:simple
2:1:3:3,80657.10349,2,1,3,3,21 13 (21.0:71.0)[true-Van]:12 7 (12.0:51.0)[true-Van]:30 12 (30.0:65.0)[false-City Cargo Bike]:20 16 (20.0:29.0)[false-City Cargo Bike]:7 24 (7.0:55.0)[false-City Cargo Bike]:6 15 (6.0:91.0)[false-City Cargo Bike]:9 25 (9.0:57.0)[true-Van]:3 3 (3.0:39.0)[false-Van]:4 24 (4.0:3.0)[true-Van]:33 15 (33.0:1.0)[true-City Cargo Bike]:22 16 (22.0:31.0)[false-Van]:18 15 (18.0:27.0)[false-City Cargo Bike]:2 23 (2.0:67.0)[false-City Cargo Bike]:5 15 (5.0:97.0)[false-Van]:29 15 (29.0:19.0)[false-City Cargo Bike]:17 24 (17.0:35.0)[false-City Cargo Bike]:10 13 (10.0:21.0)[false-City Cargo Bike]:11 5 (11.0:47.0)[false-City Cargo Bike]:13 5 (13.0:11.0)[false-City Cargo Bike]:14 14 (14.0:43.0)[false-City Cargo Bike]:34 1 (34.0:55.0)[false-City Cargo Bike]:19 9 (19.0:49.0)[false-City Cargo Bike]:23 13 (23.0:27.0)[false-City Cargo Bike]:24 24 (24.0:67.0)[false-City Cargo Bike]:25 20 (25.0:87.0)[false-City Cargo Bike]:26 23 (26.0:23.0)[false-City Cargo Bike]:15 13 (15.0:63.0)[false-City Cargo Bike]:27 20 (27.0:89.0)[true-Van]:28 3 (28.0:71.0)[false-City Cargo Bike]:8 7 (8.0:55.0)[false-City Cargo Bike]:31 19 (31.0:87.0)[false-Van]:16 5 (16.0:55.0)[false-City Cargo Bike]:32 4 (32.0:19.0)[false-Van]:,SOL:R:Van::R:Van:21::R:Van:12:30:20:7:6::R:Van:9:3::R:Van:4::R:City Cargo Bike:33::R:Van:22:18:2:5:29::R:City Cargo Bike:17::R:City Cargo Bike:10::R:City Cargo Bike:11:13::R:City Cargo Bike:14::R:City Cargo Bike:34:19::R:City Cargo Bike:23::R:City Cargo Bike:24::R:City Cargo Bike:25::R:City Cargo Bike:26::R:City Cargo Bike:15::R:Van:27:28:8:31:16:32:,80657.10349,18,145010.6571,539731.9155,1390,538341.9155,7450.933363,NaN,16355.51259,4394.262337,39,0,0,61,61,0,0,39,36,0,0,64,61,0,0,39,AddRoute:CargoBike:simple
2:1:3:4,-1,2,1,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:1:4:0,-1,2,1,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:1:4:1,33171.51697,2,1,4,1,21 13 (21.0:71.0)[true-Van]:12 7 (12.0:51.0)[true-Walker]:30 12 (30.0:65.0)[false-City Cargo Bike]:24 24 (24.0:67.0)[false-City Cargo Bike]:2 23 (2.0:67.0)[false-Van]:22 16 (22.0:31.0)[true-Van]:8 7 (8.0:55.0)[false-Van]:34 1 (34.0:55.0)[true-Van]:14 14 (14.0:43.0)[false-City Cargo Bike]:17 24 (17.0:35.0)[false-City Cargo Bike]:4 24 (4.0:3.0)[false-Van]:5 15 (5.0:97.0)[false-Van]:11 5 (11.0:47.0)[true-Van]:19 9 (19.0:49.0)[false-City Cargo Bike]:15 13 (15.0:63.0)[false-City Cargo Bike]:16 5 (16.0:55.0)[true-Van]:10 13 (10.0:21.0)[true-Van]:20 16 (20.0:29.0)[false-Walker]:6 15 (6.0:91.0)[false-City Cargo Bike]:18 15 (18.0:27.0)[true-Van]:13 5 (13.0:11.0)[false-City Cargo Bike]:3 3 (3.0:39.0)[false-City Cargo Bike]:9 25 (9.0:57.0)[false-City Cargo Bike]:26 23 (26.0:23.0)[true-Van]:29 15 (29.0:19.0)[false-City Cargo Bike]:25 20 (25.0:87.0)[false-City Cargo Bike]:32 4 (32.0:19.0)[true-Van]:33 15 (33.0:1.0)[false-City Cargo Bike]:7 24 (7.0:55.0)[false-City Cargo Bike]:23 13 (23.0:27.0)[true-Van]:27 20 (27.0:89.0)[false-City Cargo Bike]:31 19 (31.0:87.0)[false-City Cargo Bike]:28 3 (28.0:71.0)[false-Walker]:,SOL:R:Van::R:Van:21::R:Walker:12::R:City Cargo Bike:30::R:City Cargo Bike:24::R:Van:2::R:Van:22:8::R:Van:34:14:17:4:5::R:Van:11:19:15::R:Van:16::R:Van:10:20:6::R:Van:18:13:3:9::R:Van:26:29:25::R:Van:32:33:7::R:Van:23:27:31:28:,33171.51697,15,122400.7252,386174.9195,1590,384584.9195,7254.62937,NaN,11702.27029,3709.112885,80,7,0,13,91,3,0,6,74,8,0,18,91,2,0,8,init
2:1:4:2,27096.86627,2,1,4,2,6 15 (6.0:91.0)[true-Van]:17 24 (17.0:35.0)[true-Van]:21 13 (21.0:71.0)[false-City Cargo Bike]:28 3 (28.0:71.0)[true-Van]:15 13 (15.0:63.0)[false-City Cargo Bike]:5 15 (5.0:97.0)[true-Van]:2 23 (2.0:67.0)[true-Van]:8 7 (8.0:55.0)[true-Van]:10 13 (10.0:21.0)[true-Van]:7 24 (7.0:55.0)[false-City Cargo Bike]:3 3 (3.0:39.0)[true-Van]:26 23 (26.0:23.0)[false-City Cargo Bike]:33 15 (33.0:1.0)[false-City Cargo Bike]:12 7 (12.0:51.0)[false-City Cargo Bike]:11 5 (11.0:47.0)[true-Van]:4 24 (4.0:3.0)[false-City Cargo Bike]:14 14 (14.0:43.0)[false-City Cargo Bike]:13 5 (13.0:11.0)[false-City Cargo Bike]:32 4 (32.0:19.0)[false-City Cargo Bike]:18 15 (18.0:27.0)[false-Van]:16 5 (16.0:55.0)[false-Van]:31 19 (31.0:87.0)[true-Van]:19 9 (19.0:49.0)[false-Van]:20 16 (20.0:29.0)[false-Van]:22 16 (22.0:31.0)[false-Van]:23 13 (23.0:27.0)[false-Van]:9 25 (9.0:57.0)[false-City Cargo Bike]:29 15 (29.0:19.0)[false-Van]:34 1 (34.0:55.0)[false-Van]:24 24 (24.0:67.0)[false-Van]:25 20 (25.0:87.0)[true-Van]:27 20 (27.0:89.0)[false-Van]:30 12 (30.0:65.0)[false-Van]:,SOL:R:Van::R:Van:6::R:Van:17:21::R:Van:28:15::R:Van:5::R:Van:2::R:Van:8::R:Van:10:7::R:Van:3:26:33:12::R:Van:11:4:14:13:32:18:16::R:Van:31:19:20:22:23:9::R:Van:29:34:24::R:Van:25:27:30:,27096.86627,13,135484.3313,408012.994,1560,406452.994,7658.270367,NaN,12364.03012,4105.585798,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,init
2:1:4:3,81186.22141,2,1,4,3,30 12 (30.0:65.0)[false-City Cargo Bike]:24 24 (24.0:67.0)[false-City Cargo Bike]:27 20 (27.0:89.0)[false-City Cargo Bike]:2 23 (2.0:67.0)[false-Van]:12 7 (12.0:51.0)[true-City Cargo Bike]:19 9 (19.0:49.0)[true-City Cargo Bike]:20 16 (20.0:29.0)[false-City Cargo Bike]:14 14 (14.0:43.0)[false-City Cargo Bike]:17 24 (17.0:35.0)[false-City Cargo Bike]:25 20 (25.0:87.0)[true-Van]:32 4 (32.0:19.0)[false-Walker]:5 15 (5.0:97.0)[false-City Cargo Bike]:18 15 (18.0:27.0)[true-Walker]:3 3 (3.0:39.0)[false-City Cargo Bike]:6 15 (6.0:91.0)[false-City Cargo Bike]:11 5 (11.0:47.0)[true-Walker]:8 7 (8.0:55.0)[true-Walker]:13 5 (13.0:11.0)[false-City Cargo Bike]:10 13 (10.0:21.0)[false-Van]:4 24 (4.0:3.0)[false-City Cargo Bike]:7 24 (7.0:55.0)[false-City Cargo Bike]:9 25 (9.0:57.0)[false-City Cargo Bike]:21 13 (21.0:71.0)[true-Van]:34 1 (34.0:55.0)[true-Van]:28 3 (28.0:71.0)[true-Van]:15 13 (15.0:63.0)[false-City Cargo Bike]:16 5 (16.0:55.0)[false-Van]:31 19 (31.0:87.0)[true-Van]:22 16 (22.0:31.0)[false-Van]:23 13 (23.0:27.0)[false-Van]:26 23 (26.0:23.0)[false-Van]:33 15 (33.0:1.0)[false-Van]:29 15 (29.0:19.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:30::R:City Cargo Bike:24::R:City Cargo Bike:27::R:Van:2::R:City Cargo Bike:12::R:City Cargo Bike:19::R:City Cargo Bike:20::R:City Cargo Bike:14::R:City Cargo Bike:17::R:Van:25:32:5::R:Walker:18::R:City Cargo Bike:3::R:City Cargo Bike:6::R:Walker:11::R:Walker:8::R:City Cargo Bike:13::R:Van:10:4:7:9::R:Van:21::R:Van:34::R:Van:28:15:16::R:Van:31:22:23:26:33::R:Van:29:,81186.22141,23,145426.8651,542192.2922,1710,540482.2922,6078.221888,NaN,16430.06946,4406.874701,35,13,0,52,58,9,0,33,36,13,0,51,62,6,0,32,init
2:1:4:4,-1,2,1,4,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:2:0:0,-1,2,2,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:2:0:1,19393.02365,2,2,0,1,3 3 (3.0:39.0)[false-Van]:4 24 (4.0:3.0)[false-Van]:33 15 (33.0:1.0)[false-Van]:34 1 (34.0:55.0)[false-Van]:2 23 (2.0:67.0)[false-Van]:7 24 (7.0:55.0)[true-Van]:31 19 (31.0:87.0)[false-Walker]:5 15 (5.0:97.0)[false-Walker]:6 15 (6.0:91.0)[false-Walker]:8 7 (8.0:55.0)[true-Van]:9 25 (9.0:57.0)[false-Walker]:10 13 (10.0:21.0)[false-Walker]:11 5 (11.0:47.0)[false-Walker]:29 15 (29.0:19.0)[false-Van]:12 7 (12.0:51.0)[false-Van]:13 5 (13.0:11.0)[false-Van]:14 14 (14.0:43.0)[false-Van]:15 13 (15.0:63.0)[false-Van]:28 3 (28.0:71.0)[false-Van]:22 16 (22.0:31.0)[false-Van]:19 9 (19.0:49.0)[false-Van]:21 13 (21.0:71.0)[false-Van]:26 23 (26.0:23.0)[false-Van]:18 15 (18.0:27.0)[false-Van]:32 4 (32.0:19.0)[false-Van]:20 16 (20.0:29.0)[false-Van]:23 13 (23.0:27.0)[false-Van]:24 24 (24.0:67.0)[false-Van]:16 5 (16.0:55.0)[false-Van]:27 20 (27.0:89.0)[false-Van]:17 24 (17.0:35.0)[false-Van]:30 12 (30.0:65.0)[false-City Cargo Bike]:25 20 (25.0:87.0)[false-Van]:,SOL:R:Van:3:4:33:34:2::R:Van:7:31:5:6::R:Van:8:9:10:11:29:12:13:14::R:Van:15:28:22:19:21:26:18:32::R:Van:20:23:24:16:27::R:Van:17:30:25:,19393.02365,6,96965.11825,291615.3547,720,290895.3547,8107.892956,1017.605546,8836.828932,2938.336917,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,DelRoute:LargeVan:simple
2:2:0:2,26842.36472,2,2,0,2,2 23 (2.0:67.0)[false-Van]:4 24 (4.0:3.0)[false-Van]:5 15 (5.0:97.0)[false-Van]:28 3 (28.0:71.0)[false-Van]:31 19 (31.0:87.0)[false-Van]:6 15 (6.0:91.0)[false-Van]:8 7 (8.0:55.0)[false-Van]:9 25 (9.0:57.0)[false-Van]:10 13 (10.0:21.0)[false-Van]:12 7 (12.0:51.0)[false-Van]:22 16 (22.0:31.0)[false-Van]:13 5 (13.0:11.0)[false-Van]:14 14 (14.0:43.0)[false-Van]:11 5 (11.0:47.0)[false-Van]:34 1 (34.0:55.0)[false-Van]:17 24 (17.0:35.0)[false-Van]:7 24 (7.0:55.0)[false-Van]:15 13 (15.0:63.0)[false-Van]:16 5 (16.0:55.0)[false-Van]:18 15 (18.0:27.0)[false-Van]:19 9 (19.0:49.0)[true-Van]:20 16 (20.0:29.0)[false-Van]:21 13 (21.0:71.0)[false-Van]:23 13 (23.0:27.0)[false-Van]:24 24 (24.0:67.0)[false-Van]:25 20 (25.0:87.0)[true-Van]:26 23 (26.0:23.0)[false-Van]:3 3 (3.0:39.0)[true-Van]:29 15 (29.0:19.0)[false-Van]:33 15 (33.0:1.0)[false-Van]:27 20 (27.0:89.0)[false-Van]:30 12 (30.0:65.0)[false-Van]:32 4 (32.0:19.0)[false-Walker]:,SOL:R:Van:2:4:5:28:31:6::R:Van:8:9:10:12:22:13:14:11:34::R:Van:17:7:15:16:18::R:Van:19:20:21:23:24::R:Van:25:26::R:Van:3:29:33:27:30:32:,26842.36472,6,134211.8236,403355.4708,720,402635.4708,8783.032324,1196.709104,12222.89306,4067.024958,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,init
2:2:0:3,-1,2,2,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:2:0:4,-1,2,2,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2:2:1:0,-1,2,2,1,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
