Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,source
4:0:0:4,60460.93724168348,4,0,0,4,2 23 (2.0:93.0)[false-Van]:54 23 (54.0:23.0)[false-Van]:31 19 (31.0:19.0)[false-City Cargo Bike]:15 20 (15.0:53.0)[false-City Cargo Bike]:3 17 (3.0:15.0)[true-Van]:10 11 (10.0:67.0)[false-City Cargo Bike]:4 12 (4.0:23.0)[false-City Cargo Bike]:6 22 (6.0:13.0)[false-City Cargo Bike]:9 24 (9.0:23.0)[false-City Cargo Bike]:7 3 (7.0:29.0)[false-City Cargo Bike]:8 24 (8.0:47.0)[false-City Cargo Bike]:11 7 (11.0:21.0)[false-City Cargo Bike]:12 12 (12.0:93.0)[true-Van]:13 8 (13.0:67.0)[false-City Cargo Bike]:14 14 (14.0:69.0)[false-City Cargo Bike]:16 16 (16.0:25.0)[false-City Cargo Bike]:17 16 (17.0:85.0)[false-City Cargo Bike]:18 4 (18.0:81.0)[false-City Cargo Bike]:19 9 (19.0:77.0)[false-City Cargo Bike]:29 18 (29.0:87.0)[true-Van]:34 4 (34.0:35.0)[false-City Cargo Bike]:20 18 (20.0:45.0)[false-City Cargo Bike]:21 14 (21.0:31.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[false-City Cargo Bike]:23 19 (23.0:63.0)[false-City Cargo Bike]:24 22 (24.0:47.0)[false-Van]:25 19 (25.0:33.0)[false-City Cargo Bike]:55 22 (55.0:5.0)[false-City Cargo Bike]:28 2 (28.0:49.0)[false-City Cargo Bike]:26 9 (26.0:39.0)[false-City Cargo Bike]:27 18 (27.0:49.0)[false-City Cargo Bike]:30 11 (30.0:37.0)[false-City Cargo Bike]:32 18 (32.0:97.0)[true-Van]:5 6 (5.0:53.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[false-City Cargo Bike]:37 18 (37.0:35.0)[false-City Cargo Bike]:38 12 (38.0:5.0)[true-Van]:39 72 (39.0:19.0)[false-City Cargo Bike]:40 2 (40.0:71.0)[false-City Cargo Bike]:45 16 (45.0:87.0)[false-Van]:51 7 (51.0:65.0)[false-City Cargo Bike]:58 12 (58.0:89.0)[false-City Cargo Bike]:52 13 (52.0:65.0)[false-Van]:59 27 (59.0:51.0)[false-Van]:61 15 (61.0:91.0)[false-City Cargo Bike]:44 19 (44.0:47.0)[false-Van]:42 14 (42.0:27.0)[false-Van]:43 11 (43.0:31.0)[false-Van]:46 19 (46.0:1.0)[false-Van]:49 10 (49.0:79.0)[false-City Cargo Bike]:60 9 (60.0:13.0)[true-Van]:48 12 (48.0:63.0)[false-City Cargo Bike]:50 20 (50.0:21.0)[false-City Cargo Bike]:41 5 (41.0:35.0)[false-City Cargo Bike]:47 3 (47.0:1.0)[false-City Cargo Bike]:33 15 (33.0:31.0)[true-Van]:56 18 (56.0:53.0)[false-City Cargo Bike]:57 6 (57.0:57.0)[false-Van]:53 16 (53.0:97.0)[false-Van]:,SOL:R:Van:2:54:31:15::R:Van:3:10:4:6:9:7::R:City Cargo Bike:8::R:City Cargo Bike:11::R:Van:12:13:14:16:17:18:19::R:Van:29:34:20:21:22:36:23::R:Van:24:25:55:28:26:27::R:City Cargo Bike:30::R:Van:32:5:35:37::R:Van:38:39:40::R:Van:45:51:58:52:59:61::R:Van:44:42:43:46:49::R:Van:60:48:50:41:47::R:Van:33:56:57:53:,60460.93724168348,14.0,250330.24685315334,773250.5163015656,1470.0,771780.5163015656,6262.849640591463,1234.0372134923994,12887.508605026092,4172.170780885889,79.0,0.0,0.0,21.0,95.0,0.0,0.0,5.0,83.0,0.0,0.0,17.0,95.0,0.0,0.0,5.0,CrossOver:simple
4:0:1:0,-1.0,4,0,1,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:0:1:1,-1.0,4,0,1,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:0:1:2,41300.04138114747,4,0,1,2,2 23 (2.0:93.0)[true-Van]:15 20 (15.0:53.0)[false-City Cargo Bike]:3 17 (3.0:15.0)[false-Van]:4 12 (4.0:23.0)[false-City Cargo Bike]:11 7 (11.0:21.0)[false-City Cargo Bike]:5 6 (5.0:53.0)[false-City Cargo Bike]:6 22 (6.0:13.0)[true-Van]:7 3 (7.0:29.0)[false-City Cargo Bike]:8 24 (8.0:47.0)[false-City Cargo Bike]:9 24 (9.0:23.0)[false-City Cargo Bike]:26 9 (26.0:39.0)[false-Walker]:12 12 (12.0:93.0)[true-Van]:58 12 (58.0:89.0)[true-Van]:16 16 (16.0:25.0)[false-City Cargo Bike]:17 16 (17.0:85.0)[true-Van]:18 4 (18.0:81.0)[false-City Cargo Bike]:10 11 (10.0:67.0)[false-City Cargo Bike]:19 9 (19.0:77.0)[false-City Cargo Bike]:29 18 (29.0:87.0)[false-City Cargo Bike]:21 14 (21.0:31.0)[false-Van]:13 8 (13.0:67.0)[false-City Cargo Bike]:24 22 (24.0:47.0)[false-Van]:27 18 (27.0:49.0)[false-City Cargo Bike]:41 5 (41.0:35.0)[false-City Cargo Bike]:42 14 (42.0:27.0)[false-City Cargo Bike]:28 2 (28.0:49.0)[false-City Cargo Bike]:31 19 (31.0:19.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-City Cargo Bike]:34 4 (34.0:35.0)[true-Van]:32 18 (32.0:97.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[false-City Cargo Bike]:43 11 (43.0:31.0)[false-City Cargo Bike]:33 15 (33.0:31.0)[false-City Cargo Bike]:37 18 (37.0:35.0)[false-City Cargo Bike]:30 11 (30.0:37.0)[false-City Cargo Bike]:38 12 (38.0:5.0)[true-Van]:39 72 (39.0:19.0)[false-City Cargo Bike]:52 13 (52.0:65.0)[false-City Cargo Bike]:54 23 (54.0:23.0)[true-Van]:40 2 (40.0:71.0)[false-City Cargo Bike]:53 16 (53.0:97.0)[false-City Cargo Bike]:23 19 (23.0:63.0)[false-Van]:14 14 (14.0:69.0)[false-City Cargo Bike]:50 20 (50.0:21.0)[true-Van]:44 19 (44.0:47.0)[false-City Cargo Bike]:45 16 (45.0:87.0)[false-City Cargo Bike]:25 19 (25.0:33.0)[false-City Cargo Bike]:46 19 (46.0:1.0)[true-Van]:47 3 (47.0:1.0)[false-City Cargo Bike]:48 12 (48.0:63.0)[false-Van]:49 10 (49.0:79.0)[false-City Cargo Bike]:51 7 (51.0:65.0)[false-City Cargo Bike]:20 18 (20.0:45.0)[false-City Cargo Bike]:55 22 (55.0:5.0)[true-Van]:60 9 (60.0:13.0)[false-City Cargo Bike]:61 15 (61.0:91.0)[false-Walker]:56 18 (56.0:53.0)[false-Walker]:59 27 (59.0:51.0)[false-Walker]:57 6 (57.0:57.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:15:3:4:11:5::R:Van:6:7:8:9:26::R:Van:12::R:Van:58:16::R:Van:17:18:10:19:29:21:13::R:Van:24:27:41:42:28:31:22::R:Van:34:32:35:36:43:33:37:30::R:Van:38:39:52::R:Van:54:40:53:23:14::R:Van:50:44:45:25::R:Van:46:47:48:49:51:20::R:Van:55:60:61:56:59:57:,41300.04138114747,13.0,206500.20690573734,621060.6207172121,1560.0,619500.6207172121,6242.352282956027,NaN,10351.010345286868,3441.6701150956224,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,AddRoute:LargeVan:simple
4:0:1:3,42368.60103711411,4,0,1,3,2 23 (2.0:93.0)[true-Van]:10 11 (10.0:67.0)[false-City Cargo Bike]:9 24 (9.0:23.0)[true-Van]:3 17 (3.0:15.0)[false-Van]:31 19 (31.0:19.0)[false-City Cargo Bike]:7 3 (7.0:29.0)[false-City Cargo Bike]:21 14 (21.0:31.0)[false-City Cargo Bike]:4 12 (4.0:23.0)[false-City Cargo Bike]:5 6 (5.0:53.0)[false-City Cargo Bike]:6 22 (6.0:13.0)[true-Van]:54 23 (54.0:23.0)[false-City Cargo Bike]:8 24 (8.0:47.0)[false-City Cargo Bike]:11 7 (11.0:21.0)[true-Van]:37 18 (37.0:35.0)[false-City Cargo Bike]:12 12 (12.0:93.0)[false-City Cargo Bike]:13 8 (13.0:67.0)[false-City Cargo Bike]:14 14 (14.0:69.0)[false-City Cargo Bike]:52 13 (52.0:65.0)[true-Van]:38 12 (38.0:5.0)[false-City Cargo Bike]:50 20 (50.0:21.0)[false-City Cargo Bike]:46 19 (46.0:1.0)[false-City Cargo Bike]:16 16 (16.0:25.0)[false-City Cargo Bike]:25 19 (25.0:33.0)[false-City Cargo Bike]:17 16 (17.0:85.0)[true-Van]:19 9 (19.0:77.0)[false-City Cargo Bike]:40 2 (40.0:71.0)[false-City Cargo Bike]:29 18 (29.0:87.0)[false-City Cargo Bike]:34 4 (34.0:35.0)[false-City Cargo Bike]:43 11 (43.0:31.0)[false-City Cargo Bike]:26 9 (26.0:39.0)[false-City Cargo Bike]:28 2 (28.0:49.0)[false-City Cargo Bike]:20 18 (20.0:45.0)[false-City Cargo Bike]:24 22 (24.0:47.0)[true-Van]:33 15 (33.0:31.0)[false-City Cargo Bike]:48 12 (48.0:63.0)[false-City Cargo Bike]:32 18 (32.0:97.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[false-City Cargo Bike]:23 19 (23.0:63.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[true-Van]:30 11 (30.0:37.0)[false-City Cargo Bike]:41 5 (41.0:35.0)[false-City Cargo Bike]:45 16 (45.0:87.0)[false-City Cargo Bike]:53 16 (53.0:97.0)[false-City Cargo Bike]:15 20 (15.0:53.0)[true-Van]:39 72 (39.0:19.0)[false-City Cargo Bike]:18 4 (18.0:81.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-Van]:42 14 (42.0:27.0)[false-City Cargo Bike]:44 19 (44.0:47.0)[false-City Cargo Bike]:55 22 (55.0:5.0)[false-City Cargo Bike]:47 3 (47.0:1.0)[false-City Cargo Bike]:51 7 (51.0:65.0)[false-City Cargo Bike]:27 18 (27.0:49.0)[true-Van]:59 27 (59.0:51.0)[false-Van]:61 15 (61.0:91.0)[false-City Cargo Bike]:58 12 (58.0:89.0)[false-City Cargo Bike]:60 9 (60.0:13.0)[false-City Cargo Bike]:56 18 (56.0:53.0)[false-Walker]:49 10 (49.0:79.0)[false-Van]:57 6 (57.0:57.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:10::R:Van:9:3:31:7:21:4:5::R:Van:6:54:8::R:Van:11:37:12:13:14::R:Van:52:38:50:46:16:25::R:Van:17:19:40:29:34:43:26:28:20::R:Van:24:33:48:32:35:23::R:Van:36:30:41:45:53::R:Van:15:39:18::R:Van:22:42:44:55:47:51::R:Van:27:59:61:58:60:56::R:Van:49:57:,42368.60103711411,13.0,211843.00518557057,637089.0155567116,1560.0,635529.0155567116,6401.709751807342,NaN,10618.150259278527,3530.7167530928427,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,AddRoute:LargeVan:simple
4:0:1:4,52017.812606054766,4,0,1,4,2 23 (2.0:93.0)[true-Van]:32 18 (32.0:97.0)[false-City Cargo Bike]:21 14 (21.0:31.0)[false-City Cargo Bike]:9 24 (9.0:23.0)[false-City Cargo Bike]:15 20 (15.0:53.0)[false-City Cargo Bike]:3 17 (3.0:15.0)[true-Van]:6 22 (6.0:13.0)[false-City Cargo Bike]:11 7 (11.0:21.0)[false-City Cargo Bike]:4 12 (4.0:23.0)[false-City Cargo Bike]:8 24 (8.0:47.0)[false-City Cargo Bike]:10 11 (10.0:67.0)[false-City Cargo Bike]:14 14 (14.0:69.0)[true-Van]:12 12 (12.0:93.0)[false-City Cargo Bike]:16 16 (16.0:25.0)[true-Van]:24 22 (24.0:47.0)[false-City Cargo Bike]:17 16 (17.0:85.0)[false-City Cargo Bike]:18 4 (18.0:81.0)[false-City Cargo Bike]:41 5 (41.0:35.0)[false-City Cargo Bike]:27 18 (27.0:49.0)[false-City Cargo Bike]:20 18 (20.0:45.0)[true-Van]:48 12 (48.0:63.0)[false-City Cargo Bike]:33 15 (33.0:31.0)[false-City Cargo Bike]:19 9 (19.0:77.0)[false-City Cargo Bike]:5 6 (5.0:53.0)[false-Walker]:31 19 (31.0:19.0)[true-Van]:29 18 (29.0:87.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[false-City Cargo Bike]:28 2 (28.0:49.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-City Cargo Bike]:25 19 (25.0:33.0)[true-Van]:13 8 (13.0:67.0)[false-City Cargo Bike]:57 6 (57.0:57.0)[false-Van]:26 9 (26.0:39.0)[false-City Cargo Bike]:7 3 (7.0:29.0)[false-City Cargo Bike]:40 2 (40.0:71.0)[true-Van]:58 12 (58.0:89.0)[false-City Cargo Bike]:51 7 (51.0:65.0)[false-City Cargo Bike]:39 72 (39.0:19.0)[false-City Cargo Bike]:52 13 (52.0:65.0)[false-Van]:56 18 (56.0:53.0)[true-Van]:50 20 (50.0:21.0)[false-Van]:23 19 (23.0:63.0)[false-Van]:55 22 (55.0:5.0)[false-City Cargo Bike]:30 11 (30.0:37.0)[true-Van]:34 4 (34.0:35.0)[false-Van]:59 27 (59.0:51.0)[false-Van]:47 3 (47.0:1.0)[false-Van]:54 23 (54.0:23.0)[false-City Cargo Bike]:37 18 (37.0:35.0)[false-City Cargo Bike]:53 16 (53.0:97.0)[false-Van]:45 16 (45.0:87.0)[false-Van]:61 15 (61.0:91.0)[false-City Cargo Bike]:44 19 (44.0:47.0)[false-Van]:38 12 (38.0:5.0)[true-Van]:46 19 (46.0:1.0)[false-City Cargo Bike]:60 9 (60.0:13.0)[false-City Cargo Bike]:49 10 (49.0:79.0)[false-Van]:42 14 (42.0:27.0)[false-City Cargo Bike]:43 11 (43.0:31.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:32:21:9:15::R:Van:3:6:11:4:8:10::R:Van:14:12::R:Van:16:24:17:18:41:27::R:Van:20:48:33:19:5::R:Van:31:29:35:36:28:22::R:Van:25:13:57:26:7::R:Van:40:58:51:39::R:Van:52::R:Van:56:50:23:55::R:Van:30:34:59:47:54:37::R:Van:53:45:61:44::R:Van:38:46:60:49:42:43:,52017.812606054766,14.0,260089.06303027377,781947.1890908215,1680.0,780267.1890908215,6333.823926808266,NaN,13032.453151513693,4334.81771717123,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,CrossOver:simple
4:0:2:0,-1.0,4,0,2,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:0:2:1,-1.0,4,0,2,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:0:2:2,41300.15569098568,4,0,2,2,2 23 (2.0:93.0)[true-Van]:4 12 (4.0:23.0)[false-City Cargo Bike]:18 4 (18.0:81.0)[false-City Cargo Bike]:14 14 (14.0:69.0)[false-City Cargo Bike]:6 22 (6.0:13.0)[true-Van]:9 24 (9.0:23.0)[false-City Cargo Bike]:15 20 (15.0:53.0)[false-City Cargo Bike]:10 11 (10.0:67.0)[false-City Cargo Bike]:11 7 (11.0:21.0)[true-Van]:12 12 (12.0:93.0)[false-City Cargo Bike]:13 8 (13.0:67.0)[true-Van]:3 17 (3.0:15.0)[true-Van]:16 16 (16.0:25.0)[false-City Cargo Bike]:19 9 (19.0:77.0)[false-City Cargo Bike]:23 19 (23.0:63.0)[true-Van]:29 18 (29.0:87.0)[true-Van]:20 18 (20.0:45.0)[false-City Cargo Bike]:26 9 (26.0:39.0)[false-City Cargo Bike]:52 13 (52.0:65.0)[false-City Cargo Bike]:37 18 (37.0:35.0)[false-City Cargo Bike]:28 2 (28.0:49.0)[false-City Cargo Bike]:30 11 (30.0:37.0)[true-Van]:31 19 (31.0:19.0)[false-City Cargo Bike]:34 4 (34.0:35.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[false-City Cargo Bike]:53 16 (53.0:97.0)[false-City Cargo Bike]:61 15 (61.0:91.0)[false-City Cargo Bike]:58 12 (58.0:89.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[false-City Cargo Bike]:32 18 (32.0:97.0)[true-Van]:8 24 (8.0:47.0)[false-City Cargo Bike]:17 16 (17.0:85.0)[true-Van]:40 2 (40.0:71.0)[false-City Cargo Bike]:42 14 (42.0:27.0)[false-City Cargo Bike]:25 19 (25.0:33.0)[false-City Cargo Bike]:24 22 (24.0:47.0)[false-Van]:33 15 (33.0:31.0)[true-Van]:54 23 (54.0:23.0)[false-City Cargo Bike]:50 20 (50.0:21.0)[false-City Cargo Bike]:43 11 (43.0:31.0)[false-City Cargo Bike]:41 5 (41.0:35.0)[false-City Cargo Bike]:44 19 (44.0:47.0)[false-City Cargo Bike]:5 6 (5.0:53.0)[false-City Cargo Bike]:38 12 (38.0:5.0)[true-Van]:21 14 (21.0:31.0)[false-City Cargo Bike]:7 3 (7.0:29.0)[false-City Cargo Bike]:39 72 (39.0:19.0)[true-Van]:22 10 (22.0:49.0)[false-City Cargo Bike]:45 16 (45.0:87.0)[true-Van]:46 19 (46.0:1.0)[false-City Cargo Bike]:47 3 (47.0:1.0)[false-City Cargo Bike]:48 12 (48.0:63.0)[false-Van]:49 10 (49.0:79.0)[false-City Cargo Bike]:51 7 (51.0:65.0)[false-City Cargo Bike]:55 22 (55.0:5.0)[true-Van]:56 18 (56.0:53.0)[false-City Cargo Bike]:57 6 (57.0:57.0)[false-City Cargo Bike]:59 27 (59.0:51.0)[false-City Cargo Bike]:60 9 (60.0:13.0)[false-City Cargo Bike]:27 18 (27.0:49.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:4:18:14::R:Van:6:9:15:10::R:Van:11:12::R:Van:13::R:Van:3:16:19::R:Van:23::R:Van:29:20:26:52:37:28::R:Van:30:31:34:35:53:61:58:36::R:Van:32:8::R:Van:17:40:42:25:24::R:Van:33:54:50:43:41:44:5::R:Van:38:21:7::R:Van:39:22::R:Van:45:46:47:48:49:51::R:Van:55:56:57:59:60:27:,41300.15569098568,16.0,206500.7784549284,621422.3353647853,1920.0,619502.3353647853,6395.580657540265,NaN,10357.038922746422,3441.679640915473,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RndSwap:simple
4:0:2:3,42357.50070622805,4,0,2,3,2 23 (2.0:93.0)[true-Van]:15 20 (15.0:53.0)[false-City Cargo Bike]:3 17 (3.0:15.0)[true-Van]:9 24 (9.0:23.0)[false-City Cargo Bike]:4 12 (4.0:23.0)[false-City Cargo Bike]:11 7 (11.0:21.0)[false-City Cargo Bike]:5 6 (5.0:53.0)[false-City Cargo Bike]:6 22 (6.0:13.0)[true-Van]:37 18 (37.0:35.0)[false-City Cargo Bike]:7 3 (7.0:29.0)[false-City Cargo Bike]:8 24 (8.0:47.0)[false-City Cargo Bike]:12 12 (12.0:93.0)[true-Van]:39 72 (39.0:19.0)[true-Van]:13 8 (13.0:67.0)[false-City Cargo Bike]:14 14 (14.0:69.0)[true-Van]:17 16 (17.0:85.0)[true-Van]:19 9 (19.0:77.0)[false-City Cargo Bike]:20 18 (20.0:45.0)[true-Van]:56 18 (56.0:53.0)[false-City Cargo Bike]:21 14 (21.0:31.0)[false-City Cargo Bike]:16 16 (16.0:25.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-City Cargo Bike]:23 19 (23.0:63.0)[false-City Cargo Bike]:24 22 (24.0:47.0)[false-Van]:26 9 (26.0:39.0)[true-Van]:30 11 (30.0:37.0)[false-City Cargo Bike]:31 19 (31.0:19.0)[false-City Cargo Bike]:34 4 (34.0:35.0)[false-City Cargo Bike]:44 19 (44.0:47.0)[false-City Cargo Bike]:58 12 (58.0:89.0)[false-City Cargo Bike]:32 18 (32.0:97.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[false-City Cargo Bike]:18 4 (18.0:81.0)[true-Van]:38 12 (38.0:5.0)[true-Van]:59 27 (59.0:51.0)[false-City Cargo Bike]:29 18 (29.0:87.0)[false-City Cargo Bike]:10 11 (10.0:67.0)[false-City Cargo Bike]:40 2 (40.0:71.0)[true-Van]:41 5 (41.0:35.0)[false-City Cargo Bike]:42 14 (42.0:27.0)[false-City Cargo Bike]:53 16 (53.0:97.0)[false-City Cargo Bike]:27 18 (27.0:49.0)[false-City Cargo Bike]:33 15 (33.0:31.0)[true-Van]:50 20 (50.0:21.0)[false-City Cargo Bike]:46 19 (46.0:1.0)[false-City Cargo Bike]:43 11 (43.0:31.0)[false-City Cargo Bike]:45 16 (45.0:87.0)[false-City Cargo Bike]:28 2 (28.0:49.0)[false-City Cargo Bike]:47 3 (47.0:1.0)[true-Van]:48 12 (48.0:63.0)[false-Van]:49 10 (49.0:79.0)[false-City Cargo Bike]:51 7 (51.0:65.0)[false-City Cargo Bike]:52 13 (52.0:65.0)[false-City Cargo Bike]:25 19 (25.0:33.0)[false-City Cargo Bike]:54 23 (54.0:23.0)[true-Van]:60 9 (60.0:13.0)[false-City Cargo Bike]:55 22 (55.0:5.0)[false-City Cargo Bike]:57 6 (57.0:57.0)[false-City Cargo Bike]:61 15 (61.0:91.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:15::R:Van:3:9:4:11:5::R:Van:6:37:7:8::R:Van:12::R:Van:39:13::R:Van:14::R:Van:17:19::R:Van:20:56:21:16:22:23::R:Van:24::R:Van:26:30:31:34:44:58:32:36::R:Van:18::R:Van:38:59:29:10::R:Van:40:41:42:53:27::R:Van:33:50:46:43:45:28::R:Van:47:48:49:51:52:25::R:Van:54:60:55:57:61:35:,42357.50070622805,17.0,211787.50353114025,637402.5105934206,2040.0,635362.5105934206,6325.155810918881,NaN,10623.37517655701,3529.791725519004,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,AddRoute:LargeVan:simple
4:0:2:4,51417.1402574444,4,0,2,4,2 23 (2.0:93.0)[true-Van]:52 13 (52.0:65.0)[true-Van]:45 16 (45.0:87.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[false-City Cargo Bike]:5 6 (5.0:53.0)[true-Van]:13 8 (13.0:67.0)[true-Van]:39 72 (39.0:19.0)[true-Van]:41 5 (41.0:35.0)[false-Van]:34 4 (34.0:35.0)[false-Van]:57 6 (57.0:57.0)[false-City Cargo Bike]:58 12 (58.0:89.0)[false-City Cargo Bike]:49 10 (49.0:79.0)[false-Van]:42 14 (42.0:27.0)[true-Van]:26 9 (26.0:39.0)[false-City Cargo Bike]:6 22 (6.0:13.0)[false-City Cargo Bike]:21 14 (21.0:31.0)[false-City Cargo Bike]:10 11 (10.0:67.0)[true-Van]:30 11 (30.0:37.0)[false-Van]:3 17 (3.0:15.0)[false-City Cargo Bike]:11 7 (11.0:21.0)[false-City Cargo Bike]:7 3 (7.0:29.0)[false-City Cargo Bike]:14 14 (14.0:69.0)[false-Van]:9 24 (9.0:23.0)[true-Van]:48 12 (48.0:63.0)[false-City Cargo Bike]:56 18 (56.0:53.0)[false-City Cargo Bike]:28 2 (28.0:49.0)[false-City Cargo Bike]:8 24 (8.0:47.0)[false-City Cargo Bike]:27 18 (27.0:49.0)[true-Van]:19 9 (19.0:77.0)[true-Van]:61 15 (61.0:91.0)[false-City Cargo Bike]:53 16 (53.0:97.0)[false-Van]:59 27 (59.0:51.0)[false-City Cargo Bike]:31 19 (31.0:19.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[true-Van]:12 12 (12.0:93.0)[false-City Cargo Bike]:32 18 (32.0:97.0)[false-City Cargo Bike]:44 19 (44.0:47.0)[false-City Cargo Bike]:4 12 (4.0:23.0)[false-City Cargo Bike]:16 16 (16.0:25.0)[true-Van]:18 4 (18.0:81.0)[false-City Cargo Bike]:29 18 (29.0:87.0)[false-City Cargo Bike]:51 7 (51.0:65.0)[false-City Cargo Bike]:23 19 (23.0:63.0)[false-Van]:24 22 (24.0:47.0)[true-Van]:33 15 (33.0:31.0)[false-City Cargo Bike]:55 22 (55.0:5.0)[false-City Cargo Bike]:25 19 (25.0:33.0)[false-City Cargo Bike]:20 18 (20.0:45.0)[false-City Cargo Bike]:17 16 (17.0:85.0)[true-Van]:54 23 (54.0:23.0)[false-City Cargo Bike]:50 20 (50.0:21.0)[false-Van]:37 18 (37.0:35.0)[false-City Cargo Bike]:15 20 (15.0:53.0)[false-City Cargo Bike]:38 12 (38.0:5.0)[true-Van]:46 19 (46.0:1.0)[false-City Cargo Bike]:47 3 (47.0:1.0)[false-City Cargo Bike]:60 9 (60.0:13.0)[false-City Cargo Bike]:43 11 (43.0:31.0)[false-City Cargo Bike]:40 2 (40.0:71.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2::R:Van:52:45:36::R:Van:5::R:Van:13::R:Van:39:41:34:57:58::R:Van:49::R:Van:42:26:6:21::R:Van:10:30:3:11:7:14::R:Van:9:48:56:28:8::R:Van:27::R:Van:19:61:53:59:31:22::R:Van:35:12:32:44:4::R:Van:16:18:29:51:23::R:Van:24:33:55:25:20::R:Van:17:54:50:37:15::R:Van:38:46:47:60:43:40:,51417.1402574444,17.0,257085.70128722198,773297.1038616658,2040.0,771257.1038616658,6313.419743698575,NaN,12888.285064361096,4284.761688120367,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,CrossOver:simple
4:0:3:0,-1.0,4,0,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:0:3:1,-1.0,4,0,3,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:0:3:2,-1.0,4,0,3,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
