Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,source
3:4:2:4,194701.81058422764,3,4,2,4,2 4 (2.0:7.0)[true-Van]:52 12 (52.0:63.0)[false-Van]:3 18 (3.0:27.0)[false-Van]:43 7 (43.0:23.0)[false-Van]:21 15 (21.0:59.0)[false-City Cargo Bike]:23 14 (23.0:73.0)[true-Van]:5 14 (5.0:33.0)[true-Van]:6 5 (6.0:19.0)[false-Van]:7 9 (7.0:59.0)[false-Van]:46 20 (46.0:11.0)[true-Van]:8 7 (8.0:69.0)[false-Van]:9 20 (9.0:11.0)[true-Van]:10 19 (10.0:21.0)[false-Van]:11 7 (11.0:59.0)[false-Van]:12 18 (12.0:99.0)[false-Van]:4 22 (4.0:21.0)[true-Walker]:13 20 (13.0:71.0)[true-City Cargo Bike]:16 10 (16.0:79.0)[false-City Cargo Bike]:19 20 (19.0:27.0)[false-City Cargo Bike]:14 2 (14.0:53.0)[false-City Cargo Bike]:15 11 (15.0:87.0)[false-City Cargo Bike]:31 14 (31.0:29.0)[false-City Cargo Bike]:17 5 (17.0:59.0)[false-City Cargo Bike]:18 21 (18.0:67.0)[false-City Cargo Bike]:22 15 (22.0:95.0)[false-Van]:24 19 (24.0:41.0)[true-Van]:37 23 (37.0:19.0)[false-City Cargo Bike]:25 22 (25.0:3.0)[false-City Cargo Bike]:28 6 (28.0:5.0)[false-City Cargo Bike]:41 15 (41.0:89.0)[false-City Cargo Bike]:33 15 (33.0:83.0)[false-City Cargo Bike]:34 21 (34.0:97.0)[false-City Cargo Bike]:57 24 (57.0:77.0)[true-City Cargo Bike]:36 6 (36.0:65.0)[false-Van]:56 4 (56.0:85.0)[false-Van]:48 2 (48.0:35.0)[false-Van]:63 8 (63.0:45.0)[false-Walker]:40 15 (40.0:45.0)[false-Van]:54 10 (54.0:83.0)[false-Walker]:62 19 (62.0:41.0)[false-Walker]:59 2 (59.0:83.0)[false-Walker]:26 21 (26.0:59.0)[false-Van]:27 22 (27.0:83.0)[false-Van]:35 15 (35.0:31.0)[false-Van]:29 24 (29.0:71.0)[false-Van]:30 14 (30.0:37.0)[false-Van]:39 26 (39.0:17.0)[false-Van]:38 14 (38.0:59.0)[false-Van]:20 1 (20.0:81.0)[true-City Cargo Bike]:42 23 (42.0:19.0)[false-Van]:44 22 (44.0:23.0)[false-Van]:45 26 (45.0:83.0)[false-Van]:47 3 (47.0:17.0)[false-Van]:50 2 (50.0:21.0)[true-Van]:51 21 (51.0:71.0)[false-Van]:53 4 (53.0:49.0)[false-Van]:60 20 (60.0:1.0)[false-City Cargo Bike]:32 2 (32.0:19.0)[false-Van]:58 17 (58.0:57.0)[false-Walker]:55 23 (55.0:41.0)[false-Van]:49 15 (49.0:21.0)[true-Van]:61 18 (61.0:45.0)[false-Van]:,SOL:R:Van:2:52:3:43:6:7:8:10:11:36:56::R:City Cargo Bike:21::R:Van:23:12:22:48:40:26:30::R:Van:5:27:35:29:38:47:53:32::R:Van:46:39:42:44::R:Van:9:45:51:55::R:Walker:4::R:City Cargo Bike:13::R:City Cargo Bike:16::R:City Cargo Bike:19::R:City Cargo Bike:14:17::R:City Cargo Bike:15::R:City Cargo Bike:31::R:City Cargo Bike:18::R:Van:24:61::R:City Cargo Bike:37::R:City Cargo Bike:25::R:City Cargo Bike:28::R:City Cargo Bike:41::R:City Cargo Bike:33::R:City Cargo Bike:34::R:City Cargo Bike:57::R:Walker:63::R:Walker:54::R:Walker:62::R:Walker:59::R:City Cargo Bike:20::R:Van:50::R:City Cargo Bike:60::R:Walker:58::R:Van:49:,194701.81058422764,31.0,306759.4881023309,1189088.2902345157,2110.0,1186978.2902345157,17466.58991880849,3265.5279100434254,19178.843390879287,4947.733679069853,26.0,19.0,0.0,55.0,61.0,10.0,0.0,29.0,32.0,22.0,0.0,46.0,61.0,9.0,0.0,30.0,CrossOver:advanced
3:4:3:0,-1.0,3,4,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:4:3:1,-1.0,3,4,3,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:4:3:2,61311.507984521144,3,4,3,2,2 4 (2.0:7.0)[true-Van]:53 4 (53.0:49.0)[false-Van]:28 6 (28.0:5.0)[false-City Cargo Bike]:4 22 (4.0:21.0)[false-City Cargo Bike]:43 7 (43.0:23.0)[false-Van]:5 14 (5.0:33.0)[false-City Cargo Bike]:45 26 (45.0:83.0)[false-City Cargo Bike]:47 3 (47.0:17.0)[false-Walker]:8 7 (8.0:69.0)[false-City Cargo Bike]:3 18 (3.0:27.0)[true-Van]:6 5 (6.0:19.0)[false-City Cargo Bike]:15 11 (15.0:87.0)[false-City Cargo Bike]:57 24 (57.0:77.0)[true-Van]:13 20 (13.0:71.0)[false-City Cargo Bike]:26 21 (26.0:59.0)[true-City Cargo Bike]:19 20 (19.0:27.0)[true-Van]:18 21 (18.0:67.0)[false-City Cargo Bike]:60 20 (60.0:1.0)[true-Van]:52 12 (52.0:63.0)[false-City Cargo Bike]:41 15 (41.0:89.0)[false-City Cargo Bike]:11 7 (11.0:59.0)[false-City Cargo Bike]:23 14 (23.0:73.0)[true-Van]:10 19 (10.0:21.0)[true-Van]:33 15 (33.0:83.0)[false-City Cargo Bike]:42 23 (42.0:19.0)[true-Van]:37 23 (37.0:19.0)[false-City Cargo Bike]:12 18 (12.0:99.0)[false-City Cargo Bike]:14 2 (14.0:53.0)[true-Van]:7 9 (7.0:59.0)[false-City Cargo Bike]:54 10 (54.0:83.0)[true-Van]:17 5 (17.0:59.0)[false-City Cargo Bike]:36 6 (36.0:65.0)[true-Van]:21 15 (21.0:59.0)[false-Van]:24 19 (24.0:41.0)[true-Van]:31 14 (31.0:29.0)[false-City Cargo Bike]:49 15 (49.0:21.0)[false-City Cargo Bike]:20 1 (20.0:81.0)[false-Van]:56 4 (56.0:85.0)[true-Van]:16 10 (16.0:79.0)[false-City Cargo Bike]:38 14 (38.0:59.0)[true-Van]:46 20 (46.0:11.0)[false-Van]:9 20 (9.0:11.0)[false-City Cargo Bike]:27 22 (27.0:83.0)[false-City Cargo Bike]:30 14 (30.0:37.0)[true-Van]:22 15 (22.0:95.0)[false-City Cargo Bike]:32 2 (32.0:19.0)[true-Van]:39 26 (39.0:17.0)[false-Walker]:25 22 (25.0:3.0)[false-City Cargo Bike]:35 15 (35.0:31.0)[false-City Cargo Bike]:48 2 (48.0:35.0)[false-City Cargo Bike]:34 21 (34.0:97.0)[false-Walker]:44 22 (44.0:23.0)[true-Van]:61 18 (61.0:45.0)[false-City Cargo Bike]:58 17 (58.0:57.0)[false-Van]:40 15 (40.0:45.0)[false-Van]:29 24 (29.0:71.0)[false-City Cargo Bike]:55 23 (55.0:41.0)[true-Van]:63 8 (63.0:45.0)[false-Walker]:59 2 (59.0:83.0)[false-Van]:62 19 (62.0:41.0)[false-Walker]:50 2 (50.0:21.0)[false-Walker]:51 21 (51.0:71.0)[false-Walker]:,SOL:R:Van::R:Van:2:53:28:4:43:5:45:47:8::R:Van:3:6:15::R:Van:57:13::R:City Cargo Bike:26::R:Van:19:18::R:Van:60:52:41:11::R:Van:23::R:Van:10:33::R:Van:42:37:12::R:Van:14:7::R:Van:54:17::R:Van:36:21::R:Van:24:31:49:20::R:Van:56:16::R:Van:38:46:9:27::R:Van:30:22::R:Van:32:39:25:35:48:34::R:Van:44:61:58:40:29::R:Van:55:63:59:62:50:51:,61311.507984521144,20.0,284496.853778632,864644.8357934856,2330.0,862314.8357934856,16878.939782142563,NaN,13945.884448282026,4588.658931913419,95.0,0.0,0.0,5.0,98.0,0.0,0.0,2.0,93.0,0.0,0.0,7.0,98.0,0.0,0.0,2.0,RndSwap:simple
3:4:3:3,85255.47975396909,3,4,3,3,23 14 (23.0:73.0)[true-Van]:3 18 (3.0:27.0)[true-Van]:25 22 (25.0:3.0)[false-City Cargo Bike]:15 11 (15.0:87.0)[false-City Cargo Bike]:57 24 (57.0:77.0)[true-Van]:40 15 (40.0:45.0)[false-City Cargo Bike]:58 17 (58.0:57.0)[true-Van]:54 10 (54.0:83.0)[false-City Cargo Bike]:31 14 (31.0:29.0)[true-Van]:5 14 (5.0:33.0)[false-City Cargo Bike]:9 20 (9.0:11.0)[false-City Cargo Bike]:49 15 (49.0:21.0)[false-City Cargo Bike]:35 15 (35.0:31.0)[false-City Cargo Bike]:10 19 (10.0:21.0)[false-City Cargo Bike]:14 2 (14.0:53.0)[false-City Cargo Bike]:21 15 (21.0:59.0)[false-City Cargo Bike]:47 3 (47.0:17.0)[false-Van]:26 21 (26.0:59.0)[false-Walker]:53 4 (53.0:49.0)[false-Van]:18 21 (18.0:67.0)[false-City Cargo Bike]:19 20 (19.0:27.0)[true-Van]:22 15 (22.0:95.0)[false-Van]:27 22 (27.0:83.0)[true-Van]:24 19 (24.0:41.0)[false-City Cargo Bike]:37 23 (37.0:19.0)[false-City Cargo Bike]:28 6 (28.0:5.0)[false-City Cargo Bike]:33 15 (33.0:83.0)[false-City Cargo Bike]:46 20 (46.0:11.0)[false-Van]:13 20 (13.0:71.0)[false-Van]:36 6 (36.0:65.0)[true-Walker]:30 14 (30.0:37.0)[false-Van]:55 23 (55.0:41.0)[false-Van]:20 1 (20.0:81.0)[false-Walker]:4 22 (4.0:21.0)[true-Van]:44 22 (44.0:23.0)[false-City Cargo Bike]:16 10 (16.0:79.0)[false-City Cargo Bike]:34 21 (34.0:97.0)[true-City Cargo Bike]:7 9 (7.0:59.0)[false-City Cargo Bike]:29 24 (29.0:71.0)[true-Van]:56 4 (56.0:85.0)[true-City Cargo Bike]:42 23 (42.0:19.0)[false-Van]:52 12 (52.0:63.0)[false-City Cargo Bike]:43 7 (43.0:23.0)[false-City Cargo Bike]:38 14 (38.0:59.0)[false-City Cargo Bike]:2 4 (2.0:7.0)[false-Van]:17 5 (17.0:59.0)[false-Walker]:32 2 (32.0:19.0)[false-Walker]:6 5 (6.0:19.0)[false-City Cargo Bike]:41 15 (41.0:89.0)[false-City Cargo Bike]:11 7 (11.0:59.0)[false-City Cargo Bike]:62 19 (62.0:41.0)[false-Van]:63 8 (63.0:45.0)[false-Van]:39 26 (39.0:17.0)[false-City Cargo Bike]:45 26 (45.0:83.0)[false-City Cargo Bike]:51 21 (51.0:71.0)[false-Van]:12 18 (12.0:99.0)[false-City Cargo Bike]:50 2 (50.0:21.0)[false-Van]:48 2 (48.0:35.0)[false-City Cargo Bike]:59 2 (59.0:83.0)[false-Van]:8 7 (8.0:69.0)[false-City Cargo Bike]:60 20 (60.0:1.0)[true-Van]:61 18 (61.0:45.0)[false-Walker]:,SOL:R:Van::R:Van:23::R:Van:3:25:15::R:Van:57:40::R:Van:58:54::R:Van:31:5:9:49:35:10:14::R:City Cargo Bike:21::R:Van:47:26:53:18::R:Van:19:22::R:Van:27:24:37:28:33::R:Van:46:13::R:Walker:36::R:Van:30:55:20::R:Van:4:44:16::R:City Cargo Bike:34::R:City Cargo Bike:7::R:Van:29::R:City Cargo Bike:56::R:Van:42:52:43:38:2:17:32:6:41:11::R:Van:62:63:39:45:51::R:City Cargo Bike:12::R:Van:50:48:59:8::R:Van:60:61:,85255.47975396909,23.0,307103.82404244196,971320.9020182873,2340.0,968980.9020182873,16745.285316947073,NaN,15666.46616158528,4953.287484555515,74.0,4.0,0.0,22.0,90.0,2.0,0.0,8.0,72.0,6.0,0.0,22.0,92.0,1.0,0.0,8.0,RndSwap:simple
3:4:3:4,197836.68781412765,3,4,3,4,43 7 (43.0:23.0)[true-Van]:2 4 (2.0:7.0)[false-Van]:4 22 (4.0:21.0)[false-Walker]:36 6 (36.0:65.0)[false-Van]:3 18 (3.0:27.0)[false-Van]:56 4 (56.0:85.0)[false-Van]:48 2 (48.0:35.0)[false-Van]:5 14 (5.0:33.0)[false-Van]:13 20 (13.0:71.0)[false-City Cargo Bike]:6 5 (6.0:19.0)[false-Van]:63 8 (63.0:45.0)[false-Walker]:7 9 (7.0:59.0)[false-Van]:14 2 (14.0:53.0)[false-Van]:10 19 (10.0:21.0)[false-Walker]:9 20 (9.0:11.0)[false-Van]:40 15 (40.0:45.0)[false-Van]:54 10 (54.0:83.0)[false-Walker]:15 11 (15.0:87.0)[false-Van]:51 21 (51.0:71.0)[false-Walker]:18 21 (18.0:67.0)[false-Van]:17 5 (17.0:59.0)[false-Walker]:62 19 (62.0:41.0)[false-Walker]:53 4 (53.0:49.0)[false-Walker]:11 7 (11.0:59.0)[true-Van]:20 1 (20.0:81.0)[false-City Cargo Bike]:61 18 (61.0:45.0)[true-Van]:19 20 (19.0:27.0)[false-City Cargo Bike]:57 24 (57.0:77.0)[true-Van]:31 14 (31.0:29.0)[false-Van]:38 14 (38.0:59.0)[false-City Cargo Bike]:12 18 (12.0:99.0)[false-Walker]:16 10 (16.0:79.0)[true-Van]:47 3 (47.0:17.0)[false-Van]:41 15 (41.0:89.0)[false-City Cargo Bike]:21 15 (21.0:59.0)[true-Van]:59 2 (59.0:83.0)[false-Van]:49 15 (49.0:21.0)[false-Van]:52 12 (52.0:63.0)[false-City Cargo Bike]:33 15 (33.0:83.0)[false-City Cargo Bike]:29 24 (29.0:71.0)[false-City Cargo Bike]:27 22 (27.0:83.0)[false-City Cargo Bike]:26 21 (26.0:59.0)[true-Van]:30 14 (30.0:37.0)[false-Van]:22 15 (22.0:95.0)[false-City Cargo Bike]:23 14 (23.0:73.0)[true-Van]:45 26 (45.0:83.0)[false-City Cargo Bike]:39 26 (39.0:17.0)[true-Van]:28 6 (28.0:5.0)[false-City Cargo Bike]:35 15 (35.0:31.0)[false-City Cargo Bike]:24 19 (24.0:41.0)[false-City Cargo Bike]:34 21 (34.0:97.0)[false-Walker]:37 23 (37.0:19.0)[false-Van]:42 23 (42.0:19.0)[false-Van]:8 7 (8.0:69.0)[false-Walker]:46 20 (46.0:11.0)[false-Van]:25 22 (25.0:3.0)[false-City Cargo Bike]:55 23 (55.0:41.0)[false-Van]:50 2 (50.0:21.0)[false-Van]:44 22 (44.0:23.0)[false-Van]:58 17 (58.0:57.0)[false-Van]:32 2 (32.0:19.0)[false-City Cargo Bike]:60 20 (60.0:1.0)[false-Van]:,SOL:R:Van:43:2:36:3:56:48:5:6:7:14:9:47:59:50::R:Walker:4::R:City Cargo Bike:13::R:Walker:63::R:Walker:10::R:Van:40:15:18:31:49:30::R:Walker:54::R:Walker:51::R:Walker:17::R:Walker:62::R:Walker:53::R:Van:11:37:42:46:55::R:City Cargo Bike:20:28:32::R:Van:61:44:58:60::R:City Cargo Bike:19::R:Van:57::R:City Cargo Bike:38::R:Walker:12::R:Van:16::R:City Cargo Bike:41::R:Van:21::R:City Cargo Bike:52::R:City Cargo Bike:33::R:City Cargo Bike:29::R:City Cargo Bike:27::R:Van:26::R:City Cargo Bike:22::R:Van:23::R:City Cargo Bike:45::R:Van:39::R:City Cargo Bike:35::R:City Cargo Bike:24::R:Walker:34::R:Walker:8::R:City Cargo Bike:25:,197836.68781412765,35.0,305873.04628201673,1193393.2959614987,2450.0,1190943.2959614987,21893.40295544221,3187.6521107869653,19248.278967120947,4933.436230355109,29.0,31.0,0.0,40.0,56.0,18.0,0.0,26.0,31.0,31.0,0.0,38.0,54.0,18.0,0.0,28.0,CrossOver:advanced
3:4:4:0,-1.0,3,4,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:4:4:1,-1.0,3,4,4,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:4:4:2,-1.0,3,4,4,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:4:4:3,155258.98525811246,3,4,4,3,11 7 (11.0:59.0)[true-Van]:6 5 (6.0:19.0)[true-Van]:35 15 (35.0:31.0)[false-City Cargo Bike]:4 22 (4.0:21.0)[false-City Cargo Bike]:59 2 (59.0:83.0)[false-Van]:2 4 (2.0:7.0)[false-City Cargo Bike]:19 20 (19.0:27.0)[false-City Cargo Bike]:16 10 (16.0:79.0)[false-City Cargo Bike]:21 15 (21.0:59.0)[true-Van]:27 22 (27.0:83.0)[false-City Cargo Bike]:17 5 (17.0:59.0)[true-Van]:13 20 (13.0:71.0)[true-City Cargo Bike]:3 18 (3.0:27.0)[false-Van]:52 12 (52.0:63.0)[false-City Cargo Bike]:20 1 (20.0:81.0)[false-City Cargo Bike]:9 20 (9.0:11.0)[true-Van]:31 14 (31.0:29.0)[false-Van]:10 19 (10.0:21.0)[false-Walker]:12 18 (12.0:99.0)[false-Walker]:26 21 (26.0:59.0)[true-Van]:46 20 (46.0:11.0)[false-Van]:61 18 (61.0:45.0)[false-Walker]:41 15 (41.0:89.0)[false-City Cargo Bike]:15 11 (15.0:87.0)[true-Van]:56 4 (56.0:85.0)[true-Van]:33 15 (33.0:83.0)[false-City Cargo Bike]:57 24 (57.0:77.0)[true-City Cargo Bike]:53 4 (53.0:49.0)[false-Van]:29 24 (29.0:71.0)[false-City Cargo Bike]:54 10 (54.0:83.0)[true-City Cargo Bike]:30 14 (30.0:37.0)[true-Van]:22 15 (22.0:95.0)[false-City Cargo Bike]:5 14 (5.0:33.0)[true-Van]:25 22 (25.0:3.0)[false-City Cargo Bike]:32 2 (32.0:19.0)[false-City Cargo Bike]:45 26 (45.0:83.0)[false-City Cargo Bike]:23 14 (23.0:73.0)[true-Van]:39 26 (39.0:17.0)[true-Van]:50 2 (50.0:21.0)[false-Van]:28 6 (28.0:5.0)[false-City Cargo Bike]:48 2 (48.0:35.0)[false-City Cargo Bike]:36 6 (36.0:65.0)[false-City Cargo Bike]:60 20 (60.0:1.0)[false-City Cargo Bike]:8 7 (8.0:69.0)[false-City Cargo Bike]:47 3 (47.0:17.0)[false-Van]:7 9 (7.0:59.0)[false-Van]:58 17 (58.0:57.0)[false-Van]:14 2 (14.0:53.0)[false-Walker]:49 15 (49.0:21.0)[false-Walker]:38 14 (38.0:59.0)[false-Walker]:18 21 (18.0:67.0)[false-Walker]:24 19 (24.0:41.0)[false-Walker]:55 23 (55.0:41.0)[false-Walker]:34 21 (34.0:97.0)[false-Walker]:37 23 (37.0:19.0)[false-Walker]:42 23 (42.0:19.0)[false-Walker]:43 7 (43.0:23.0)[false-Walker]:44 22 (44.0:23.0)[false-Walker]:51 21 (51.0:71.0)[false-Walker]:63 8 (63.0:45.0)[false-Walker]:40 15 (40.0:45.0)[false-Van]:62 19 (62.0:41.0)[true-City Cargo Bike]:,SOL:R:Van::R:Van:11::R:Van:6:35:4:59:2:19:16::R:Van:21:27::R:Van:17::R:City Cargo Bike:13::R:Van:3:52:20::R:Van:9:31:10:12::R:Van:26:46:61:41::R:Van:15::R:Van:56:33::R:City Cargo Bike:57::R:Van:53:29::R:City Cargo Bike:54::R:Van:30:22::R:Van:5:25:32:45::R:Van:23::R:Van:39:50:28:48:36:60:8:47:7:58:14::R:Walker:49::R:Walker:38::R:Walker:18::R:Walker:24::R:Walker:55::R:Walker:34::R:Walker:37::R:Walker:42::R:Walker:43::R:Walker:44::R:Walker:51::R:Walker:63::R:Van:40::R:City Cargo Bike:62:,155258.98525811246,32.0,256930.65605984698,981257.6762718271,2720.0,978537.6762718271,18378.173084377606,NaN,15826.736714061726,4144.042839674951,50.0,38.0,0.0,13.0,74.0,19.0,0.0,6.0,33.0,52.0,0.0,15.0,67.0,25.0,0.0,8.0,CrossOver:simple
3:4:4:4,214261.0168646304,3,4,4,4,11 7 (11.0:59.0)[true-Van]:20 1 (20.0:81.0)[false-Van]:3 18 (3.0:27.0)[true-Walker]:36 6 (36.0:65.0)[false-Walker]:7 9 (7.0:59.0)[false-City Cargo Bike]:5 14 (5.0:33.0)[true-Van]:25 22 (25.0:3.0)[false-Walker]:4 22 (4.0:21.0)[false-City Cargo Bike]:60 20 (60.0:1.0)[false-City Cargo Bike]:32 2 (32.0:19.0)[false-Walker]:43 7 (43.0:23.0)[false-Van]:2 4 (2.0:7.0)[false-Van]:14 2 (14.0:53.0)[false-Van]:56 4 (56.0:85.0)[false-Van]:48 2 (48.0:35.0)[false-Van]:13 20 (13.0:71.0)[false-City Cargo Bike]:6 5 (6.0:19.0)[false-Van]:45 26 (45.0:83.0)[false-City Cargo Bike]:61 18 (61.0:45.0)[true-Van]:19 20 (19.0:27.0)[false-City Cargo Bike]:51 21 (51.0:71.0)[false-Van]:57 24 (57.0:77.0)[true-Van]:31 14 (31.0:29.0)[false-Van]:53 4 (53.0:49.0)[false-Van]:10 19 (10.0:21.0)[false-Walker]:38 14 (38.0:59.0)[false-City Cargo Bike]:54 10 (54.0:83.0)[true-Van]:12 18 (12.0:99.0)[false-Walker]:17 5 (17.0:59.0)[true-Van]:47 3 (47.0:17.0)[false-Van]:41 15 (41.0:89.0)[false-City Cargo Bike]:34 21 (34.0:97.0)[false-Walker]:21 15 (21.0:59.0)[true-Van]:15 11 (15.0:87.0)[true-Van]:49 15 (49.0:21.0)[false-Van]:52 12 (52.0:63.0)[false-City Cargo Bike]:33 15 (33.0:83.0)[false-City Cargo Bike]:26 21 (26.0:59.0)[true-Van]:30 14 (30.0:37.0)[false-Van]:9 20 (9.0:11.0)[false-City Cargo Bike]:22 15 (22.0:95.0)[false-City Cargo Bike]:23 14 (23.0:73.0)[true-Van]:16 10 (16.0:79.0)[true-Van]:39 26 (39.0:17.0)[true-Van]:28 6 (28.0:5.0)[false-City Cargo Bike]:35 15 (35.0:31.0)[false-City Cargo Bike]:24 19 (24.0:41.0)[false-City Cargo Bike]:27 22 (27.0:83.0)[false-City Cargo Bike]:62 19 (62.0:41.0)[false-Van]:37 23 (37.0:19.0)[false-Van]:40 15 (40.0:45.0)[false-Van]:42 23 (42.0:19.0)[false-Van]:8 7 (8.0:69.0)[false-Walker]:46 20 (46.0:11.0)[false-Van]:55 23 (55.0:41.0)[false-Van]:50 2 (50.0:21.0)[false-Van]:29 24 (29.0:71.0)[false-City Cargo Bike]:44 22 (44.0:23.0)[false-Van]:58 17 (58.0:57.0)[false-Van]:59 2 (59.0:83.0)[false-Van]:63 8 (63.0:45.0)[false-Walker]:18 21 (18.0:67.0)[false-City Cargo Bike]:,SOL:R:Van:11:20:43:2:14:56:48:6:51:31:53:47:49:50:59::R:Walker:3::R:Walker:36::R:City Cargo Bike:7::R:Van:5:30:62:37:40::R:Walker:25::R:City Cargo Bike:4::R:City Cargo Bike:60::R:Walker:32::R:City Cargo Bike:13::R:City Cargo Bike:45::R:Van:61:42:46:55::R:City Cargo Bike:19::R:Van:57:44:58::R:Walker:10::R:City Cargo Bike:38::R:Van:54::R:Walker:12::R:Van:17::R:City Cargo Bike:41::R:Walker:34::R:Van:21::R:Van:15::R:City Cargo Bike:52::R:City Cargo Bike:33::R:Van:26::R:City Cargo Bike:9::R:City Cargo Bike:22::R:Van:23::R:Van:16::R:Van:39::R:City Cargo Bike:28::R:City Cargo Bike:35::R:City Cargo Bike:24::R:City Cargo Bike:27::R:Walker:8::R:City Cargo Bike:29::R:Walker:63::R:City Cargo Bike:18:,214261.0168646304,39.0,305937.6122201852,1226749.8255017425,2790.0,1223959.8255017425,18926.292843485076,3065.1839641520965,19786.28750809262,4934.4776164546,31.0,23.0,0.0,46.0,56.0,15.0,0.0,29.0,29.0,25.0,0.0,47.0,50.0,14.0,0.0,36.0,CrossOver:advanced
4:0:0:0,-1.0,4,0,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:0:0:1,-1.0,4,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
